date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2022-10-18,688031,72.0,76.0,78.5,64.18,193758,1341567558.0,30.25,60.54,28.66,73.0
2022-10-19,688031,69.57,72.88,73.38,66.86,116441,822686241.0,8.58,-4.11,-3.12,43.87
2022-10-20,688031,72.5,68.0,77.0,67.74,84296,613630632.0,12.71,-6.7,-4.88,31.76
2022-10-21,688031,66.2,69.06,71.99,63.77,72915,492889783.0,12.09,1.56,1.06,27.47
2022-10-24,688031,69.0,71.51,75.68,68.5,71318,517524536.0,10.4,3.55,2.45,26.87
2022-10-25,688031,71.2,65.0,72.59,64.74,54550,366175989.0,10.98,-9.1,-6.51,20.55
2022-10-26,688031,65.01,71.1,75.98,64.68,65273,458455626.0,17.38,9.38,6.1,24.59
2022-10-27,688031,71.5,72.0,74.6,69.51,41950,303565436.0,7.16,1.27,0.9,15.81
2022-10-28,688031,72.02,68.8,73.46,67.13,28827,200098726.0,8.79,-4.44,-3.2,10.86
2022-10-31,688031,71.5,82.56,82.56,71.02,64204,497640910.0,16.77,20.0,13.76,24.19
2022-11-01,688031,83.0,79.0,83.39,76.81,50642,401870305.0,7.97,-4.31,-3.56,19.08
2022-11-02,688031,79.0,83.3,85.05,76.8,45492,362518493.0,10.44,5.44,4.3,17.14
2022-11-03,688031,81.99,79.38,82.9,75.67,35845,283587745.0,8.68,-4.71,-3.92,13.51
2022-11-04,688031,79.59,80.37,82.5,77.5,23464,188817880.0,6.3,1.25,0.99,8.84
2022-11-07,688031,80.39,76.72,83.52,76.33,36017,284605260.0,8.95,-4.54,-3.65,13.57
2022-11-08,688031,76.35,77.47,79.5,74.76,34017,260786100.0,6.18,0.98,0.75,12.82
2022-11-09,688031,77.4,77.99,80.95,75.8,32791,257617225.0,6.65,0.67,0.52,12.35
2022-11-10,688031,77.0,81.1,85.78,76.03,38225,312257390.0,12.5,3.99,3.11,14.4
2022-11-11,688031,83.12,79.4,84.9,78.13,22966,186066134.0,8.35,-2.1,-1.7,8.65
2022-11-14,688031,81.2,78.85,81.2,76.6,20032,158168115.0,5.79,-0.69,-0.55,7.55
2022-11-15,688031,80.0,84.16,88.28,78.56,30751,259815801.0,12.33,6.73,5.31,11.59
2022-11-16,688031,85.32,84.3,88.18,83.01,18802,161568463.0,6.14,0.17,0.14,7.08
2022-11-17,688031,84.22,94.95,94.95,84.22,26703,238721248.0,12.73,12.63,10.65,10.06
2022-11-18,688031,94.0,91.5,107.2,90.28,45670,432608487.0,17.82,-3.63,-3.45,17.21
2022-11-21,688031,90.66,92.97,94.0,89.03,21935,201173027.0,5.43,1.61,1.47,8.26
2022-11-22,688031,92.6,89.7,94.4,88.03,20681,189934038.0,6.85,-3.52,-3.27,7.79
2022-11-23,688031,88.98,95.2,96.65,87.5,20463,186961433.0,10.2,6.13,5.5,7.71
2022-11-24,688031,95.0,94.0,100.77,93.01,19341,187158821.0,8.15,-1.26,-1.2,7.29
2022-11-25,688031,93.91,90.07,95.53,87.08,17764,161353163.0,8.99,-4.18,-3.93,6.69
2022-11-28,688031,90.0,91.95,96.05,89.11,18929,175892085.0,7.71,2.09,1.88,7.13
2022-11-29,688031,91.87,98.15,100.0,91.87,25698,247535594.0,8.84,6.74,6.2,9.68
2022-11-30,688031,96.74,101.14,107.0,94.88,25431,252399289.0,12.35,3.05,2.99,9.58
2022-12-01,688031,101.54,106.92,109.95,99.4,18244,189137223.0,10.43,5.71,5.78,6.87
2022-12-02,688031,104.0,101.5,111.88,100.61,21116,222056687.0,10.54,-5.07,-5.42,7.96
2022-12-05,688031,102.0,102.48,103.69,97.28,20889,209126417.0,6.32,0.97,0.98,7.87
2022-12-06,688031,102.0,101.39,102.6,99.23,10481,105745212.0,3.29,-1.06,-1.09,3.95
2022-12-07,688031,101.39,100.41,103.0,97.67,16963,170076407.0,5.26,-0.97,-0.98,6.39
2022-12-08,688031,99.01,94.28,100.27,93.88,18927,181579167.0,6.36,-6.1,-6.13,7.13
2022-12-09,688031,93.68,92.2,95.5,91.98,11218,104682203.0,3.73,-2.21,-2.08,4.23
2022-12-12,688031,93.99,96.1,99.0,92.83,16244,157120398.0,6.69,4.23,3.9,6.12
2022-12-13,688031,96.69,95.0,97.3,93.7,9486,90408783.0,3.75,-1.14,-1.1,3.57
2022-12-14,688031,93.88,99.8,102.49,93.88,15819,158469794.0,9.06,5.05,4.8,5.96
2022-12-15,688031,100.69,103.87,105.43,99.02,11912,123381409.0,6.42,4.08,4.07,4.49
2022-12-16,688031,101.5,102.6,105.22,101.0,10981,113304328.0,4.06,-1.22,-1.27,4.14
2022-12-19,688031,102.1,106.0,107.38,100.88,8184,86191038.0,6.34,3.31,3.4,3.08
2022-12-20,688031,103.03,95.56,111.09,94.26,15837,157561222.0,15.88,-9.85,-10.44,5.97
2022-12-21,688031,94.13,94.08,97.86,93.08,8767,83216438.0,5.0,-1.55,-1.48,3.3
2022-12-22,688031,95.28,86.75,95.28,85.27,23432,207646480.0,10.64,-7.79,-7.33,8.83
2022-12-23,688031,84.1,88.52,91.5,84.1,9090,80937862.0,8.53,2.04,1.77,3.42
2022-12-26,688031,88.52,89.35,91.15,85.0,10362,92755798.0,6.95,0.94,0.83,3.9
2022-12-27,688031,89.35,91.81,93.55,85.54,10612,95519184.0,8.96,2.75,2.46,4.0
2022-12-28,688031,90.54,89.5,93.23,89.19,3975,36271755.0,4.4,-2.52,-2.31,1.5
2022-12-29,688031,88.6,91.05,93.89,88.09,7743,71148821.0,6.48,1.73,1.55,2.92
2022-12-30,688031,91.0,91.0,94.0,89.75,4310,39417612.0,4.67,-0.05,-0.05,1.62
2023-01-03,688031,90.94,101.0,102.0,89.3,13046,126072960.0,13.96,10.99,10.0,4.8
2023-01-04,688031,101.0,96.98,101.28,94.49,13486,130888920.0,6.72,-3.98,-4.02,4.97
2023-01-05,688031,96.83,94.1,96.83,92.8,14287,134873945.0,4.16,-2.97,-2.88,5.26
2023-01-06,688031,93.23,90.61,93.89,90.01,11646,106215508.0,4.12,-3.71,-3.49,4.29
2023-01-09,688031,89.78,89.28,92.58,89.02,7822,70705594.0,3.93,-1.47,-1.33,2.88
