date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,300058,3.99,4.23,4.33,3.96,1276001,754480032.0,9.37,7.09,0.28,5.86
2020-01-03,300058,4.66,4.66,4.66,4.66,351146,233160612.0,0.0,10.17,0.43,1.61
2020-01-06,300058,4.65,5.03,5.13,4.46,3346060,2332319968.0,14.38,7.94,0.37,15.37
2020-01-07,300058,5.25,5.08,5.3,5.0,2695047,1976383872.0,5.96,0.99,0.05,12.38
2020-01-08,300058,4.98,4.96,5.16,4.95,1600217,1149860336.0,4.13,-2.36,-0.12,7.35
2020-01-09,300058,5.05,4.95,5.12,4.83,1603607,1136364192.0,5.85,-0.2,-0.01,7.36
2020-01-10,300058,5.01,4.8,5.08,4.75,1332111,928603296.0,6.67,-3.03,-0.15,6.12
2020-01-13,300058,4.8,4.87,4.91,4.69,1082261,741854400.0,4.58,1.46,0.07,4.97
2020-01-14,300058,4.87,4.78,4.93,4.75,731822,501410768.0,3.7,-1.85,-0.09,3.36
2020-01-15,300058,4.7,4.61,4.75,4.55,1088806,718363664.0,4.18,-3.56,-0.17,5.0
2020-01-16,300058,4.8,4.7,4.99,4.65,1675191,1148258400.0,7.38,1.95,0.09,7.69
2020-01-17,300058,4.73,4.65,4.8,4.61,718928,481515216.0,4.04,-1.06,-0.05,3.3
2020-01-20,300058,4.67,4.73,4.73,4.59,630280,419408688.0,3.01,1.72,0.08,2.89
2020-01-21,300058,4.7,4.53,4.71,4.5,688798,449943616.0,4.44,-4.23,-0.2,3.16
2020-01-22,300058,4.5,4.58,4.61,4.41,537599,345701264.0,4.42,1.1,0.05,2.47
2020-01-23,300058,4.53,4.35,4.65,4.26,703746,445695696.0,8.52,-5.02,-0.23,3.23
2020-02-03,300058,3.91,3.91,3.91,3.91,78844,44073796.0,0.0,-10.11,-0.44,0.36
2020-02-04,300058,3.67,3.99,4.05,3.65,996122,561303392.0,10.23,2.05,0.08,4.57
