date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,300170,9.64,10.5,10.5,9.63,654613,684604848.0,9.13,10.18,0.97,8.96
2020-01-03,300170,10.73,10.82,10.87,10.42,841066,908948624.0,4.29,3.05,0.32,11.51
2020-01-06,300170,10.64,10.95,11.17,10.58,619851,684030864.0,5.45,1.2,0.13,8.49
2020-01-07,300170,10.97,11.09,11.2,10.86,472123,528612128.0,3.11,1.28,0.14,6.46
2020-01-08,300170,10.94,10.91,11.21,10.87,406165,454701632.0,3.07,-1.62,-0.18,5.56
2020-01-09,300170,11.08,11.09,11.27,10.91,423055,475187760.0,3.3,1.65,0.18,5.79
2020-01-10,300170,11.03,10.97,11.15,10.89,306749,342336192.0,2.34,-1.08,-0.12,4.2
2020-01-13,300170,11.04,11.21,11.22,10.77,366679,409674240.0,4.1,2.19,0.24,5.02
2020-01-14,300170,11.21,10.9,11.27,10.89,311260,348609664.0,3.39,-2.77,-0.31,4.26
2020-01-15,300170,10.9,10.96,11.03,10.83,250980,278885648.0,1.83,0.55,0.06,3.44
2020-01-16,300170,10.97,10.78,11.01,10.74,253912,279987856.0,2.46,-1.64,-0.18,3.48
2020-01-17,300170,10.85,11.05,11.53,10.85,644941,736912000.0,6.31,2.5,0.27,8.83
2020-01-20,300170,11.16,10.86,11.23,10.61,453933,499224544.0,5.61,-1.72,-0.19,6.21
2020-01-21,300170,10.82,10.52,10.86,10.49,263687,285603504.0,3.41,-3.13,-0.34,3.61
2020-01-22,300170,10.35,10.47,10.6,10.22,264794,280100240.0,3.61,-0.48,-0.05,3.63
2020-01-23,300170,10.27,9.86,10.4,9.72,350740,358146464.0,6.49,-5.83,-0.61,4.8
2020-02-03,300170,8.86,8.86,8.86,8.86,31333,28262366.0,0.0,-10.14,-1.0,0.43
2020-02-04,300170,8.01,8.6,8.77,8.01,368466,320653248.0,8.58,-2.93,-0.26,5.04
2020-02-05,300170,8.69,8.93,9.09,8.61,304983,276875408.0,5.58,3.84,0.33,4.18
2020-02-06,300170,8.95,9.55,9.71,8.87,399023,377793840.0,9.41,6.94,0.62,5.46
2020-02-07,300170,9.75,10.05,10.17,9.45,514261,510895984.0,7.54,5.24,0.5,7.04
2020-02-10,300170,10.0,10.0,10.18,9.86,331222,337009600.0,3.18,-0.5,-0.05,4.53
2020-02-11,300170,10.06,9.71,10.16,9.67,260146,260268644.0,4.9,-2.9,-0.29,3.56
2020-02-12,300170,9.71,10.4,10.58,9.69,523796,544226336.0,9.17,7.11,0.69,7.17
2020-02-13,300170,10.42,10.68,11.04,10.33,641145,695297760.0,6.83,2.69,0.28,8.78
2020-02-14,300170,10.63,10.58,10.89,10.45,334979,362492384.0,4.12,-0.94,-0.1,4.59
2020-02-17,300170,10.7,10.88,10.93,10.54,335838,367620864.0,3.69,2.84,0.3,4.6
2020-02-18,300170,10.79,11.08,11.12,10.75,388608,432665024.0,3.4,1.84,0.2,5.32
2020-02-19,300170,11.17,10.9,11.22,10.86,377234,422796160.0,3.25,-1.62,-0.18,5.16
2020-02-20,300170,10.91,10.98,11.01,10.54,422291,463692208.0,4.31,0.73,0.08,5.78
2020-02-21,300170,11.08,11.46,11.81,11.08,597965,698780256.0,6.65,4.37,0.48,8.19
2020-02-24,300170,11.54,12.03,12.44,11.5,653213,792755328.0,8.2,4.97,0.57,8.94
