date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-05-06,300830,5.11,6.17,6.17,5.11,2646,1671425.0,25.06,45.86,1.94,0.31
2020-05-07,300830,6.8,6.8,6.8,6.8,641,446616.0,0.0,10.21,0.63,0.07
2020-05-08,300830,7.5,7.5,7.5,7.5,606,464617.0,0.0,10.29,0.7,0.07
2020-05-11,300830,8.27,8.27,8.27,8.27,1139,961670.0,0.0,10.27,0.77,0.13
2020-05-12,300830,9.11,9.11,9.11,9.11,3132,2906338.0,0.0,10.16,0.84,0.36
2020-05-13,300830,10.04,10.04,10.04,10.04,2015,2057427.0,0.0,10.21,0.93,0.23
2020-05-14,300830,11.06,11.06,11.06,11.06,3147,3534339.0,0.0,10.16,1.02,0.37
2020-05-15,300830,12.18,12.18,12.18,12.18,3117,3848951.0,0.0,10.13,1.12,0.36
2020-05-18,300830,13.42,13.42,13.42,13.42,14317,19457265.0,0.0,10.18,1.24,1.66
2020-05-19,300830,14.78,14.78,14.78,14.78,6971,10421899.0,0.0,10.13,1.36,0.81
2020-05-20,300830,16.28,16.28,16.28,16.28,3606,5931491.0,0.0,10.15,1.5,0.42
2020-05-21,300830,17.93,17.93,17.93,17.93,2501,4527099.0,0.0,10.14,1.65,0.29
2020-05-22,300830,19.74,19.74,19.74,19.74,10183,20274293.0,0.0,10.09,1.81,1.18
2020-05-25,300830,21.33,18.72,21.33,17.83,600169,1164511216.0,17.73,-5.17,-1.02,69.77
2020-05-26,300830,17.87,17.38,18.29,17.09,412341,736084672.0,6.41,-7.16,-1.34,47.93
2020-05-27,300830,17.44,18.22,18.61,17.44,427363,778038544.0,6.73,4.83,0.84,49.68
2020-05-28,300830,17.83,18.72,19.17,17.13,393319,713572912.0,11.2,2.74,0.5,45.72
2020-05-29,300830,18.64,17.63,19.03,17.28,347602,635141648.0,9.35,-5.82,-1.09,40.41
2020-06-01,300830,17.13,17.19,17.52,16.48,274629,472153408.0,5.9,-2.5,-0.44,31.92
2020-06-02,300830,16.94,17.81,17.82,16.55,321174,557933232.0,7.39,3.61,0.62,37.33
2020-06-03,300830,17.46,17.01,17.67,16.93,222873,388981296.0,4.15,-4.49,-0.8,25.91
2020-06-04,300830,17.1,16.46,17.28,16.46,180758,306886496.0,4.82,-3.23,-0.55,21.01
2020-06-05,300830,16.47,16.61,16.68,16.04,145609,241314981.0,3.89,0.91,0.15,16.93
2020-06-08,300830,16.78,17.07,17.1,16.54,167959,286499040.0,3.37,2.77,0.46,19.52
