date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2022-09-30,001255,23.33,28.08,28.08,23.33,12669,35844742.44,24.51,44.89,8.7,6.33
2022-10-10,001255,30.93,30.93,30.93,30.93,2530,7924085.28,0.0,10.15,2.85,1.27
2022-10-11,001255,34.06,34.06,34.06,34.06,1260,4342319.15,0.0,10.12,3.13,0.63
2022-10-12,001255,37.51,37.51,37.51,37.51,1172,4442221.1,0.0,10.13,3.45,0.59
2022-10-13,001255,41.3,36.33,41.3,36.07,134314,521209023.42,13.94,-3.15,-1.18,67.16
2022-10-14,001255,33.23,32.66,34.27,32.66,102583,342905732.41,4.43,-10.1,-3.67,51.29
2022-10-17,001255,31.51,32.47,33.01,31.06,65003,210102026.05,5.97,-0.58,-0.19,32.5
2022-10-18,001255,32.52,34.61,34.63,31.74,86540,290884846.16,8.9,6.59,2.14,43.27
2022-10-19,001255,33.55,33.81,34.66,33.31,67483,231855362.37,3.9,-2.31,-0.8,33.74
2022-10-20,001255,33.91,31.51,33.91,31.5,55582,183776131.76,7.13,-6.8,-2.3,27.79
2022-10-21,001255,31.36,30.74,32.61,30.64,45528,146066062.37,6.25,-2.44,-0.77,22.76
2022-10-24,001255,30.6,29.94,31.36,29.61,39678,122378577.01,5.69,-2.6,-0.8,19.84
2022-10-25,001255,29.69,29.6,29.99,28.69,31631,94017200.14,4.34,-1.14,-0.34,15.82
2022-10-26,001255,29.49,30.25,30.8,29.42,38851,118246598.18,4.66,2.2,0.65,19.43
2022-10-27,001255,29.91,28.82,30.38,28.81,36192,108390241.09,5.19,-4.73,-1.43,18.1
2022-10-28,001255,28.94,29.26,29.89,28.65,34521,102467753.06,4.3,1.53,0.44,17.26
2022-10-31,001255,28.76,29.51,29.81,28.41,28782,85596201.83,4.78,0.85,0.25,14.39
2022-11-01,001255,29.91,30.49,31.06,29.21,41408,126995221.65,6.27,3.32,0.98,20.7
2022-11-02,001255,30.16,30.27,30.76,29.89,37860,116091445.64,2.85,-0.72,-0.22,18.93
2022-11-03,001255,29.75,30.44,30.59,29.66,32188,98376843.52,3.07,0.56,0.17,16.09
2022-11-04,001255,30.17,32.21,32.86,30.17,69027,221767379.37,8.84,5.81,1.77,34.51
2022-11-07,001255,33.57,35.47,35.47,33.57,51119,181424660.28,5.9,10.12,3.26,25.56
2022-11-08,001255,36.61,39.06,39.06,35.99,58816,227442609.51,8.66,10.12,3.59,29.41
2022-11-09,001255,40.64,36.56,41.49,36.46,106235,413483766.01,12.88,-6.4,-2.5,53.12
2022-11-10,001255,36.38,37.21,38.09,36.02,62280,232627201.78,5.66,1.78,0.65,31.14
2022-11-11,001255,36.76,34.73,37.11,34.03,60195,214565540.32,8.28,-6.66,-2.48,30.1
2022-11-14,001255,34.89,33.35,34.91,32.87,44788,151569910.25,5.87,-3.97,-1.38,22.39
2022-11-15,001255,33.58,33.82,34.39,33.23,36396,124144237.9,3.48,1.41,0.47,18.2
2022-11-16,001255,33.33,33.66,33.8,32.89,30261,102286296.14,2.69,-0.47,-0.16,15.13
2022-11-17,001255,33.29,33.76,33.8,32.59,27580,92240518.34,3.59,0.3,0.1,13.79
2022-11-18,001255,33.42,34.37,35.85,33.36,61823,216697977.01,7.38,1.81,0.61,30.91
2022-11-21,001255,33.99,36.12,36.61,33.61,53361,191202307.88,8.73,5.09,1.75,26.68
2022-11-22,001255,35.11,35.51,36.9,34.63,44769,161816879.31,6.28,-1.69,-0.61,22.38
2022-11-23,001255,35.11,35.63,35.8,33.43,40022,139912084.36,6.67,0.34,0.12,20.01
2022-11-24,001255,35.51,37.31,37.51,35.34,52619,195008155.5,6.09,4.72,1.68,26.31
2022-11-25,001255,36.71,35.1,36.91,34.91,31575,113979616.74,5.36,-5.92,-2.21,15.79
2022-11-28,001255,34.26,37.3,38.65,34.2,69440,264053991.57,12.68,6.27,2.2,34.72
2022-11-29,001255,37.81,37.36,38.55,36.66,47817,180857640.67,5.07,0.16,0.06,23.91
2022-11-30,001255,37.19,36.49,37.35,36.13,26565,98374950.1,3.27,-2.33,-0.87,13.28
2022-12-01,001255,36.51,36.6,38.0,36.13,28792,107560288.02,5.12,0.3,0.11,14.4
2022-12-02,001255,36.31,35.36,37.3,35.23,29094,106097461.38,5.66,-3.39,-1.24,14.55
2022-12-05,001255,35.42,35.09,35.79,34.77,21497,76714062.96,2.88,-0.76,-0.27,10.75
2022-12-06,001255,35.14,36.81,36.96,35.01,27168,99194183.2,5.56,4.9,1.72,13.58
2022-12-07,001255,36.5,37.78,38.11,36.41,41878,158423996.14,4.62,2.64,0.97,20.94
2022-12-08,001255,37.83,41.6,41.6,37.78,41058,164843721.52,10.11,10.11,3.82,20.53
2022-12-09,001255,43.51,39.14,43.51,37.99,63649,254726253.63,13.27,-5.91,-2.46,31.82
2022-12-12,001255,39.12,37.81,40.1,37.49,42346,164815543.7,6.67,-3.4,-1.33,21.17
2022-12-13,001255,37.22,37.52,38.09,36.61,24286,91372436.77,3.91,-0.77,-0.29,12.14
2022-12-14,001255,37.31,36.17,37.31,36.05,20772,76794419.0,3.36,-3.6,-1.35,10.39
2022-12-15,001255,36.17,36.41,36.89,35.61,14799,54219446.79,3.54,0.66,0.24,7.4
2022-12-16,001255,36.1,34.62,36.1,34.61,21388,76093682.0,4.09,-4.92,-1.79,10.69
2022-12-19,001255,35.21,35.39,37.06,35.11,20488,74421553.0,5.63,2.22,0.77,10.24
2022-12-20,001255,35.51,35.52,36.27,34.64,12443,44925343.66,4.61,0.37,0.13,6.22
2022-12-21,001255,35.75,33.83,36.01,32.99,22071,75951483.99,8.5,-4.76,-1.69,11.04
2022-12-22,001255,34.51,33.11,34.73,33.03,14521,49699296.0,5.03,-2.13,-0.72,7.26
2022-12-23,001255,33.03,32.02,33.54,31.97,11097,36441605.44,4.74,-3.29,-1.09,5.55
2022-12-26,001255,32.61,33.92,34.41,32.25,16014,54022930.2,6.75,5.93,1.9,8.01
2022-12-27,001255,33.85,35.06,35.39,33.25,22275,78005800.9,6.31,3.36,1.14,11.14
2022-12-28,001255,35.01,34.21,35.34,33.94,10799,37687934.26,3.99,-2.42,-0.85,5.4
2022-12-29,001255,33.93,33.41,35.21,33.29,8969,30521332.0,5.61,-2.34,-0.8,4.48
2022-12-30,001255,33.44,33.08,33.75,32.86,5756,19357317.0,2.66,-0.99,-0.33,2.88
2023-01-03,001255,33.06,34.99,36.43,32.81,43972,157372949.72,10.94,5.77,1.91,21.99
2023-01-04,001255,34.92,33.93,34.92,33.21,39693,135027749.0,4.89,-3.03,-1.06,19.85
2023-01-05,001255,33.94,33.84,34.18,33.22,20714,70702969.0,2.83,-0.27,-0.09,10.36
2023-01-06,001255,33.76,34.01,35.61,33.55,30904,108253731.0,6.09,0.5,0.17,15.45
2023-01-09,001255,34.01,37.45,37.45,34.01,61826,225735843.8,10.11,10.11,3.44,30.91
2023-01-10,001255,36.82,35.98,39.21,35.81,54006,199901691.03,9.08,-3.93,-1.47,27.0
2023-01-11,001255,36.35,35.32,36.75,35.07,35685,128870499.12,4.67,-1.83,-0.66,17.84
2023-01-12,001255,35.13,35.49,35.57,34.94,26135,93315280.99,1.78,0.48,0.17,13.07
2023-01-13,001255,35.33,33.69,35.33,33.38,34626,118787508.0,5.49,-5.07,-1.8,17.31
2023-01-16,001255,33.7,33.94,34.05,33.16,22296,75902681.0,2.64,0.74,0.25,11.15
2023-01-17,001255,33.59,33.69,34.08,33.48,13183,45000701.0,1.77,-0.74,-0.25,6.59
2023-01-18,001255,33.79,33.93,34.0,33.33,10653,36361508.0,1.99,0.71,0.24,5.33
2023-01-19,001255,33.81,34.44,34.55,33.52,13793,47584726.61,3.04,1.5,0.51,6.9
2023-01-20,001255,34.31,33.96,34.53,33.62,17464,60099473.0,2.64,-1.39,-0.48,8.73
2023-01-30,001255,34.26,35.01,35.41,34.26,23814,83969628.88,3.39,3.09,1.05,11.91
2023-01-31,001255,34.99,35.99,36.07,34.73,24720,89108122.47,3.83,2.8,0.98,12.36
2023-02-01,001255,35.98,35.92,35.99,35.29,27188,97859425.0,1.94,-0.19,-0.07,13.59
2023-02-02,001255,35.87,35.44,35.87,35.19,17619,63152132.0,1.89,-1.34,-0.48,8.81
2023-02-03,001255,35.4,35.28,35.58,34.85,12517,44515076.0,2.06,-0.45,-0.16,6.26
2023-02-06,001255,35.25,34.35,35.25,34.32,15381,54012195.01,2.64,-2.64,-0.93,7.69
2023-02-07,001255,34.31,35.31,35.35,34.29,21767,76684749.51,3.09,2.79,0.96,10.88
2023-02-08,001255,35.81,38.88,38.88,35.81,67863,259490675.33,8.69,10.11,3.57,33.93
2023-02-09,001255,38.1,42.81,42.81,38.1,95196,385906360.43,12.11,10.11,3.93,47.6
2023-02-10,001255,43.61,41.97,44.11,40.21,69392,291005940.13,9.11,-1.96,-0.84,34.7
2023-02-13,001255,41.97,43.79,46.21,41.62,107253,480712531.99,10.94,4.34,1.82,53.63
2023-02-14,001255,44.9,45.77,47.21,42.81,78166,350121190.38,10.05,4.52,1.98,39.08
2023-02-15,001255,46.61,48.83,50.39,46.41,92935,456374581.67,8.7,6.69,3.06,46.47
2023-02-16,001255,48.51,50.41,51.61,48.11,72435,364487323.63,7.17,3.24,1.58,36.22
2023-02-17,001255,50.41,55.11,55.49,48.49,73936,393450213.56,13.89,9.32,4.7,36.97
2023-02-20,001255,54.09,49.56,54.55,49.56,34475,174230409.0,9.05,-10.07,-5.55,17.24
2023-02-21,001255,48.17,48.28,50.39,45.92,71583,349156738.8,9.02,-2.58,-1.28,35.79
2023-02-22,001255,47.41,46.61,48.48,45.93,32186,153251489.98,5.28,-3.46,-1.67,16.09
2023-02-23,001255,46.9,46.26,46.9,44.53,35731,164379144.01,5.08,-0.75,-0.35,17.87
2023-02-24,001255,46.3,47.82,49.14,45.58,39286,189219418.04,7.7,3.37,1.56,19.64
