date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,600838,6.09,6.13,6.15,6.07,41932,26917479.0,1.32,0.99,0.06,1.05
2020-01-03,600838,6.14,6.13,6.17,6.09,36157,23290714.0,1.31,0.0,0.0,0.9
2020-01-06,600838,6.09,6.12,6.17,6.07,30929,19873855.0,1.63,-0.16,-0.01,0.77
2020-01-07,600838,6.12,6.19,6.19,6.1,24889,16074188.0,1.47,1.14,0.07,0.62
2020-01-08,600838,6.16,6.07,6.19,6.07,28692,18461668.0,1.94,-1.94,-0.12,0.72
2020-01-09,600838,6.09,6.14,6.15,6.09,27735,17822105.0,0.99,1.15,0.07,0.69
2020-01-10,600838,6.16,6.18,6.24,6.11,38885,25205828.0,2.12,0.65,0.04,0.97
2020-01-13,600838,6.19,6.19,6.19,6.09,32985,21317507.0,1.62,0.16,0.01,0.82
2020-01-14,600838,6.18,6.11,6.18,6.1,28040,18073786.0,1.29,-1.29,-0.08,0.7
2020-01-15,600838,6.12,6.05,6.14,6.03,22496,14353656.0,1.8,-0.98,-0.06,0.56
2020-01-16,600838,6.08,6.01,6.08,6.0,18001,11407183.0,1.32,-0.66,-0.04,0.45
2020-01-17,600838,6.02,6.02,6.04,5.99,14896,9423518.0,0.83,0.17,0.01,0.37
2020-01-20,600838,6.02,6.04,6.04,5.99,21012,13286921.0,0.83,0.33,0.02,0.52
2020-01-21,600838,6.04,5.97,6.04,5.41,32476,20395126.0,10.43,-1.16,-0.07,0.81
2020-01-22,600838,5.97,5.88,6.0,5.79,37598,23188988.0,3.52,-1.51,-0.09,0.94
2020-01-23,600838,5.84,5.57,5.84,5.54,42095,25296896.0,5.1,-5.27,-0.31,1.05
2020-02-03,600838,4.98,4.98,4.98,4.98,10767,5695743.0,0.0,-10.59,-0.59,0.27
2020-02-04,600838,4.46,4.77,4.84,4.46,78521,39305768.0,7.63,-4.22,-0.21,1.96
2020-02-05,600838,4.82,4.83,4.95,4.77,42699,22057716.0,3.77,1.26,0.06,1.07
2020-02-06,600838,4.81,4.92,4.95,4.79,35520,18451355.0,3.31,1.86,0.09,0.89
2020-02-07,600838,4.92,4.94,4.95,4.78,29745,15525769.0,3.46,0.41,0.02,0.74
2020-02-10,600838,4.95,5.1,5.17,4.93,46265,24947167.0,4.86,3.24,0.16,1.15
2020-02-11,600838,5.1,5.1,5.17,5.06,31931,17310356.0,2.16,0.0,0.0,0.8
2020-02-12,600838,5.17,5.11,5.17,5.08,24258,13142628.0,1.76,0.2,0.01,0.61
2020-02-13,600838,5.14,4.96,5.14,4.94,36149,19277864.0,3.91,-2.94,-0.15,0.9
2020-02-14,600838,4.96,4.95,4.99,4.95,17897,9448310.0,0.81,-0.2,-0.01,0.45
2020-02-17,600838,4.98,5.13,5.13,4.97,31492,16986099.0,3.23,3.64,0.18,0.79
2020-02-18,600838,5.13,5.22,5.22,5.11,36292,19881342.0,2.14,1.75,0.09,0.91
2020-02-19,600838,5.27,5.18,5.27,5.15,30902,16995110.0,2.3,-0.77,-0.04,0.77
2020-02-20,600838,5.21,5.29,5.31,5.18,44511,24692286.0,2.51,2.12,0.11,1.11
2020-02-21,600838,5.29,5.29,5.43,5.27,39221,22089034.0,3.02,0.0,0.0,0.98
2020-02-24,600838,5.35,5.28,5.35,5.24,39343,22027770.0,2.08,-0.19,-0.01,0.98
2020-02-25,600838,5.16,5.16,5.19,5.02,51743,28118710.0,3.22,-2.27,-0.12,1.29
2020-02-26,600838,5.08,5.19,5.27,5.05,45400,24919765.0,4.26,0.58,0.03,1.13
2020-02-27,600838,5.21,5.26,5.3,5.18,40527,22534163.0,2.31,1.35,0.07,1.01
2020-02-28,600838,5.19,4.98,5.19,4.95,50408,27125202.0,4.56,-5.32,-0.28,1.26
