date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,002636,8.25,8.52,8.55,8.19,84833,74536512.0,4.39,3.9,0.32,1.17
2020-01-03,002636,8.63,8.6,8.78,8.52,107291,96379567.0,3.05,0.94,0.08,1.48
2020-01-06,002636,8.48,8.81,9.0,8.48,144075,132172614.0,6.05,2.44,0.21,1.99
2020-01-07,002636,8.77,8.81,8.9,8.71,81458,74642516.0,2.16,0.0,0.0,1.13
2020-01-08,002636,8.71,8.66,8.92,8.56,90684,82592967.0,4.09,-1.7,-0.15,1.25
2020-01-09,002636,8.76,8.88,8.88,8.66,95333,87088480.0,2.54,2.54,0.22,1.32
2020-01-10,002636,8.83,8.64,8.88,8.54,91707,82998405.0,3.83,-2.7,-0.24,1.27
2020-01-13,002636,8.62,8.86,8.88,8.53,92481,84480064.0,4.05,2.55,0.22,1.28
2020-01-14,002636,8.88,8.7,8.91,8.67,62202,56852545.0,2.71,-1.81,-0.16,0.86
2020-01-15,002636,8.7,8.63,8.75,8.49,63644,57058972.0,2.99,-0.8,-0.07,0.88
2020-01-16,002636,8.69,8.63,8.88,8.6,83332,75786322.0,3.24,0.0,0.0,1.15
2020-01-17,002636,8.69,8.44,8.69,8.39,95888,85290825.0,3.48,-2.2,-0.19,1.33
2020-01-20,002636,8.46,8.61,8.63,8.34,76865,68459060.0,3.44,2.01,0.17,1.06
2020-01-21,002636,8.61,8.49,8.67,8.49,62419,55826770.0,2.09,-1.39,-0.12,0.86
2020-01-22,002636,8.43,8.72,8.78,8.25,89792,80224575.0,6.24,2.71,0.23,1.24
2020-01-23,002636,8.61,8.26,8.82,8.13,114349,101138940.0,7.91,-5.28,-0.46,1.58
2020-02-03,002636,7.4,7.4,7.4,7.4,16946,13167042.0,0.0,-10.41,-0.86,0.23
2020-02-04,002636,6.66,7.04,7.29,6.66,115704,86206932.0,8.51,-4.86,-0.36,1.6
2020-02-05,002636,7.13,7.13,7.33,7.08,88135,66818842.0,3.55,1.28,0.09,1.22
2020-02-06,002636,7.1,7.38,7.44,7.09,81845,62669583.0,4.91,3.51,0.25,1.13
2020-02-07,002636,7.46,7.67,7.67,7.38,80855,64117264.0,3.93,3.93,0.29,1.12
2020-02-10,002636,7.67,7.7,7.77,7.56,54205,43635196.0,2.74,0.39,0.03,0.75
2020-02-11,002636,8.43,7.74,8.43,7.73,188285,157048706.0,9.09,0.52,0.04,2.6
2020-02-12,002636,7.77,7.76,7.82,7.63,134446,109033285.0,2.45,0.26,0.02,1.86
2020-02-13,002636,7.74,7.65,7.81,7.61,93203,75127984.0,2.58,-1.42,-0.11,1.29
2020-02-14,002636,7.66,7.75,7.91,7.62,112696,91936727.0,3.79,1.31,0.1,1.56
2020-02-17,002636,7.77,8.03,8.08,7.73,124564,103312447.0,4.52,3.61,0.28,1.72
2020-02-18,002636,8.03,8.34,8.34,7.95,140279,119871324.0,4.86,3.86,0.31,1.94
2020-02-19,002636,8.24,9.04,9.21,8.21,452850,420600944.0,11.99,8.39,0.7,6.26
2020-02-20,002636,8.83,9.06,9.06,8.63,317814,292678080.0,4.76,0.22,0.02,4.4
2020-02-21,002636,8.92,8.99,9.29,8.86,257647,243531714.0,4.75,-0.77,-0.07,3.56
2020-02-24,002636,8.99,9.69,9.71,8.94,274074,268014659.0,8.57,7.79,0.7,3.79
2020-02-25,002636,9.39,10.7,10.7,9.28,528440,564607008.0,14.65,10.42,1.01,7.31
2020-02-26,002636,10.71,9.71,11.12,9.64,493567,527173744.0,13.83,-9.25,-0.99,6.83
2020-02-27,002636,9.55,9.52,9.89,9.29,260593,259804047.0,6.18,-1.96,-0.19,3.6
2020-02-28,002636,8.93,8.67,9.12,8.63,236345,218878876.0,5.15,-8.93,-0.85,3.27
2020-03-02,002636,8.76,9.02,9.2,8.76,180685,169059352.0,5.07,4.04,0.35,2.5
2020-03-03,002636,9.18,8.79,9.37,8.72,263502,248285028.0,7.21,-2.55,-0.23,3.64
2020-03-04,002636,8.73,8.87,8.93,8.59,147766,134912801.0,3.87,0.91,0.08,2.04
2020-03-05,002636,8.98,8.97,9.08,8.76,160680,149239537.0,3.61,1.13,0.1,2.22
2020-03-06,002636,8.81,8.85,8.95,8.78,101885,94045975.0,1.9,-1.34,-0.12,1.41
2020-03-09,002636,8.62,8.4,8.88,8.39,161316,144292052.0,5.54,-5.08,-0.45,2.23
2020-03-10,002636,8.31,8.84,8.86,8.3,146045,130998570.0,6.67,5.24,0.44,2.02
2020-03-11,002636,8.82,8.57,8.94,8.55,145219,132494371.0,4.41,-3.05,-0.27,2.01
2020-03-12,002636,8.43,8.67,8.79,8.33,113719,102434921.0,5.37,1.17,0.1,1.57
2020-03-13,002636,8.15,8.51,8.73,8.13,116729,102914714.0,6.92,-1.85,-0.16,1.61
2020-03-16,002636,8.63,7.99,8.63,7.95,112422,97555999.0,7.99,-6.11,-0.52,1.55
2020-03-17,002636,8.13,8.01,8.23,7.74,82426,68908831.0,6.13,0.25,0.02,1.14
2020-03-18,002636,8.06,7.77,8.17,7.73,84447,70759071.0,5.49,-3.0,-0.24,1.17
2020-03-19,002636,7.8,7.95,8.02,7.7,70773,58232124.0,4.12,2.32,0.18,0.98
2020-03-20,002636,8.01,7.93,8.11,7.78,63071,52265836.0,4.15,-0.25,-0.02,0.87
2020-03-23,002636,7.7,7.48,7.73,7.43,70977,56636695.0,3.78,-5.67,-0.45,0.98
2020-03-24,002636,7.67,7.68,7.71,7.43,61280,48745139.0,3.74,2.67,0.2,0.85
2020-03-25,002636,7.87,7.81,7.87,7.73,51034,41717494.0,1.82,1.69,0.13,0.71
2020-03-26,002636,7.78,7.7,7.83,7.63,39197,31835442.0,2.56,-1.41,-0.11,0.54
