date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,002235,8.72,8.9,8.98,8.64,498509,441143376.0,3.95,3.37,0.29,9.52
2020-01-03,002235,8.91,9.2,9.22,8.87,733110,665450832.0,3.93,3.37,0.3,13.99
2020-01-06,002235,9.03,9.14,9.37,9.02,654831,601194720.0,3.8,-0.65,-0.06,12.5
2020-01-07,002235,9.16,9.5,9.53,9.16,869292,815364512.0,4.05,3.94,0.36,16.59
2020-01-08,002235,9.36,9.1,9.43,9.1,628201,581762352.0,3.47,-4.21,-0.4,11.99
2020-01-09,002235,9.27,9.39,9.45,9.23,582352,544917888.0,2.42,3.19,0.29,11.12
2020-01-10,002235,9.64,10.33,10.33,9.64,1421616,1438509456.0,7.35,10.01,0.94,27.14
2020-01-13,002235,10.65,11.36,11.36,10.47,1446744,1579794752.0,8.62,9.97,1.03,27.62
2020-01-14,002235,12.04,12.5,12.5,11.91,772874,957339280.0,5.19,10.04,1.14,14.75
2020-01-15,002235,12.5,12.15,13.37,11.72,1958826,2449482752.0,13.2,-2.8,-0.35,37.39
2020-01-16,002235,12.2,11.9,12.42,11.44,1418251,1677406944.0,8.07,-2.06,-0.25,27.07
2020-01-17,002235,11.9,11.46,11.9,11.33,1143005,1321734304.0,4.79,-3.7,-0.44,21.82
2020-01-20,002235,11.5,11.57,11.65,11.07,869310,990457168.0,5.06,0.96,0.11,16.59
2020-01-21,002235,11.36,10.9,11.42,10.79,851858,945016752.0,5.45,-5.79,-0.67,15.97
2020-01-22,002235,10.96,10.86,11.17,10.68,612678,668605216.0,4.5,-0.37,-0.04,11.49
2020-01-23,002235,10.55,9.85,10.58,9.82,865503,880878960.0,7.0,-9.3,-1.01,16.23
2020-02-03,002235,8.87,8.87,8.87,8.87,17567,15581929.0,0.0,-9.95,-0.98,0.33
2020-02-04,002235,8.0,8.6,8.77,8.0,744825,624868448.0,8.68,-3.04,-0.27,13.97
