date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,300553,21.73,21.9,21.95,21.48,3003,11176842.0,2.18,1.67,0.36,1.06
2020-01-03,300553,21.89,21.99,22.17,21.82,2398,9001679.0,1.6,0.41,0.09,0.85
2020-01-06,300553,21.99,21.98,22.01,21.63,2858,10654616.0,1.73,-0.05,-0.01,1.01
2020-01-07,300553,21.9,22.11,22.18,21.9,2047,7711943.0,1.27,0.59,0.13,0.73
2020-01-08,300553,21.98,22.06,22.4,21.96,3532,13364663.0,1.99,-0.23,-0.05,1.25
2020-01-09,300553,22.06,22.38,22.42,21.96,3186,12096231.0,2.09,1.45,0.32,1.13
2020-01-10,300553,22.42,22.28,22.43,22.17,1648,6265713.0,1.16,-0.45,-0.1,0.58
2020-01-13,300553,22.32,22.44,22.47,22.02,2483,9429517.0,2.02,0.72,0.16,0.88
2020-01-14,300553,22.45,22.46,22.61,22.27,1980,7598684.0,1.52,0.09,0.02,0.7
2020-01-15,300553,22.6,22.48,22.99,22.42,4961,19167032.0,2.54,0.09,0.02,1.76
2020-01-16,300553,22.63,22.3,22.7,22.19,2793,10690816.0,2.27,-0.8,-0.18,0.99
2020-01-17,300553,22.37,22.19,22.42,22.08,3045,11582405.0,1.52,-0.49,-0.11,1.08
2020-01-20,300553,22.01,22.57,22.72,22.01,2954,11345969.0,3.2,1.71,0.38,1.05
2020-01-21,300553,22.57,22.96,23.24,22.25,5853,22851706.0,4.39,1.73,0.39,2.07
2020-01-22,300553,22.83,23.09,23.14,22.52,4297,16793299.0,2.7,0.57,0.13,1.52
2020-01-23,300553,23.0,22.14,23.12,22.05,4309,16600782.0,4.63,-4.11,-0.95,1.53
2020-02-03,300553,19.9,19.9,19.9,19.9,1755,5970510.0,0.0,-10.12,-2.24,0.62
2020-02-04,300553,19.0,19.34,19.76,19.0,6318,20883040.0,3.82,-2.81,-0.56,2.24
2020-02-05,300553,19.34,19.64,20.02,19.34,3730,12549868.0,3.52,1.55,0.3,1.32
2020-02-06,300553,19.53,19.89,20.04,19.31,3727,12597061.0,3.72,1.27,0.25,1.32
2020-02-07,300553,19.79,20.27,20.63,19.77,3953,13610003.0,4.32,1.91,0.38,1.4
2020-02-10,300553,20.36,20.32,20.48,20.11,2980,10329257.0,1.83,0.25,0.05,1.06
2020-02-11,300553,20.41,20.47,21.12,20.32,3854,13605827.0,3.94,0.74,0.15,1.37
2020-02-12,300553,20.24,20.76,20.83,20.24,2128,7507319.0,2.88,1.42,0.29,0.75
2020-02-13,300553,20.59,20.33,20.95,20.29,2775,9712609.0,3.18,-2.07,-0.43,0.98
2020-02-14,300553,20.32,20.32,20.63,20.19,2055,7152356.0,2.16,-0.05,-0.01,0.73
2020-02-17,300553,20.32,20.96,20.99,20.32,3459,12275797.0,3.3,3.15,0.64,1.23
2020-02-18,300553,20.99,21.52,21.63,20.9,4752,17255784.0,3.48,2.67,0.56,1.68
2020-02-19,300553,21.37,21.51,21.95,21.31,3909,14409698.0,2.97,-0.05,-0.01,1.39
2020-02-20,300553,21.57,21.96,21.99,21.53,3439,12782504.0,2.14,2.09,0.45,1.22
2020-02-21,300553,21.99,22.15,22.35,21.81,4412,16670224.0,2.46,0.87,0.19,1.56
2020-02-24,300553,22.11,22.47,22.51,21.78,5062,19182179.0,3.3,1.44,0.32,1.79
2020-02-25,300553,21.84,22.18,22.34,21.52,5527,20699213.0,3.65,-1.29,-0.29,1.96
2020-02-26,300553,22.17,22.01,22.62,21.66,5179,19639255.0,4.33,-0.77,-0.17,1.84
2020-02-27,300553,22.01,22.09,22.37,21.81,2597,9778279.0,2.54,0.36,0.08,0.92
2020-02-28,300553,21.68,20.6,21.71,20.47,6178,22264965.0,5.61,-6.75,-1.49,2.19
2020-03-02,300553,21.04,21.66,21.85,20.52,3812,13938646.0,6.46,5.15,1.06,1.35
2020-03-03,300553,21.88,21.66,22.23,21.54,3259,12218936.0,3.19,0.0,0.0,1.16
2020-03-04,300553,21.5,22.08,22.09,21.5,3146,11764922.0,2.72,1.94,0.42,1.11
2020-03-05,300553,22.37,22.39,22.54,22.03,6439,24602478.0,2.31,1.4,0.31,2.28
