amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
63276980.0,,,46.35,2025-12-15,46.85,45.89,45.92,,,13635,2.05,3.5,,-1.09,-0.51,,688721
66955202.0,,,45.58,2025-12-16,46.54,44.71,46.54,,,14809,3.95,2.77,,-1.66,-0.77,,688721
51275712.0,,,45.85,2025-12-17,45.95,44.45,45.58,,,11320,3.29,2.12,,0.59,0.27,,688721
64779991.0,,,45.85,2025-12-18,47.4,45.39,45.49,,,13914,4.38,2.6,,0.0,0.0,,688721
46911406.0,,,45.12,2025-12-19,46.84,45.07,45.85,,,10288,3.86,1.92,,-1.59,-0.73,,688721
66787250.0,,,45.94,2025-12-22,46.76,45.1,45.1,,,14442,3.68,2.7,,1.82,0.82,,688721
192784872.0,,,48.64,2025-12-23,48.98,45.58,45.58,,,40233,7.4,7.52,,5.88,2.7,,688721
154748720.0,,,49.32,2025-12-24,50.15,48.26,48.98,,,31357,3.89,5.86,,1.4,0.68,,688721
104020995.0,,,48.45,2025-12-25,49.28,47.58,49.07,,,21564,3.45,4.03,,-1.76,-0.87,,688721
72505987.0,,,48.35,2025-12-26,48.87,47.78,48.46,,,14992,2.25,2.8,,-0.21,-0.1,,688721
79055006.0,,,47.06,2025-12-29,48.39,46.9,48.02,,,16660,3.08,3.11,,-2.67,-1.29,,688721
81900153.0,,,47.19,2025-12-30,47.91,46.7,47.06,,,17351,2.57,3.24,,0.28,0.13,,688721
61087747.0,,,46.53,2025-12-31,47.59,46.18,47.26,,,13094,2.99,2.45,,-1.4,-0.66,,688721
71337788.0,,,47.54,2026-01-05,47.8,46.9,46.9,,,15041,1.93,2.81,,2.17,1.01,,688721
101002127.0,,,47.52,2026-01-06,48.69,47.09,47.79,,,21167,3.37,3.96,,-0.04,-0.02,,688721
272221614.0,,,50.69,2026-01-07,51.21,48.06,48.06,,,54547,6.63,10.2,,6.67,3.17,,688721
166153885.0,,,50.37,2026-01-08,51.55,49.22,50.6,,,33020,4.6,6.17,,-0.63,-0.32,,688721
131250767.0,,,50.37,2026-01-09,50.7,49.53,50.0,,,26144,2.32,4.89,,0.0,0.0,,688721
130475938.0,,,49.93,2026-01-12,50.88,49.6,50.5,,,26133,2.54,4.89,,-0.87,-0.44,,688721
130312936.0,,,48.2,2026-01-13,50.76,48.15,49.89,,,26456,5.23,4.95,,-3.46,-1.73,,688721
135680069.0,,,48.79,2026-01-14,49.7,48.22,48.61,,,27747,3.07,5.19,,1.22,0.59,,688721
690676341.0,36.57,16.4,34.5,,40.75,34.13,40.6,90.61,73.96,185603,,,2024-08-06,,,688721.0,688721
