amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
123381320.0,,,2.25,2024-01-08,2.29,2.24,2.26,,,544776,2.2,2.29,-0.88,-0.02,2445
115949041.18,,,2.26,2024-01-09,2.28,2.23,2.26,,,513338,2.22,2.16,0.44,0.01,2445
111566246.93,,,2.23,2024-01-10,2.27,2.21,2.25,,,498738,2.65,2.09,-1.33,-0.03,2445
123406025.51,,,2.28,2024-01-11,2.29,2.22,2.23,,,544503,3.14,2.29,2.24,0.05,2445
107032844.78,,,2.26,2024-01-12,2.3,2.24,2.28,,,472759,2.63,1.99,-0.88,-0.02,2445
90067546.09,,,2.23,2024-01-15,2.26,2.23,2.24,,,401655,1.33,1.69,-1.33,-0.03,2445
112873256.24,,,2.21,2024-01-16,2.24,2.18,2.24,,,512420,2.69,2.15,-0.9,-0.02,2445
89647773.46,,,2.14,2024-01-17,2.21,2.14,2.2,,,412100,3.17,1.73,-3.17,-0.07,2445
120609326.43,,,2.12,2024-01-18,2.15,2.06,2.13,,,576545,4.21,2.42,-0.93,-0.02,2445
83589790.0,,,2.1,2024-01-19,2.15,2.1,2.1,,,394185,2.36,1.66,-0.94,-0.02,2445
103071427.64,,,2.0,2024-01-22,2.12,1.97,2.1,,,504717,7.14,2.12,-4.76,-0.1,2445
86304452.6,,,2.02,2024-01-23,2.04,1.95,1.97,,,432592,4.5,1.82,1.0,0.02,2445
145585928.85,,,2.1,2024-01-24,2.11,2.02,2.05,,,702852,4.46,2.95,3.96,0.08,2445
154617228.34,,,2.18,2024-01-25,2.2,2.07,2.08,,,719570,6.19,3.02,3.81,0.08,2445
192629116.18,,,2.22,2024-01-26,2.27,2.16,2.17,,,865893,5.05,3.64,1.83,0.04,2445
149379589.64,,,2.2,2024-01-29,2.24,2.16,2.2,,,679592,3.6,2.85,-0.9,-0.02,2445
117642225.6,,,2.11,2024-01-30,2.19,2.09,2.18,,,548864,4.55,2.3,-4.09,-0.09,2445
158271938.52,,,2.08,2024-01-31,2.16,2.05,2.12,,,748983,5.21,3.15,-1.42,-0.03,2445
132545464.4,,,2.02,2024-02-01,2.09,1.99,2.04,,,651903,4.81,2.74,-2.88,-0.06,2445
152575077.8,,,1.94,2024-02-02,2.09,1.87,2.04,,,764306,10.89,3.21,-3.96,-0.08,2445
155021346.1,,,1.75,2024-02-05,1.91,1.75,1.9,,,869111,8.25,3.65,-9.79,-0.19,2445
139825121.99,,,1.78,2024-02-06,1.85,1.58,1.62,,,823164,15.43,3.46,1.71,0.03,2445
125777046.84,,,1.69,2024-02-07,1.81,1.66,1.77,,,723774,8.43,3.04,-5.06,-0.09,2445
142032053.88,,,1.86,2024-02-08,1.86,1.67,1.7,,,795588,11.24,3.34,10.06,0.17,2445
154871721.44,,,1.94,2024-02-19,2.02,1.86,1.9,,,802767,8.6,3.37,4.3,0.08,2445
102874693.8,,,1.94,2024-02-20,1.95,1.88,1.93,,,535616,3.61,2.25,0.0,0.0,2445
128674711.32,,,1.97,2024-02-21,2.01,1.91,1.93,,,652157,5.15,2.74,1.55,0.03,2445
113190877.6,,,2.02,2024-02-22,2.02,1.96,1.97,,,567661,3.05,2.38,2.54,0.05,2445
164061735.39,,,2.1,2024-02-23,2.1,2.02,2.04,,,793808,3.96,3.33,3.96,0.08,2445
160863704.57,,,2.13,2024-02-26,2.15,2.07,2.1,,,762826,3.81,3.2,1.43,0.03,2445
160922840.2,,,2.15,2024-02-27,2.15,2.08,2.1,,,756084,3.29,3.17,0.94,0.02,2445
243748234.09,,,2.0,2024-02-28,2.2,1.99,2.15,,,1153808,9.77,4.84,-6.98,-0.15,2445
113216874.81,,,2.06,2024-02-29,2.07,1.97,1.98,,,555256,5.0,2.33,3.0,0.06,2445
113455176.08,,,2.1,2024-03-01,2.11,2.05,2.06,,,545042,2.91,2.29,1.94,0.04,2445
92865767.53,,,2.07,2024-03-04,2.1,2.03,2.1,,,449690,3.33,1.89,-1.43,-0.03,2445
78967672.2,,,2.05,2024-03-05,2.08,2.03,2.07,,,385199,2.42,1.62,-0.97,-0.02,2445
73599010.73,,,2.05,2024-03-06,2.07,2.03,2.04,,,359151,1.95,1.51,0.0,0.0,2445
155156482.47,,,2.08,2024-03-07,2.15,2.04,2.05,,,741415,5.37,3.11,1.46,0.03,2445
96455458.95,,,2.06,2024-03-08,2.08,2.03,2.07,,,470705,2.4,1.98,-0.96,-0.02,2445
78728513.0,,,2.08,2024-03-11,2.09,2.05,2.05,,,380084,1.94,1.6,0.97,0.02,2445
93662209.54,,,2.11,2024-03-12,2.12,2.06,2.08,,,447521,2.88,1.88,1.44,0.03,2445
97882663.9,,,2.12,2024-03-13,2.15,2.09,2.11,,,461278,2.84,1.94,0.47,0.01,2445
