amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
25229254.0,,,18.51,2025-12-15,18.75,18.44,18.46,,,13576,1.67,0.56,,-0.48,-0.09,,603258
26426682.0,,,18.19,2025-12-16,18.57,18.11,18.43,,,14495,2.49,0.6,,-1.73,-0.32,,603258
41569410.0,,,18.13,2025-12-17,18.29,17.68,18.29,,,23208,3.35,0.96,,-0.33,-0.06,,603258
36874820.0,,,18.45,2025-12-18,18.73,17.96,18.06,,,20008,4.25,0.83,,1.77,0.32,,603258
30784682.0,,,18.69,2025-12-19,18.79,18.38,18.45,,,16553,2.22,0.69,,1.3,0.24,,603258
30228376.0,,,18.6,2025-12-22,18.81,18.48,18.8,,,16240,1.77,0.67,,-0.48,-0.09,,603258
32703197.0,,,18.27,2025-12-23,18.67,18.22,18.47,,,17818,2.42,0.74,,-1.77,-0.33,,603258
21703111.0,,,18.42,2025-12-24,18.45,18.21,18.23,,,11835,1.31,0.49,,0.82,0.15,,603258
34938403.0,,,18.61,2025-12-25,18.79,18.3,18.42,,,18813,2.66,0.78,,1.03,0.19,,603258
31358410.0,,,18.61,2025-12-26,18.8,18.5,18.64,,,16830,1.61,0.7,,0.0,0.0,,603258
23337725.0,,,18.58,2025-12-29,18.68,18.53,18.56,,,12547,0.81,0.52,,-0.16,-0.03,,603258
29102850.0,,,18.52,2025-12-30,18.8,18.41,18.47,,,15644,2.1,0.65,,-0.32,-0.06,,603258
37931114.0,,,18.51,2025-12-31,18.68,18.4,18.47,,,20475,1.51,0.85,,-0.05,-0.01,,603258
68776260.0,,,18.85,2026-01-05,19.01,18.46,18.56,,,36545,2.97,1.51,,1.84,0.34,,603258
70055093.0,,,19.0,2026-01-06,19.05,18.76,18.85,,,37034,1.54,1.53,,0.8,0.15,,603258
48898242.0,,,18.8,2026-01-07,19.19,18.79,18.97,,,25801,2.11,1.07,,-1.05,-0.2,,603258
61524758.0,,,18.97,2026-01-08,19.15,18.69,18.8,,,32484,2.45,1.35,,0.9,0.17,,603258
90897231.0,,,19.33,2026-01-09,19.33,18.9,19.02,,,47481,2.27,1.97,,1.9,0.36,,603258
161183237.0,,,20.07,2026-01-12,20.13,19.5,19.55,,,81123,3.26,3.36,,3.83,0.74,,603258
219298540.0,,,20.31,2026-01-13,21.0,19.7,20.16,,,107625,6.48,4.46,,1.2,0.24,,603258
194259819.0,,,20.68,2026-01-14,20.99,20.22,20.22,,,93960,3.79,3.89,,1.82,0.37,,603258
729036.0,0.0,6.87,19.0,,19.0,19.0,19.0,56.64,0.05,324,,,2016-10-26,,,603258.0,603258
