amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
43590531.0,,,27.48,2025-12-15,28.0,26.85,27.12,,,15829,4.24,1.1,,1.33,0.36,,688786
41545044.0,,,26.58,2025-12-16,27.5,26.45,27.5,,,15536,3.82,1.08,,-3.28,-0.9,,688786
37310997.0,,,26.75,2025-12-17,26.78,25.98,26.58,,,14155,3.01,0.98,,0.64,0.17,,688786
28647963.0,,,26.98,2025-12-18,27.22,26.52,26.57,,,10613,2.62,0.74,,0.86,0.23,,688786
49794256.0,,,27.25,2025-12-19,28.55,26.96,26.96,,,17910,5.89,1.25,,1.0,0.27,,688786
36577981.0,,,27.27,2025-12-22,27.64,27.19,27.2,,,13323,1.65,0.93,,0.07,0.02,,688786
36577654.0,,,27.54,2025-12-23,27.9,27.24,27.5,,,13231,2.42,0.92,,0.99,0.27,,688786
38992303.0,,,28.08,2025-12-24,28.08,27.27,27.45,,,14015,2.94,0.97,,1.96,0.54,,688786
39991769.0,,,28.6,2025-12-25,28.66,27.72,28.09,,,14134,3.35,0.98,,1.85,0.52,,688786
67417961.0,,,28.53,2025-12-26,29.03,28.16,28.44,,,23553,3.04,1.64,,-0.24,-0.07,,688786
50904985.0,,,28.11,2025-12-29,28.8,27.92,28.8,,,18029,3.08,1.25,,-1.47,-0.42,,688786
42429165.0,,,27.9,2025-12-30,28.41,27.85,28.22,,,15119,1.99,1.05,,-0.75,-0.21,,688786
37500805.0,,,28.21,2025-12-31,28.37,27.76,28.2,,,13381,2.19,0.93,,1.11,0.31,,688786
134561879.0,,,29.95,2026-01-05,30.11,28.3,28.3,,,45576,6.42,3.17,,6.17,1.74,,688786
72387446.0,,,29.39,2026-01-06,30.0,29.26,29.98,,,24527,2.47,1.71,,-1.87,-0.56,,688786
88645952.0,,,30.2,2026-01-07,30.38,29.21,29.21,,,29632,3.98,2.06,,2.76,0.81,,688786
81006682.0,,,30.4,2026-01-08,30.66,29.91,30.17,,,26768,2.48,1.86,,0.66,0.2,,688786
75130018.0,,,30.63,2026-01-09,31.17,30.3,30.43,,,24477,2.86,1.7,,0.76,0.23,,688786
106781521.0,,,30.85,2026-01-12,31.1,29.97,30.73,,,34824,3.69,2.42,,0.72,0.22,,688786
90081115.0,,,30.56,2026-01-13,31.5,30.48,31.0,,,29283,3.31,2.04,,-0.94,-0.29,,688786
100990989.0,,,30.15,2026-01-14,31.13,29.8,30.17,,,33079,4.35,2.3,,-1.34,-0.41,,688786
998884512.0,80.07,36.89,42.61,,43.48,38.9,40.78,644.93,82.44,143350,,,2021-08-26,,,688786.0,688786
