amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
254949950.0,,,25.73,2025-12-15,26.46,25.46,25.6,,,98644,3.86,4.63,,-0.62,-0.16,,688711
258782983.0,,,24.06,2025-12-16,25.6,23.78,25.6,,,106200,7.07,4.98,,-6.49,-1.67,,688711
195895239.0,,,24.7,2025-12-17,24.76,23.63,24.0,,,81135,4.7,3.81,,2.66,0.64,,688711
139396950.0,,,24.48,2025-12-18,25.0,24.31,24.4,,,56526,2.79,2.65,,-0.89,-0.22,,688711
1041606906.0,,,27.49,2025-12-19,29.38,26.5,26.5,,,364782,11.76,17.12,,12.3,3.01,,688711
719674526.0,,,27.24,2025-12-22,28.49,27.19,27.49,,,259431,4.73,12.17,,-0.91,-0.25,,688711
338762508.0,,,27.12,2025-12-23,27.47,26.76,27.0,,,124962,2.61,5.86,,-0.44,-0.12,,688711
524094306.0,,,28.25,2025-12-24,28.8,27.09,27.12,,,186882,6.31,8.77,,4.17,1.13,,688711
678583396.0,,,29.98,2025-12-25,30.55,27.98,28.0,,,231408,9.1,10.86,,6.12,1.73,,688711
587936544.0,,,28.54,2025-12-26,29.58,28.22,29.57,,,204876,4.54,9.61,,-4.8,-1.44,,688711
831967014.0,,,31.08,2025-12-29,32.0,28.22,28.5,,,275265,13.24,12.92,,8.9,2.54,,688711
1069832884.0,,,33.12,2025-12-30,33.54,29.6,30.12,,,337637,12.68,15.84,,6.56,2.04,,688711
598683393.0,,,31.73,2025-12-31,32.92,31.5,32.41,,,186285,4.29,8.74,,-4.2,-1.39,,688711
499175703.0,,,31.6,2026-01-05,32.43,31.33,31.45,,,156880,3.47,7.36,,-0.41,-0.13,,688711
428684711.0,,,31.54,2026-01-06,32.31,31.2,31.68,,,135143,3.51,6.34,,-0.19,-0.06,,688711
585337448.0,,,32.93,2026-01-07,33.48,31.0,31.3,,,180376,7.86,8.46,,4.41,1.39,,688711
402579500.0,,,32.17,2026-01-08,32.5,31.7,32.37,,,125319,2.43,5.88,,-2.31,-0.76,,688711
589444881.0,,,33.85,2026-01-09,35.3,31.5,31.8,,,175628,11.81,8.24,,5.22,1.68,,688711
537081507.0,,,34.38,2026-01-12,35.23,33.35,33.68,,,157527,5.55,7.39,,1.57,0.53,,688711
510470087.0,,,31.5,2026-01-13,34.0,31.41,33.95,,,157084,7.53,7.37,,-8.38,-2.88,,688711
404199089.0,,,31.39,2026-01-14,32.79,31.02,31.62,,,127016,5.62,5.96,,-0.35,-0.11,,688711
1186436912.0,53.58,22.92,35.48,,41.79,35.06,35.99,182.48,73.04,147798,,,2021-09-01,,,688711.0,688711
