amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
60547122.0,,,33.18,2025-12-15,33.66,33.01,33.13,,,18137,1.96,0.45,,0.15,0.05,,603983
45208232.0,,,33.16,2025-12-16,33.56,32.91,33.16,,,13608,1.96,0.34,,-0.06,-0.02,,603983
70815375.0,,,33.4,2025-12-17,33.99,32.8,33.02,,,21218,3.59,0.53,,0.72,0.24,,603983
48287209.0,,,33.27,2025-12-18,33.88,33.2,33.3,,,14422,2.04,0.36,,-0.39,-0.13,,603983
70618736.0,,,33.65,2025-12-19,33.79,33.2,33.48,,,21000,1.77,0.52,,1.14,0.38,,603983
50796589.0,,,33.7,2025-12-22,33.85,33.05,33.66,,,15141,2.38,0.38,,0.15,0.05,,603983
76073884.0,,,33.0,2025-12-23,33.75,32.95,33.7,,,22905,2.37,0.57,,-2.08,-0.7,,603983
70545928.0,,,32.62,2025-12-24,32.99,32.43,32.94,,,21617,1.7,0.54,,-1.15,-0.38,,603983
64779883.0,,,32.79,2025-12-25,32.95,32.36,32.65,,,19860,1.81,0.5,,0.52,0.17,,603983
78255526.0,,,33.09,2025-12-26,33.35,32.56,32.7,,,23684,2.41,0.59,,0.91,0.3,,603983
78404040.0,,,32.34,2025-12-29,33.17,32.18,32.85,,,24071,2.99,0.6,,-2.27,-0.75,,603983
149140663.0,,,33.18,2025-12-30,33.99,32.85,32.85,,,44694,3.53,1.11,,2.6,0.84,,603983
66441811.0,,,33.15,2025-12-31,33.63,32.93,33.17,,,20021,2.11,0.5,,-0.09,-0.03,,603983
65632256.0,,,33.6,2026-01-05,33.66,32.97,33.15,,,19631,2.08,0.49,,1.36,0.45,,603983
83315733.0,,,33.84,2026-01-06,33.9,33.37,33.8,,,24746,1.58,0.62,,0.71,0.24,,603983
49699333.0,,,33.51,2026-01-07,33.84,33.5,33.84,,,14767,1.0,0.37,,-0.98,-0.33,,603983
129273470.0,,,34.38,2026-01-08,34.5,33.5,33.75,,,37871,2.98,0.94,,2.6,0.87,,603983
84335156.0,,,34.46,2026-01-09,34.67,34.05,34.38,,,24535,1.8,0.61,,0.23,0.08,,603983
105591035.0,,,34.89,2026-01-12,35.19,34.34,34.66,,,30392,2.47,0.76,,1.25,0.43,,603983
87612392.0,,,34.06,2026-01-13,34.99,34.05,34.89,,,25463,2.69,0.63,,-2.38,-0.83,,603983
120824688.0,,,34.47,2026-01-14,35.15,34.1,34.1,,,34831,3.08,0.87,,1.2,0.41,,603983
98342767.0,,,34.71,2026-01-15,35.5,34.47,34.48,,,28201,2.99,0.7,,0.7,0.24,,603983
147052475.0,,,33.42,2026-01-16,34.88,33.1,34.75,,,43628,5.13,1.09,,-3.72,-1.29,,603983
2887452.0,0.0,9.04,26.88,,26.88,26.88,26.88,50.67,0.24,976,,,2019-07-25,,,603983.0,603983
