amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
341118472.0,,,13.35,2025-12-15,13.89,13.18,13.5,,,252277,5.24,8.17,,-1.48,-0.2,,603269
224832254.0,,,12.43,2025-12-16,12.95,12.37,12.94,,,178969,4.34,5.8,,-6.89,-0.92,,603269
124519680.0,,,12.64,2025-12-17,12.68,12.24,12.58,,,100278,3.54,3.25,,1.69,0.21,,603269
91761623.0,,,12.36,2025-12-18,12.63,12.33,12.47,,,73695,2.37,2.39,,-2.22,-0.28,,603269
139045110.0,,,12.62,2025-12-19,13.22,12.36,12.36,,,108660,6.96,3.52,,2.1,0.26,,603269
120654251.0,,,12.42,2025-12-22,12.59,12.35,12.55,,,96992,1.9,3.14,,-1.58,-0.2,,603269
84511010.0,,,12.22,2025-12-23,12.4,12.13,12.38,,,69127,2.17,2.24,,-1.61,-0.2,,603269
113391878.0,,,12.61,2025-12-24,12.7,12.16,12.35,,,90530,4.42,2.93,,3.19,0.39,,603269
122775589.0,,,12.9,2025-12-25,13.05,12.54,12.54,,,95896,4.04,3.11,,2.3,0.29,,603269
499264806.0,,,13.72,2025-12-26,14.1,12.75,13.0,,,366345,10.47,11.87,,6.36,0.82,,603269
287337164.0,,,13.06,2025-12-29,13.7,12.97,13.66,,,217775,5.32,7.05,,-4.81,-0.66,,603269
239214313.0,,,13.29,2025-12-30,13.63,12.8,12.97,,,179801,6.36,5.82,,1.76,0.23,,603269
138132807.0,,,13.09,2025-12-31,13.47,12.99,13.45,,,105087,3.61,3.4,,-1.5,-0.2,,603269
133986159.0,,,12.97,2026-01-05,13.13,12.91,13.01,,,103123,1.68,3.34,,-0.92,-0.12,,603269
186196201.0,,,12.81,2026-01-06,13.01,12.52,12.93,,,146438,3.78,4.74,,-1.23,-0.16,,603269
727137183.0,,,13.85,2026-01-07,14.09,13.02,13.02,,,525880,8.35,17.03,,8.12,1.04,,603269
474053601.0,,,13.71,2026-01-08,14.2,13.7,13.82,,,341374,3.61,11.06,,-1.01,-0.14,,603269
221155209.0,,,13.6,2026-01-09,14.0,13.42,13.98,,,162902,4.23,5.28,,-0.8,-0.11,,603269
246585834.0,,,13.72,2026-01-12,14.01,13.51,13.8,,,179447,3.68,5.81,,0.88,0.12,,603269
202053505.0,,,13.32,2026-01-13,13.8,13.24,13.8,,,150591,4.08,4.88,,-2.92,-0.4,,603269
212609178.0,,,13.32,2026-01-14,13.54,13.09,13.3,,,159760,3.38,5.17,,0.0,0.0,,603269
150059.0,0.0,1.12,3.48,,3.48,3.48,3.48,47.46,0.05,119,,,2017-05-17,,,603269.0,603269
