amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
322228319.0,,,60.7,2025-12-15,63.88,60.0,63.88,,,52447,6.02,0.85,,-5.83,-3.76,,688336
180303781.0,,,59.3,2025-12-16,61.66,58.9,60.69,,,30202,4.55,0.49,,-2.31,-1.4,,688336
159272687.0,,,59.65,2025-12-17,59.8,58.69,59.33,,,26906,1.87,0.44,,0.59,0.35,,688336
134456473.0,,,58.91,2025-12-18,59.87,58.68,59.59,,,22724,1.99,0.37,,-1.24,-0.74,,688336
231619861.0,,,60.14,2025-12-19,61.79,58.66,59.03,,,38324,5.31,0.62,,2.09,1.23,,688336
106800119.0,,,59.93,2025-12-22,61.0,59.3,60.05,,,17809,2.83,0.29,,-0.35,-0.21,,688336
165569218.0,,,60.08,2025-12-23,60.97,59.53,59.93,,,27486,2.4,0.45,,0.25,0.15,,688336
157324653.0,,,60.63,2025-12-24,60.77,59.43,60.08,,,26127,2.23,0.42,,0.92,0.55,,688336
179531855.0,,,61.03,2025-12-25,61.66,60.04,60.63,,,29514,2.67,0.48,,0.66,0.4,,688336
158147627.0,,,60.33,2025-12-26,61.5,60.3,60.5,,,25988,1.97,0.42,,-1.15,-0.7,,688336
118972850.0,,,59.88,2025-12-29,60.88,59.51,60.33,,,19842,2.27,0.32,,-0.75,-0.45,,688336
174973582.0,,,60.27,2025-12-30,60.85,59.0,59.7,,,29239,3.09,0.47,,0.65,0.39,,688336
108588754.0,,,59.57,2025-12-31,60.59,59.38,60.3,,,18171,2.01,0.29,,-1.16,-0.7,,688336
334452654.0,,,62.26,2026-01-05,62.68,59.01,59.01,,,54206,6.16,0.88,,4.52,2.69,,688336
221509283.0,,,61.49,2026-01-06,62.71,60.9,62.27,,,35867,2.91,0.58,,-1.24,-0.77,,688336
328588241.0,,,63.03,2026-01-07,64.04,61.71,61.9,,,52279,3.79,0.85,,2.5,1.54,,688336
254312769.0,,,62.65,2026-01-08,64.67,62.41,63.53,,,40221,3.59,0.65,,-0.6,-0.38,,688336
321483960.0,,,63.8,2026-01-09,63.96,61.63,62.49,,,51343,3.72,0.83,,1.84,1.15,,688336
560015705.0,,,59.81,2026-01-12,63.77,59.02,63.77,,,93178,7.45,1.51,,-6.25,-3.99,,688336
475818364.0,,,61.38,2026-01-13,63.33,59.81,59.81,,,76928,5.89,1.25,,2.62,1.57,,688336
537758936.0,,,58.91,2026-01-14,62.1,58.39,61.26,,,89537,6.04,1.45,,-4.02,-2.47,,688336
1910456778.0,47.55,25.92,53.89,,57.09,43.79,43.79,92.67,67.57,379987,,,2020-07-22,,,688336.0,688336
