amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
47069739.8,,,7.06,2024-01-08,7.27,7.06,7.17,,,65179,2.91,1.29,-2.08,-0.15,2455
37702093.42,,,7.08,2024-01-09,7.22,7.02,7.04,,,52638,2.83,1.04,0.28,0.02,2455
35318792.0,,,7.08,2024-01-10,7.16,6.94,7.09,,,49529,3.11,0.98,0.0,0.0,2455
48310808.0,,,7.27,2024-01-11,7.32,7.05,7.12,,,66609,3.81,1.31,2.68,0.19,2455
44787389.22,,,7.27,2024-01-12,7.41,7.23,7.28,,,60654,2.48,1.2,0.0,0.0,2455
36642119.84,,,7.22,2024-01-15,7.28,7.14,7.24,,,50374,1.93,0.99,-0.69,-0.05,2455
36673316.32,,,7.23,2024-01-16,7.32,7.11,7.22,,,50464,2.91,1.0,0.14,0.01,2455
27689703.0,,,7.04,2024-01-17,7.25,7.04,7.24,,,38473,2.9,0.76,-2.63,-0.19,2455
49680201.48,,,6.91,2024-01-18,7.03,6.74,7.0,,,71674,4.12,1.41,-1.85,-0.13,2455
31201731.88,,,6.8,2024-01-19,7.02,6.8,6.92,,,44921,3.18,0.89,-1.59,-0.11,2455
60609330.0,,,6.27,2024-01-22,6.84,6.18,6.8,,,92638,9.71,1.83,-7.79,-0.53,2455
54351906.48,,,6.09,2024-01-23,6.31,5.92,6.27,,,88691,6.22,1.75,-2.87,-0.18,2455
38139677.03,,,6.14,2024-01-24,6.25,5.91,6.1,,,62097,5.58,1.23,0.82,0.05,2455
37955180.0,,,6.3,2024-01-25,6.3,6.07,6.14,,,60479,3.75,1.19,2.61,0.16,2455
36053237.0,,,6.36,2024-01-26,6.46,6.25,6.34,,,55935,3.33,1.1,0.95,0.06,2455
39293803.0,,,6.01,2024-01-29,6.39,6.01,6.36,,,63496,5.97,1.25,-5.5,-0.35,2455
49992063.06,,,5.64,2024-01-30,6.02,5.63,6.02,,,85204,6.49,1.68,-6.16,-0.37,2455
85756946.08,,,5.19,2024-01-31,5.49,5.13,5.31,,,160244,6.38,3.16,-7.98,-0.45,2455
51380600.0,,,5.1,2024-02-01,5.28,5.0,5.19,,,99044,5.39,1.95,-1.73,-0.09,2455
64877795.48,,,4.72,2024-02-02,5.16,4.58,5.09,,,132947,11.37,2.62,-7.45,-0.38,2455
55639414.41,,,4.24,2024-02-05,4.74,4.24,4.72,,,127171,10.59,2.51,-10.17,-0.48,2455
109093508.51,,,3.88,2024-02-06,4.14,3.81,3.87,,,277828,7.78,5.48,-8.49,-0.36,2455
102645721.47,,,3.73,2024-02-07,3.98,3.62,3.97,,,268854,9.28,5.31,-3.87,-0.15,2455
80842897.88,,,4.1,2024-02-08,4.11,3.62,3.67,,,203466,13.14,4.02,9.92,0.37,2455
71533020.89,,,4.36,2024-02-19,4.43,4.14,4.14,,,162966,7.07,3.22,6.34,0.26,2455
58027284.25,,,4.47,2024-02-20,4.5,4.23,4.39,,,130351,6.19,2.57,2.52,0.11,2455
63140025.41,,,4.59,2024-02-21,4.79,4.38,4.44,,,134634,9.17,2.66,2.68,0.12,2455
39405724.68,,,4.67,2024-02-22,4.71,4.54,4.54,,,83615,3.7,1.65,1.74,0.08,2455
107916019.4,,,5.14,2024-02-23,5.14,4.68,4.68,,,214063,9.85,4.22,10.06,0.47,2455
133213075.88,,,5.1,2024-02-26,5.35,5.02,5.16,,,257280,6.42,5.08,-0.78,-0.04,2455
79650236.23,,,5.25,2024-02-27,5.25,5.06,5.11,,,151830,3.73,3.0,2.94,0.15,2455
115938315.93,,,4.83,2024-02-28,5.46,4.83,5.27,,,221169,12.0,4.37,-8.0,-0.42,2455
67331930.78,,,5.04,2024-02-29,5.04,4.75,4.78,,,134056,6.0,2.65,4.35,0.21,2455
56932074.41,,,5.12,2024-03-01,5.15,5.0,5.1,,,110886,2.98,2.19,1.59,0.08,2455
48036708.45,,,5.08,2024-03-04,5.19,4.98,5.13,,,93612,4.1,1.85,-0.78,-0.04,2455
40579364.41,,,4.98,2024-03-05,5.09,4.96,5.07,,,80191,2.56,1.58,-1.97,-0.1,2455
43875170.17,,,5.02,2024-03-06,5.07,4.92,4.96,,,86839,3.01,1.71,0.8,0.04,2455
49636165.22,,,5.03,2024-03-07,5.12,5.0,5.02,,,96778,2.39,1.91,0.2,0.01,2455
29626491.0,,,4.99,2024-03-08,5.08,4.96,5.02,,,58442,2.39,1.15,-0.8,-0.04,2455
80359262.46,,,5.22,2024-03-11,5.22,5.0,5.02,,,154328,4.41,3.05,4.61,0.23,2455
59360331.34,,,5.22,2024-03-12,5.36,5.14,5.32,,,112540,4.21,2.22,0.0,0.0,2455
37266857.0,,,5.22,2024-03-13,5.27,5.16,5.26,,,70723,2.11,1.4,0.0,0.0,2455
41397875.0,,,5.14,2024-03-14,5.27,5.06,5.23,,,79070,4.02,1.56,-1.53,-0.08,2455
43472167.93,,,5.26,2024-03-15,5.27,5.09,5.12,,,82852,3.5,1.64,2.33,0.12,2455
70019237.61,,,5.45,2024-03-18,5.47,5.34,5.34,,,128320,2.47,2.53,3.61,0.19,2455
91707140.55,,,5.5,2024-03-19,5.64,5.42,5.44,,,163989,4.04,3.24,0.92,0.05,2455
50270915.05,,,5.54,2024-03-20,5.57,5.47,5.5,,,90126,1.82,1.78,0.73,0.04,2455
54245559.53,,,5.52,2024-03-21,5.59,5.41,5.56,,,97650,3.25,1.93,-0.36,-0.02,2455
51860958.95,,,5.36,2024-03-22,5.52,5.35,5.51,,,94826,3.08,1.87,-2.9,-0.16,2455
39362887.46,,,5.19,2024-03-25,5.38,5.19,5.31,,,73747,3.54,1.46,-3.17,-0.17,2455
41492242.55,,,5.27,2024-03-26,5.3,5.12,5.19,,,78563,3.47,1.55,1.54,0.08,2455
36308373.2,,,5.02,2024-03-27,5.28,5.02,5.27,,,69843,4.93,1.38,-4.74,-0.25,2455
36476443.82,,,5.17,2024-03-28,5.24,5.0,5.01,,,69827,4.78,1.38,2.99,0.15,2455
29344624.74,,,5.25,2024-03-29,5.28,5.17,5.19,,,55365,2.13,1.09,1.55,0.08,2455
58659321.92,,,5.51,2024-04-01,5.54,5.26,5.28,,,106392,5.33,2.1,4.95,0.26,2455
81962700.55,,,5.65,2024-04-02,5.69,5.49,5.51,,,144462,3.63,2.85,2.54,0.14,2455
