amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
15855683.0,,,19.57,2025-12-15,19.68,19.33,19.38,,,8117,1.8,0.43,,0.46,0.09,,603706
18868839.0,,,19.15,2025-12-16,19.65,19.12,19.61,,,9768,2.71,0.52,,-2.15,-0.42,,603706
18869734.0,,,19.34,2025-12-17,19.38,18.96,19.24,,,9843,2.19,0.52,,0.99,0.19,,603706
21720979.0,,,19.5,2025-12-18,19.55,19.18,19.3,,,11165,1.91,0.59,,0.83,0.16,,603706
19096340.0,,,19.62,2025-12-19,19.68,19.45,19.5,,,9752,1.18,0.51,,0.62,0.12,,603706
20035437.0,,,19.62,2025-12-22,19.75,19.5,19.75,,,10220,1.27,0.54,,0.0,0.0,,603706
22822317.0,,,19.42,2025-12-23,19.8,19.38,19.65,,,11695,2.14,0.62,,-1.02,-0.2,,603706
18951183.0,,,19.56,2025-12-24,19.6,19.34,19.35,,,9707,1.34,0.51,,0.72,0.14,,603706
16817185.0,,,19.69,2025-12-25,19.78,19.5,19.62,,,8539,1.43,0.45,,0.66,0.13,,603706
17988042.0,,,19.46,2025-12-26,19.75,19.45,19.74,,,9184,1.52,0.48,,-1.17,-0.23,,603706
16899117.0,,,19.32,2025-12-29,19.52,19.28,19.47,,,8730,1.23,0.46,,-0.72,-0.14,,603706
21070905.0,,,19.33,2025-12-30,19.5,19.17,19.32,,,10904,1.71,0.58,,0.05,0.01,,603706
20403136.0,,,19.4,2025-12-31,19.45,19.19,19.43,,,10532,1.35,0.56,,0.36,0.07,,603706
25347670.0,,,19.67,2026-01-05,19.8,19.36,19.46,,,12926,2.27,0.68,,1.39,0.27,,603706
28153565.0,,,19.82,2026-01-06,19.88,19.67,19.85,,,14230,1.07,0.75,,0.76,0.15,,603706
31325777.0,,,19.9,2026-01-07,20.03,19.77,19.89,,,15752,1.31,0.83,,0.4,0.08,,603706
25153981.0,,,19.78,2026-01-08,19.88,19.72,19.88,,,12709,0.8,0.67,,-0.6,-0.12,,603706
21332177.0,,,19.81,2026-01-09,19.87,19.68,19.75,,,10780,0.96,0.57,,0.15,0.03,,603706
34057971.0,,,19.85,2026-01-12,19.95,19.62,19.95,,,17224,1.67,0.91,,0.2,0.04,,603706
31451900.0,,,19.91,2026-01-13,20.07,19.77,19.88,,,15777,1.51,0.83,,0.3,0.06,,603706
34590956.0,,,19.96,2026-01-14,20.18,19.76,20.0,,,17323,2.11,0.91,,0.25,0.05,,603706
31031809.0,,,20.15,2026-01-15,20.17,19.87,19.9,,,15491,1.5,0.82,,0.95,0.19,,603706
26173591.0,,,20.23,2026-01-16,20.25,19.99,20.2,,,13006,1.29,0.69,,0.4,0.08,,603706
665405.0,0.0,5.76,14.15,,14.15,14.15,14.15,68.65,0.09,353,,,2018-07-09,,,603706.0,603706
