amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
215694617.0,,,35.41,2025-12-15,38.08,35.16,36.0,,,59116,8.26,5.76,,0.14,0.05,,688291
344866976.0,,,38.11,2025-12-16,39.49,34.33,35.41,,,92522,14.57,9.01,,7.62,2.7,,688291
211946023.0,,,36.4,2025-12-17,38.0,35.67,37.1,,,57984,6.11,5.65,,-4.49,-1.71,,688291
298762115.0,,,38.25,2025-12-18,40.0,35.51,35.97,,,78950,12.34,7.69,,5.08,1.85,,688291
213634769.0,,,37.8,2025-12-19,39.3,37.13,38.65,,,56308,5.67,5.48,,-1.18,-0.45,,688291
188447986.0,,,37.9,2025-12-22,37.94,36.39,37.3,,,50984,4.1,4.97,,0.26,0.1,,688291
110709158.0,,,36.7,2025-12-23,37.9,36.6,37.9,,,29917,3.43,2.91,,-3.17,-1.2,,688291
93073775.0,,,36.96,2025-12-24,37.29,36.52,36.71,,,25215,2.1,2.46,,0.71,0.26,,688291
189320121.0,,,37.9,2025-12-25,38.99,35.92,36.8,,,50413,8.31,4.91,,2.54,0.94,,688291
433931010.0,,,40.68,2025-12-26,43.39,37.37,37.53,,,105009,15.88,10.23,,7.34,2.78,,688291
266301401.0,,,41.66,2025-12-29,42.05,39.3,40.79,,,65424,6.76,6.37,,2.41,0.98,,688291
312405045.0,,,38.28,2025-12-30,42.3,38.28,41.3,,,78434,9.65,7.64,,-8.11,-3.38,,688291
413610845.0,,,42.72,2025-12-31,43.68,37.71,39.0,,,101368,15.6,9.87,,11.6,4.44,,688291
531559436.0,,,46.75,2026-01-05,47.65,41.87,43.0,,,117326,13.53,11.43,,9.43,4.03,,688291
453564133.0,,,47.18,2026-01-06,49.32,44.02,46.01,,,97929,11.34,9.54,,0.92,0.43,,688291
267393505.0,,,46.34,2026-01-07,47.38,44.88,46.8,,,57655,5.3,5.62,,-1.78,-0.84,,688291
310249109.0,,,45.17,2026-01-08,46.74,44.3,45.3,,,68448,5.27,6.67,,-2.52,-1.17,,688291
334542688.0,,,47.0,2026-01-09,47.98,44.88,45.7,,,72250,6.86,7.04,,4.05,1.83,,688291
412867901.0,,,47.9,2026-01-12,49.5,45.29,47.0,,,87000,8.96,8.47,,1.91,0.9,,688291
311370077.0,,,43.33,2026-01-13,49.25,43.21,48.9,,,69189,12.61,6.74,,-9.54,-4.57,,688291
243102771.0,,,43.51,2026-01-14,45.66,42.75,42.84,,,55214,6.72,5.38,,0.42,0.18,,688291
181731685.0,,,44.2,2026-01-15,45.05,42.31,42.6,,,41568,6.3,4.05,,1.59,0.69,,688291
411804955.0,,,48.8,2026-01-16,50.18,43.84,43.84,,,86619,14.34,8.44,,10.41,4.6,,688291
544389346.0,25.24,7.27,33.58,,36.5,29.86,30.14,27.63,71.28,166547,,,2022-10-26,,,688291.0,688291
