amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
53105290.0,6.95,2024-01-08,7.1,6.94,7.02,71473,2.26,0.44,-1.97,-0.14,156
50261846.1,6.95,2024-01-09,7.01,6.89,6.96,68455,1.73,0.42,0.0,0.0,156
36377407.33,6.77,2024-01-10,6.94,6.76,6.92,50333,2.59,0.31,-2.59,-0.18,156
41651390.82,6.95,2024-01-11,6.96,6.75,6.78,57118,3.1,0.35,2.66,0.18,156
37203712.0,6.85,2024-01-12,6.99,6.84,6.95,50869,2.16,0.31,-1.44,-0.1,156
47486064.59,6.9,2024-01-15,6.98,6.77,6.78,65147,3.07,0.4,0.73,0.05,156
49898048.87,6.77,2024-01-16,6.91,6.68,6.86,69747,3.33,0.43,-1.88,-0.13,156
42234691.64,6.61,2024-01-17,6.84,6.6,6.73,59429,3.55,0.37,-2.36,-0.16,156
64631480.27,6.49,2024-01-18,6.62,6.3,6.56,94584,4.84,0.58,-1.82,-0.12,156
64308628.06,6.56,2024-01-19,6.68,6.48,6.52,91975,3.08,0.57,1.08,0.07,156
77190348.88,6.08,2024-01-22,6.55,6.02,6.53,115575,8.08,0.71,-7.32,-0.48,156
70187034.88,6.21,2024-01-23,6.26,6.01,6.09,107452,4.11,0.66,2.14,0.13,156
72202924.02,6.37,2024-01-24,6.38,6.07,6.22,108842,4.99,0.67,2.58,0.16,156
75038767.45,6.77,2024-01-25,6.78,6.35,6.41,107116,6.75,0.66,6.28,0.4,156
69325717.0,6.82,2024-01-26,6.91,6.71,6.77,96053,2.95,0.59,0.74,0.05,156
56071527.22,6.69,2024-01-29,6.86,6.67,6.81,78595,2.79,0.48,-1.91,-0.13,156
58564035.0,6.43,2024-01-30,6.67,6.4,6.66,84201,4.04,0.52,-3.89,-0.26,156
78348155.4,6.3,2024-01-31,6.63,6.27,6.42,114321,5.6,0.7,-2.02,-0.13,156
69445212.26,6.16,2024-02-01,6.36,6.06,6.28,105176,4.76,0.65,-2.22,-0.14,156
86363319.39,6.03,2024-02-02,6.4,5.82,6.16,132330,9.42,0.81,-2.11,-0.13,156
129044293.91,5.51,2024-02-05,6.02,5.39,6.02,215301,10.45,1.33,-8.62,-0.52,156
122106758.72,5.89,2024-02-06,6.02,5.27,5.38,202313,13.61,1.25,6.9,0.38,156
163608716.94,6.51,2024-02-07,6.52,5.86,5.96,243295,11.21,1.5,10.53,0.62,156
174452018.56,6.74,2024-02-08,7.11,6.55,6.61,240570,8.6,1.48,3.53,0.23,156
112948217.97,6.69,2024-02-19,6.96,6.55,6.96,159783,6.08,0.98,-0.74,-0.05,156
79381488.61,6.72,2024-02-20,6.74,6.52,6.7,112636,3.29,0.69,0.45,0.03,156
87075775.82,6.7,2024-02-21,6.93,6.58,6.63,121665,5.21,0.75,-0.3,-0.02,156
53134335.14,6.75,2024-02-22,6.81,6.67,6.69,74556,2.09,0.46,0.75,0.05,156
64810060.93,6.86,2024-02-23,6.87,6.67,6.75,90284,2.96,0.56,1.63,0.11,156
71436924.0,6.78,2024-02-26,6.89,6.71,6.85,99299,2.62,0.61,-1.17,-0.08,156
66990153.31,7.0,2024-02-27,7.0,6.71,6.78,92042,4.28,0.57,3.24,0.22,156
108324374.03,6.74,2024-02-28,7.14,6.73,7.0,146927,5.86,0.9,-3.71,-0.26,156
78061460.14,6.97,2024-02-29,7.02,6.68,6.69,106786,5.04,0.66,3.41,0.23,156
76823708.45,7.05,2024-03-01,7.1,6.92,6.96,103439,2.58,0.64,1.15,0.08,156
75350469.53,7.06,2024-03-04,7.08,6.92,7.04,101550,2.27,0.63,0.14,0.01,156
72111885.0,7.04,2024-03-05,7.14,6.95,7.05,96865,2.69,0.6,-0.28,-0.02,156
55508785.31,6.95,2024-03-06,7.08,6.91,7.03,75033,2.41,0.46,-1.28,-0.09,156
66512142.74,6.8,2024-03-07,7.17,6.8,7.03,90659,5.32,0.56,-2.16,-0.15,156
52697496.0,6.85,2024-03-08,6.89,6.72,6.78,73296,2.5,0.45,0.74,0.05,156
52828658.98,6.97,2024-03-11,6.97,6.81,6.83,72607,2.34,0.45,1.75,0.12,156
79755411.24,6.88,2024-03-12,7.03,6.82,6.97,109195,3.01,0.67,-1.29,-0.09,156
86394607.68,7.03,2024-03-13,7.14,6.83,6.9,116834,4.51,0.72,2.18,0.15,156
57351657.46,6.87,2024-03-14,7.03,6.81,7.01,78395,3.13,0.48,-2.28,-0.16,156
68282000.88,6.93,2024-03-15,7.04,6.83,6.87,93568,3.06,0.58,0.87,0.06,156
65534583.08,7.04,2024-03-18,7.04,6.87,6.92,89060,2.45,0.55,1.59,0.11,156
71926419.45,7.02,2024-03-19,7.15,7.0,7.02,96287,2.13,0.59,-0.28,-0.02,156
132584620.76,7.24,2024-03-20,7.42,7.01,7.01,174030,5.84,1.07,3.13,0.22,156
121698932.95,7.32,2024-03-21,7.42,7.25,7.31,157494,2.35,0.97,1.1,0.08,156
428491584.43,8.09,2024-03-22,8.09,7.19,7.25,526954,12.3,3.24,10.52,0.77,156
1100827825.58,7.85,2024-03-25,8.94,7.85,8.94,1222693,13.47,7.53,-2.97,-0.24,156
782797073.18,8.2,2024-03-26,8.68,8.01,8.08,893404,8.54,5.5,4.46,0.35,156
601776157.94,7.63,2024-03-27,8.2,7.4,8.0,741169,9.76,4.56,-6.95,-0.57,156
696878079.9,8.25,2024-03-28,8.43,7.49,7.63,825061,12.32,5.08,8.13,0.62,156
447832771.19,8.03,2024-03-29,8.24,7.83,8.14,533448,4.97,3.28,-2.67,-0.22,156
375766749.42,7.96,2024-04-01,8.07,7.76,8.06,452608,3.86,2.79,-0.87,-0.07,156
354830738.82,7.59,2024-04-02,7.94,7.5,7.94,442275,5.53,2.72,-4.65,-0.37,156
254802377.24,7.31,2024-04-03,7.56,7.22,7.52,328707,4.48,2.02,-3.69,-0.28,156
176476771.04,7.13,2024-04-08,7.34,7.11,7.27,231421,3.15,1.42,-2.46,-0.18,156
189732320.29,7.03,2024-04-09,7.2,6.94,7.16,254898,3.65,1.57,-1.4,-0.1,156
161252864.93,6.78,2024-04-10,7.03,6.73,7.02,222471,4.27,1.37,-3.56,-0.25,156
231985015.16,7.06,2024-04-11,7.29,6.71,6.74,311711,8.55,1.92,4.13,0.28,156
208517313.15,6.69,2024-04-12,7.07,6.66,7.01,289383,5.81,1.78,-5.24,-0.37,156
168660861.08,6.81,2024-04-15,6.94,6.58,6.67,234733,5.38,1.44,1.79,0.12,156
150332985.84,6.55,2024-04-16,6.91,6.53,6.73,212077,5.58,1.31,-3.82,-0.26,156
152982009.89,6.85,2024-04-17,6.92,6.63,6.63,212431,4.43,1.31,4.58,0.3,156
123583726.6,6.89,2024-04-18,6.98,6.75,6.85,169996,3.36,1.05,0.58,0.04,156
134890501.82,6.92,2024-04-19,7.04,6.84,6.84,183758,2.9,1.13,0.44,0.03,156
124664802.36,6.61,2024-04-22,6.9,6.6,6.9,175133,4.34,1.08,-4.48,-0.31,156
98927322.79,6.68,2024-04-23,6.8,6.61,6.63,139018,2.87,0.86,1.06,0.07,156
65923582.0,6.76,2024-04-24,6.77,6.58,6.71,92798,2.84,0.57,1.2,0.08,156
63254371.41,6.71,2024-04-25,6.78,6.65,6.7,89091,1.92,0.55,-0.74,-0.05,156
121851380.9,6.93,2024-04-26,6.96,6.67,6.67,167674,4.32,1.03,3.28,0.22,156
141059439.22,7.17,2024-04-29,7.22,6.88,6.88,187320,4.91,1.15,3.46,0.24,156
113925457.14,7.12,2024-04-30,7.17,6.94,7.13,152782,3.21,0.94,-0.7,-0.05,156
103334833.61,7.17,2024-05-06,7.25,7.13,7.15,136293,1.69,0.84,0.7,0.05,156
83301315.0,7.17,2024-05-07,7.34,7.14,7.19,109293,2.79,0.67,0.0,0.0,156
92064552.72,6.94,2024-05-08,7.13,6.93,7.12,124483,2.79,0.77,-3.21,-0.23,156
91848876.74,6.98,2024-05-09,7.03,6.94,6.96,124393,1.3,0.77,0.58,0.04,156
69438632.24,6.87,2024-05-10,7.07,6.84,6.99,95174,3.3,0.59,-1.58,-0.11,156
80006310.67,6.73,2024-05-13,6.83,6.68,6.81,111930,2.18,0.69,-2.04,-0.14,156
62665555.43,6.8,2024-05-14,6.86,6.7,6.76,87290,2.38,0.54,1.04,0.07,156
55620615.95,6.74,2024-05-15,6.85,6.73,6.8,77451,1.76,0.48,-0.88,-0.06,156
88655820.25,6.89,2024-05-16,7.0,6.74,6.74,121662,3.86,0.75,2.23,0.15,156
51831219.34,6.93,2024-05-17,6.94,6.81,6.9,71316,1.89,0.44,0.58,0.04,156
69575554.28,6.97,2024-05-20,7.04,6.86,6.92,94329,2.6,0.58,0.58,0.04,156
68448223.45,6.93,2024-05-21,7.11,6.91,7.0,92422,2.87,0.57,-0.57,-0.04,156
54492349.0,6.96,2024-05-22,6.99,6.87,6.91,74171,1.73,0.46,0.43,0.03,156
85403295.0,6.72,2024-05-23,6.96,6.69,6.95,118825,3.88,0.73,-3.45,-0.24,156
44748563.0,6.65,2024-05-24,6.77,6.63,6.72,63009,2.08,0.39,-1.04,-0.07,156
94370021.6,6.54,2024-05-27,6.7,6.4,6.62,136505,4.51,0.84,-1.65,-0.11,156
73069219.28,6.36,2024-05-28,6.53,6.33,6.48,107230,3.06,0.66,-2.75,-0.18,156
71041141.0,6.33,2024-05-29,6.44,6.29,6.35,105321,2.36,0.65,-0.47,-0.03,156
64282028.75,6.37,2024-05-30,6.42,6.25,6.3,95161,2.69,0.59,0.63,0.04,156
48273835.0,6.41,2024-05-31,6.45,6.37,6.39,70887,1.26,0.44,0.63,0.04,156
95916416.0,6.35,2024-06-03,6.55,6.25,6.43,141345,4.68,0.87,-0.94,-0.06,156
98982482.0,6.26,2024-06-04,6.37,6.17,6.32,148830,3.15,0.92,-1.42,-0.09,156
60936735.96,6.16,2024-06-05,6.3,6.15,6.25,92029,2.4,0.57,-1.6,-0.1,156
74495469.8,6.05,2024-06-06,6.2,5.99,6.18,115390,3.41,0.71,-1.79,-0.11,156
63888079.27,6.17,2024-06-07,6.2,6.02,6.08,98009,2.98,0.6,1.98,0.12,156
43151393.0,6.13,2024-06-11,6.18,6.03,6.15,66279,2.43,0.41,-0.65,-0.04,156
50538911.3,6.28,2024-06-12,6.28,6.1,6.14,76395,2.94,0.47,2.45,0.15,156
40368202.0,6.2,2024-06-13,6.28,6.15,6.28,61183,2.07,0.38,-1.27,-0.08,156
51054030.8,6.2,2024-06-14,6.24,6.12,6.19,77524,1.94,0.48,0.0,0.0,156
47432251.55,6.07,2024-06-17,6.22,6.07,6.14,72638,2.42,0.45,-2.1,-0.13,156
47088171.0,6.08,2024-06-18,6.2,6.06,6.07,72240,2.31,0.44,0.16,0.01,156
44354257.0,5.98,2024-06-19,6.11,5.96,6.08,69121,2.47,0.43,-1.64,-0.1,156
68436464.0,5.79,2024-06-20,5.98,5.79,5.94,109415,3.18,0.67,-3.18,-0.19,156
46431472.4,5.85,2024-06-21,5.92,5.75,5.8,74168,2.94,0.46,1.04,0.06,156
56225245.54,5.71,2024-06-24,5.85,5.66,5.85,91582,3.25,0.56,-2.39,-0.14,156
45051213.0,5.68,2024-06-25,5.78,5.61,5.7,73940,2.98,0.46,-0.53,-0.03,156
63296614.6,5.98,2024-06-26,6.0,5.64,5.67,101349,6.34,0.62,5.28,0.3,156
59537364.27,5.94,2024-06-27,6.03,5.93,5.98,93331,1.67,0.57,-0.67,-0.04,156
48652292.36,5.88,2024-06-28,6.02,5.86,5.88,76668,2.69,0.47,-1.01,-0.06,156
46803473.88,5.95,2024-07-01,5.98,5.78,5.86,74370,3.4,0.46,1.19,0.07,156
41661787.86,5.98,2024-07-02,6.07,5.95,5.97,65007,2.02,0.4,0.5,0.03,156
34181927.48,5.96,2024-07-03,6.05,5.93,5.99,53365,2.01,0.33,-0.33,-0.02,156
37000681.05,5.78,2024-07-04,5.99,5.76,5.96,59365,3.86,0.37,-3.02,-0.18,156
44733018.38,5.82,2024-07-05,5.91,5.71,5.77,71866,3.46,0.44,0.69,0.04,156
46745926.81,5.7,2024-07-08,5.83,5.67,5.82,76388,2.75,0.47,-2.06,-0.12,156
