amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
383377185.0,,,245.95,2025-12-15,254.77,245.95,250.76,,,15394,3.49,4.69,,-2.71,-6.85,,688775
407783878.0,,,241.67,2025-12-16,247.96,238.0,245.1,,,16880,4.05,5.15,,-1.74,-4.28,,688775
305018642.0,,,244.0,2025-12-17,245.5,239.0,241.67,,,12583,2.69,3.84,,0.96,2.33,,688775
306240984.0,,,238.39,2025-12-18,243.69,238.08,242.27,,,12752,2.3,3.89,,-2.3,-5.61,,688775
303907146.0,,,239.49,2025-12-19,242.34,237.0,239.5,,,12667,2.24,3.86,,0.46,1.1,,688775
288047476.0,,,242.1,2025-12-22,242.45,239.03,240.0,,,11965,1.43,3.65,,1.09,2.61,,688775
367252366.0,,,240.16,2025-12-23,242.95,237.8,241.0,,,15280,2.13,4.66,,-0.8,-1.94,,688775
327388265.0,,,240.8,2025-12-24,242.0,238.38,239.0,,,13628,1.51,4.15,,0.27,0.64,,688775
401195611.0,,,243.71,2025-12-25,248.0,240.83,240.83,,,16395,2.98,5.0,,1.21,2.91,,688775
379697765.0,,,241.49,2025-12-26,243.95,238.0,243.95,,,15779,2.44,4.81,,-0.91,-2.22,,688775
329454984.0,,,238.46,2025-12-29,243.44,238.08,241.59,,,13748,2.22,4.19,,-1.25,-3.03,,688775
404791804.0,,,238.75,2025-12-30,240.39,233.69,237.0,,,17050,2.81,5.2,,0.12,0.29,,688775
338938011.0,,,234.9,2025-12-31,240.38,234.81,240.38,,,14351,2.33,4.38,,-1.61,-3.85,,688775
690496414.0,,,245.55,2026-01-05,247.3,234.85,235.0,,,28462,5.3,8.68,,4.53,10.65,,688775
377330985.0,,,244.86,2026-01-06,246.0,240.88,245.56,,,15488,2.09,4.72,,-0.28,-0.69,,688775
427378845.0,,,244.3,2026-01-07,247.2,242.0,245.51,,,17468,2.12,5.33,,-0.23,-0.56,,688775
452197532.0,,,239.64,2026-01-08,244.5,239.11,243.68,,,18709,2.21,5.7,,-1.91,-4.66,,688775
413163858.0,,,241.9,2026-01-09,242.69,237.3,239.5,,,17199,2.25,5.24,,0.94,2.26,,688775
1225003539.0,,,254.49,2026-01-12,264.97,242.5,246.8,,,48380,9.29,14.75,,5.2,12.59,,688775
822104773.0,,,253.57,2026-01-13,256.56,246.13,254.5,,,32640,4.1,9.95,,-0.36,-0.92,,688775
783949420.0,,,250.36,2026-01-14,258.88,246.77,254.88,,,30865,4.78,9.41,,-1.27,-3.21,,688775
3738540950.0,48.4,129.73,177.0,,187.99,165.11,182.0,274.44,69.8,212904,,,2025-06-11,,,688775.0,688775
