amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
232604727.0,,,26.43,2025-12-15,26.99,25.2,25.34,,,88323,7.1,4.28,,4.88,1.23,,603897
163577342.0,,,26.54,2025-12-16,26.75,26.03,26.29,,,61770,2.72,2.99,,0.42,0.11,,603897
149799234.0,,,26.88,2025-12-17,26.95,26.36,26.36,,,56068,2.22,2.72,,1.28,0.34,,603897
142223975.0,,,26.6,2025-12-18,27.2,26.55,26.6,,,52875,2.42,2.56,,-1.04,-0.28,,603897
105179677.0,,,26.28,2025-12-19,26.69,26.24,26.59,,,39831,1.69,1.93,,-1.2,-0.32,,603897
93244165.0,,,26.5,2025-12-22,26.73,26.06,26.24,,,35263,2.55,1.71,,0.84,0.22,,603897
66817000.0,,,26.09,2025-12-23,26.48,25.98,26.32,,,25470,1.89,1.23,,-1.55,-0.41,,603897
114153609.0,,,26.8,2025-12-24,26.91,25.84,26.09,,,42933,4.1,2.08,,2.72,0.71,,603897
99028555.0,,,26.98,2025-12-25,27.13,26.7,26.8,,,36809,1.6,1.78,,0.67,0.18,,603897
93663823.0,,,26.77,2025-12-26,27.18,26.6,26.97,,,34867,2.15,1.69,,-0.78,-0.21,,603897
180316484.0,,,27.24,2025-12-29,27.46,26.65,26.88,,,66212,3.03,3.21,,1.76,0.47,,603897
110809257.0,,,27.29,2025-12-30,27.55,26.88,27.15,,,40601,2.46,1.97,,0.18,0.05,,603897
91605577.0,,,27.2,2025-12-31,27.36,26.96,27.29,,,33716,1.47,1.63,,-0.33,-0.09,,603897
152602324.0,,,26.79,2026-01-05,27.16,26.71,27.05,,,56834,1.65,2.75,,-1.51,-0.41,,603897
105904764.0,,,26.81,2026-01-06,27.04,26.67,26.8,,,39508,1.38,1.91,,0.07,0.02,,603897
121848599.0,,,27.02,2026-01-07,27.36,26.65,26.72,,,45011,2.65,2.18,,0.78,0.21,,603897
111791737.0,,,26.75,2026-01-08,27.09,26.72,27.02,,,41577,1.37,2.01,,-1.0,-0.27,,603897
129028901.0,,,27.17,2026-01-09,27.35,26.67,26.76,,,47754,2.54,2.31,,1.57,0.42,,603897
196572131.0,,,27.36,2026-01-12,27.69,26.78,26.9,,,72434,3.35,3.51,,0.7,0.19,,603897
167659146.0,,,26.8,2026-01-13,27.4,26.58,27.36,,,62314,3.0,3.02,,-2.05,-0.56,,603897
174859474.0,,,26.48,2026-01-14,27.05,26.18,26.89,,,65579,3.25,3.18,,-1.19,-0.32,,603897
98446052.0,,,26.77,2026-01-15,26.85,26.31,26.45,,,37006,2.04,1.79,,1.1,0.29,,603897
374540916.0,,,28.23,2026-01-16,28.48,27.2,27.2,,,133861,4.78,6.48,,5.45,1.46,,603897
898264.0,0.0,7.77,18.2,,18.2,18.2,18.2,74.5,0.08,353,,,2018-04-10,,,603897.0,603897
