amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
19096598.75,,,5.19,2024-01-08,5.3,5.18,5.3,,,36492,2.26,0.43,-2.08,-0.11,2672
18028079.98,,,5.19,2024-01-09,5.23,5.15,5.19,,,34793,1.54,0.41,0.0,0.0,2672
20730295.0,,,5.19,2024-01-10,5.26,5.12,5.16,,,39921,2.7,0.48,0.0,0.0,2672
24280386.0,,,5.24,2024-01-11,5.24,5.16,5.19,,,46701,1.54,0.56,0.96,0.05,2672
48325233.56,,,5.34,2024-01-12,5.44,5.29,5.29,,,89939,2.86,1.07,1.91,0.1,2672
31465658.04,,,5.2,2024-01-15,5.31,5.18,5.3,,,60300,2.43,0.72,-2.62,-0.14,2672
25222445.16,,,5.14,2024-01-16,5.2,5.06,5.19,,,49226,2.69,0.59,-1.15,-0.06,2672
16959306.12,,,5.05,2024-01-17,5.17,5.03,5.13,,,33233,2.72,0.4,-1.75,-0.09,2672
42613506.72,,,4.9,2024-01-18,5.03,4.77,5.03,,,87508,5.15,1.04,-2.97,-0.15,2672
18792020.28,,,4.84,2024-01-19,4.95,4.8,4.94,,,38778,3.06,0.46,-1.22,-0.06,2672
26358083.73,,,4.57,2024-01-22,4.86,4.52,4.84,,,56089,7.02,0.67,-5.58,-0.27,2672
23318593.0,,,4.61,2024-01-23,4.62,4.48,4.57,,,51097,3.06,0.61,0.88,0.04,2672
24678560.28,,,4.74,2024-01-24,4.74,4.53,4.62,,,53115,4.56,0.63,2.82,0.13,2672
23829364.37,,,4.93,2024-01-25,4.93,4.72,4.75,,,49152,4.43,0.59,4.01,0.19,2672
24062211.0,,,4.97,2024-01-26,5.05,4.89,4.91,,,48144,3.25,0.57,0.81,0.04,2672
23105057.94,,,4.86,2024-01-29,5.0,4.83,4.95,,,47163,3.42,0.56,-2.21,-0.11,2672
19343626.6,,,4.76,2024-01-30,4.91,4.74,4.85,,,40151,3.5,0.48,-2.06,-0.1,2672
26476862.0,,,4.58,2024-01-31,4.78,4.55,4.72,,,56888,4.83,0.68,-3.78,-0.18,2672
30124373.47,,,4.41,2024-02-01,4.58,4.33,4.58,,,67889,5.46,0.81,-3.71,-0.17,2672
38513206.0,,,4.12,2024-02-02,4.47,3.98,4.45,,,91123,11.11,1.09,-6.58,-0.29,2672
83913206.0,,,4.32,2024-02-05,4.44,3.71,4.04,,,211086,17.72,2.51,4.85,0.2,2672
76019004.67,,,4.01,2024-02-06,4.17,3.89,4.16,,,190903,6.48,2.27,-7.18,-0.31,2672
86031232.66,,,4.07,2024-02-07,4.31,3.75,4.0,,,219412,13.97,2.61,1.5,0.06,2672
44663834.56,,,4.19,2024-02-08,4.21,3.91,4.02,,,110162,7.37,1.31,2.95,0.12,2672
28276507.56,,,4.23,2024-02-19,4.3,4.15,4.19,,,67008,3.58,0.8,0.95,0.04,2672
15091498.16,,,4.21,2024-02-20,4.24,4.15,4.24,,,36004,2.13,0.43,-0.47,-0.02,2672
33308146.45,,,4.26,2024-02-21,4.36,4.17,4.2,,,77696,4.51,0.93,1.19,0.05,2672
19799622.0,,,4.31,2024-02-22,4.33,4.23,4.27,,,46249,2.35,0.55,1.17,0.05,2672
25635580.0,,,4.34,2024-02-23,4.36,4.28,4.33,,,59346,1.86,0.71,0.7,0.03,2672
