amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
42169055.2,,,4.94,2024-01-08,5.06,4.93,5.06,,,80151,2.57,0.56,-2.18,-0.11,2191
39978387.75,,,4.92,2024-01-09,4.99,4.89,4.92,,,76506,2.02,0.54,-0.4,-0.02,2191
38461620.0,,,4.91,2024-01-10,4.98,4.86,4.89,,,73804,2.44,0.52,-0.2,-0.01,2191
38079411.26,,,5.01,2024-01-11,5.03,4.88,4.9,,,72292,3.05,0.51,2.04,0.1,2191
29009968.68,,,4.98,2024-01-12,5.06,4.97,5.0,,,54704,1.8,0.38,-0.6,-0.03,2191
37647044.56,,,5.01,2024-01-15,5.04,4.94,4.96,,,71122,2.01,0.5,0.6,0.03,2191
34080408.0,,,4.97,2024-01-16,5.03,4.91,5.0,,,64831,2.4,0.45,-0.8,-0.04,2191
41159927.38,,,4.87,2024-01-17,4.98,4.85,4.96,,,79086,2.62,0.55,-2.01,-0.1,2191
78016602.05,,,4.75,2024-01-18,4.85,4.62,4.85,,,155976,4.72,1.09,-2.46,-0.12,2191
57631321.02,,,4.77,2024-01-19,4.88,4.71,4.76,,,113070,3.58,0.79,0.42,0.02,2191
81872353.94,,,4.46,2024-01-22,4.79,4.43,4.77,,,166960,7.55,1.17,-6.5,-0.31,2191
63019916.6,,,4.59,2024-01-23,4.64,4.38,4.46,,,130485,5.83,0.92,2.91,0.13,2191
57849264.7,,,4.62,2024-01-24,4.66,4.42,4.61,,,119509,5.23,0.84,0.65,0.03,2191
58829093.0,,,4.72,2024-01-25,4.73,4.59,4.6,,,118332,3.03,0.83,2.16,0.1,2191
66621064.32,,,4.76,2024-01-26,4.86,4.69,4.73,,,131043,3.6,0.92,0.85,0.04,2191
42502378.0,,,4.66,2024-01-29,4.82,4.64,4.8,,,85255,3.78,0.6,-2.1,-0.1,2191
56684702.48,,,4.47,2024-01-30,4.67,4.46,4.65,,,116725,4.51,0.82,-4.08,-0.19,2191
88479019.34,,,4.27,2024-01-31,4.49,4.21,4.47,,,191109,6.26,1.34,-4.47,-0.2,2191
65650894.7,,,4.16,2024-02-01,4.31,4.12,4.26,,,145796,4.45,1.02,-2.58,-0.11,2191
90115809.82,,,3.95,2024-02-02,4.25,3.81,4.16,,,207795,10.58,1.46,-5.05,-0.21,2191
107830028.42,,,3.58,2024-02-05,3.93,3.53,3.91,,,272515,10.13,1.91,-9.37,-0.37,2191
101764931.97,,,3.91,2024-02-06,3.96,3.57,3.61,,,249884,10.89,1.75,9.22,0.33,2191
113124716.05,,,4.14,2024-02-07,4.19,3.89,3.92,,,258027,7.67,1.81,5.88,0.23,2191
106172838.52,,,4.28,2024-02-08,4.37,4.11,4.11,,,231683,6.28,1.62,3.38,0.14,2191
86464971.36,,,4.28,2024-02-19,4.38,4.23,4.36,,,188604,3.5,1.32,0.0,0.0,2191
42657254.0,,,4.28,2024-02-20,4.28,4.17,4.28,,,94132,2.57,0.66,0.0,0.0,2191
67125457.78,,,4.33,2024-02-21,4.47,4.19,4.25,,,144297,6.54,1.01,1.17,0.05,2191
41278520.76,,,4.38,2024-02-22,4.43,4.32,4.36,,,88642,2.54,0.62,1.15,0.05,2191
61015958.48,,,4.44,2024-02-23,4.44,4.31,4.38,,,131132,2.97,0.92,1.37,0.06,2191
73743573.12,,,4.49,2024-02-26,4.57,4.39,4.43,,,154893,4.05,1.09,1.13,0.05,2191
63681288.0,,,4.58,2024-02-27,4.58,4.45,4.5,,,132340,2.9,0.93,2.0,0.09,2191
106043244.08,,,4.42,2024-02-28,4.74,4.41,4.56,,,217356,7.21,1.52,-3.49,-0.16,2191
63591671.64,,,4.55,2024-02-29,4.55,4.37,4.38,,,133285,4.07,0.93,2.94,0.13,2191
59480648.0,,,4.53,2024-03-01,4.57,4.48,4.52,,,123788,1.98,0.87,-0.44,-0.02,2191
61882648.98,,,4.45,2024-03-04,4.54,4.4,4.54,,,130827,3.09,0.92,-1.77,-0.08,2191
54718840.0,,,4.36,2024-03-05,4.43,4.31,4.42,,,117668,2.7,0.83,-2.02,-0.09,2191
40163437.04,,,4.37,2024-03-06,4.44,4.31,4.33,,,86166,2.98,0.6,0.23,0.01,2191
40838494.0,,,4.35,2024-03-07,4.45,4.34,4.36,,,87164,2.52,0.61,-0.46,-0.02,2191
42172388.0,,,4.34,2024-03-08,4.39,4.29,4.34,,,91152,2.3,0.64,-0.23,-0.01,2191
49569035.82,,,4.44,2024-03-11,4.44,4.33,4.33,,,106117,2.53,0.74,2.3,0.1,2191
50431634.7,,,4.49,2024-03-12,4.5,4.43,4.45,,,106052,1.58,0.74,1.13,0.05,2191
39250169.0,,,4.46,2024-03-13,4.5,4.42,4.48,,,82600,1.78,0.58,-0.67,-0.03,2191
55978474.0,,,4.45,2024-03-14,4.51,4.4,4.44,,,117885,2.47,0.83,-0.22,-0.01,2191
47998162.18,,,4.53,2024-03-15,4.53,4.4,4.42,,,100844,2.92,0.71,1.8,0.08,2191
220972815.92,,,4.39,2024-03-18,4.4,4.23,4.3,,,480699,3.75,3.37,-3.09,-0.14,2191
167523218.5,,,4.43,2024-03-19,4.54,4.38,4.4,,,352735,3.64,2.47,0.91,0.04,2191
77975136.75,,,4.44,2024-03-20,4.45,4.33,4.42,,,166362,2.71,1.17,0.23,0.01,2191
90294702.64,,,4.5,2024-03-21,4.51,4.37,4.45,,,190360,3.15,1.34,1.35,0.06,2191
67927238.48,,,4.38,2024-03-22,4.5,4.36,4.49,,,144365,3.11,1.01,-2.67,-0.12,2191
58766575.92,,,4.25,2024-03-25,4.38,4.24,4.33,,,127409,3.2,0.89,-2.97,-0.13,2191
60157934.4,,,4.23,2024-03-26,4.29,4.14,4.23,,,133562,3.53,0.94,-0.47,-0.02,2191
55329154.72,,,4.1,2024-03-27,4.25,4.09,4.21,,,123975,3.78,0.87,-3.07,-0.13,2191
51471896.75,,,4.18,2024-03-28,4.23,4.08,4.08,,,115039,3.66,0.81,1.95,0.08,2191
34803211.0,,,4.23,2024-03-29,4.24,4.15,4.17,,,77574,2.15,0.54,1.2,0.05,2191
50443979.6,,,4.3,2024-04-01,4.32,4.2,4.23,,,110392,2.84,0.77,1.65,0.07,2191
67390984.94,,,4.37,2024-04-02,4.38,4.28,4.33,,,145694,2.33,1.02,1.63,0.07,2191
