amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
590858105.0,,,109.0,2025-12-15,115.85,108.6,115.5,,,52872,6.14,7.4,,-7.63,-9.0,,688691
344099311.0,,,109.3,2025-12-16,111.2,105.2,110.0,,,31657,5.5,4.43,,0.28,0.3,,688691
397335893.0,,,108.98,2025-12-17,109.79,105.0,108.99,,,36958,4.38,5.17,,-0.29,-0.32,,688691
362378950.0,,,104.05,2025-12-18,108.95,103.7,108.0,,,34224,4.82,4.79,,-4.52,-4.93,,688691
350569421.0,,,100.78,2025-12-19,105.52,100.18,105.0,,,34350,5.13,4.81,,-3.14,-3.27,,688691
634375022.0,,,107.01,2025-12-22,110.86,101.01,101.88,,,60012,9.77,8.4,,6.18,6.23,,688691
476038231.0,,,105.6,2025-12-23,108.71,104.0,105.84,,,44889,4.4,6.28,,-1.32,-1.41,,688691
567280452.0,,,106.51,2025-12-24,110.2,104.01,108.69,,,53193,5.86,7.44,,0.86,0.91,,688691
475125711.0,,,104.43,2025-12-25,107.44,102.23,105.06,,,45575,4.89,6.38,,-1.95,-2.08,,688691
447915863.0,,,102.7,2025-12-26,107.52,102.0,105.4,,,43081,5.29,6.03,,-1.66,-1.73,,688691
600390694.0,,,103.9,2025-12-29,108.6,101.95,101.95,,,56621,6.48,7.92,,1.17,1.2,,688691
1121746893.0,,,108.57,2025-12-30,114.0,105.0,106.5,,,102061,8.66,14.28,,4.49,4.67,,688691
846921037.0,,,101.98,2025-12-31,108.99,101.2,107.63,,,82382,7.18,11.53,,-6.07,-6.59,,688691
902771718.0,,,109.1,2026-01-05,110.43,102.6,104.13,,,83865,7.68,11.74,,6.98,7.12,,688691
853785055.0,,,109.11,2026-01-06,114.41,107.51,109.1,,,76835,6.32,10.75,,0.01,0.01,,688691
796081313.0,,,108.61,2026-01-07,112.82,106.56,111.97,,,72896,5.74,10.2,,-0.46,-0.5,,688691
1082172920.0,,,114.95,2026-01-08,116.85,106.5,106.5,,,94804,9.53,13.27,,5.84,6.34,,688691
1870371153.0,,,130.3,2026-01-09,137.0,111.0,114.0,,,150167,22.62,21.01,,13.35,15.35,,688691
1261808816.0,,,127.82,2026-01-12,133.33,124.5,127.69,,,98522,6.78,13.79,,-1.9,-2.48,,688691
813384369.0,,,120.29,2026-01-13,127.0,119.19,127.0,,,66339,6.11,9.28,,-5.89,-7.53,,688691
1798096193.0,,,138.12,2026-01-14,140.5,121.0,121.0,,,136252,16.21,19.07,,14.82,17.83,,688691
937545278.0,40.39,29.84,49.1,,56.28,48.5,54.4,154.93,75.15,180108,,,2024-04-11,,,688691.0,688691
