amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
75322005.0,,,23.42,2025-12-15,23.95,23.35,23.88,,,31915,2.48,1.67,,-3.14,-0.76,,688381
77793445.0,,,22.74,2025-12-16,23.6,22.7,23.51,,,33929,3.84,1.77,,-2.9,-0.68,,688381
69865020.0,,,22.89,2025-12-17,23.08,22.21,22.7,,,30985,3.83,1.62,,0.66,0.15,,688381
37967910.0,,,22.84,2025-12-18,23.09,22.57,22.58,,,16549,2.27,0.86,,-0.22,-0.05,,688381
50801819.0,,,22.9,2025-12-19,23.17,22.79,22.93,,,22158,1.66,1.16,,0.26,0.06,,688381
51847861.0,,,23.18,2025-12-22,23.53,22.95,22.95,,,22249,2.53,1.16,,1.22,0.28,,688381
49623166.0,,,22.92,2025-12-23,23.28,22.86,23.09,,,21567,1.81,1.13,,-1.12,-0.26,,688381
58288090.0,,,23.43,2025-12-24,23.45,22.95,22.95,,,25026,2.18,1.31,,2.23,0.51,,688381
60610926.0,,,23.68,2025-12-25,23.75,23.39,23.55,,,25665,1.54,1.34,,1.07,0.25,,688381
65093387.0,,,23.3,2025-12-26,23.87,23.3,23.61,,,27627,2.41,1.44,,-1.6,-0.38,,688381
42766565.0,,,23.23,2025-12-29,23.48,23.19,23.25,,,18336,1.24,0.96,,-0.3,-0.07,,688381
43940642.0,,,23.15,2025-12-30,23.38,23.13,23.22,,,18920,1.08,0.99,,-0.34,-0.08,,688381
59849793.0,,,22.81,2025-12-31,23.25,22.78,23.25,,,26119,2.03,1.36,,-1.47,-0.34,,688381
88391650.0,,,23.58,2026-01-05,23.67,22.88,22.88,,,37724,3.46,1.97,,3.38,0.77,,688381
77187885.0,,,23.8,2026-01-06,23.88,23.46,23.61,,,32568,1.78,1.7,,0.93,0.22,,688381
81454304.0,,,23.96,2026-01-07,24.15,23.57,23.57,,,33994,2.44,1.77,,0.67,0.16,,688381
77796082.0,,,24.01,2026-01-08,24.25,23.76,23.79,,,32337,2.05,1.69,,0.21,0.05,,688381
103328545.0,,,24.13,2026-01-09,24.21,23.81,23.99,,,42989,1.67,2.24,,0.5,0.12,,688381
139500313.0,,,24.78,2026-01-12,24.78,24.11,24.13,,,56994,2.78,2.98,,2.69,0.65,,688381
139574308.0,,,24.31,2026-01-13,24.98,24.2,24.87,,,56663,3.15,2.96,,-1.9,-0.47,,688381
192027389.0,,,24.57,2026-01-14,25.36,24.31,24.39,,,77411,4.32,4.04,,1.07,0.26,,688381
1918133188.0,18.26,6.59,47.66,,54.89,47.39,53.05,16.05,67.4,383762,,,2022-08-23,,,688381.0,688381
