amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
31602152.0,,,6.16,2024-01-08,6.31,6.16,6.22,,,50561,2.4,1.65,-1.28,-0.08,300283
42039717.0,,,6.27,2024-01-09,6.33,6.18,6.18,,,66842,2.44,2.18,1.79,0.11,300283
41779524.0,,,6.22,2024-01-10,6.36,6.16,6.25,,,66516,3.19,2.17,-0.8,-0.05,300283
35945165.0,,,6.34,2024-01-11,6.36,6.21,6.22,,,56860,2.41,1.85,1.93,0.12,300283
40428582.0,,,6.29,2024-01-12,6.42,6.27,6.34,,,63557,2.37,2.07,-0.79,-0.05,300283
49301849.0,,,6.37,2024-01-15,6.4,6.21,6.23,,,77472,3.02,2.52,1.27,0.08,300283
56552246.0,,,6.4,2024-01-16,6.44,6.25,6.34,,,88797,2.98,2.89,0.47,0.03,300283
44950493.0,,,6.22,2024-01-17,6.39,6.2,6.38,,,71282,2.97,2.32,-2.81,-0.18,300283
59295911.0,,,6.14,2024-01-18,6.27,5.97,6.19,,,97008,4.82,3.16,-1.29,-0.08,300283
47190902.0,,,5.96,2024-01-19,6.13,5.93,6.12,,,78411,3.26,2.55,-2.93,-0.18,300283
52212400.0,,,5.48,2024-01-22,5.98,5.38,5.96,,,91329,10.07,2.97,-8.05,-0.48,300283
67075247.0,,,5.26,2024-01-23,5.47,5.14,5.46,,,127539,6.02,4.15,-4.01,-0.22,300283
60868582.0,,,5.27,2024-01-24,5.38,5.06,5.24,,,116011,6.08,3.78,0.19,0.01,300283
45635945.0,,,5.41,2024-01-25,5.43,5.2,5.3,,,85297,4.36,2.78,2.66,0.14,300283
51693887.0,,,5.45,2024-01-26,5.59,5.42,5.42,,,93638,3.14,3.05,0.74,0.04,300283
40114975.0,,,5.19,2024-01-29,5.48,5.17,5.47,,,75703,5.69,2.46,-4.77,-0.26,300283
32979324.0,,,4.99,2024-01-30,5.23,4.97,5.16,,,64475,5.01,2.1,-3.85,-0.2,300283
46125143.0,,,4.71,2024-01-31,5.05,4.67,4.98,,,95151,7.62,3.1,-5.61,-0.28,300283
42659929.0,,,4.6,2024-02-01,4.71,4.44,4.69,,,92622,5.73,3.02,-2.34,-0.11,300283
44351757.0,,,4.3,2024-02-02,4.68,4.12,4.57,,,100144,12.17,3.26,-6.52,-0.3,300283
67984046.0,,,3.72,2024-02-05,4.24,3.56,4.21,,,178276,15.81,5.8,-13.49,-0.58,300283
77188648.0,,,3.7,2024-02-06,3.89,3.34,3.61,,,217288,14.78,7.07,-0.54,-0.02,300283
76926326.0,,,3.51,2024-02-07,3.71,3.37,3.71,,,217034,9.19,7.07,-5.14,-0.19,300283
82325338.0,,,3.8,2024-02-08,3.88,3.35,3.48,,,227057,15.1,7.39,8.26,0.29,300283
72465632.0,,,3.97,2024-02-19,4.1,3.8,3.82,,,182514,7.89,5.94,4.47,0.17,300283
50055638.0,,,4.07,2024-02-20,4.1,3.91,3.97,,,123571,4.79,4.02,2.52,0.1,300283
52104150.0,,,4.19,2024-02-21,4.35,4.0,4.06,,,122965,8.6,4.0,2.95,0.12,300283
46700701.0,,,4.36,2024-02-22,4.38,4.17,4.18,,,108527,5.01,3.53,4.06,0.17,300283
61088772.0,,,4.59,2024-02-23,4.64,4.4,4.53,,,135106,5.5,4.4,5.28,0.23,300283
72207694.0,,,4.78,2024-02-26,4.92,4.57,4.6,,,151530,7.63,4.93,4.14,0.19,300283
53086396.0,,,4.89,2024-02-27,4.89,4.68,4.76,,,110533,4.39,3.6,2.3,0.11,300283
90184073.0,,,4.35,2024-02-28,4.98,4.3,4.87,,,192111,13.91,6.25,-11.04,-0.54,300283
79981200.0,,,4.76,2024-02-29,4.82,4.3,4.34,,,173858,11.95,5.66,9.43,0.41,300283
54590810.0,,,4.77,2024-03-01,4.82,4.66,4.78,,,114733,3.36,3.73,0.21,0.01,300283
107689778.0,,,5.03,2024-03-04,5.38,4.6,4.79,,,217569,16.35,7.08,5.45,0.26,300283
71837247.0,,,4.79,2024-03-05,4.96,4.76,4.96,,,147988,3.98,4.82,-4.77,-0.24,300283
57140382.0,,,4.87,2024-03-06,4.98,4.75,4.76,,,116447,4.8,3.79,1.67,0.08,300283
57175224.0,,,4.81,2024-03-07,4.99,4.78,4.91,,,116489,4.31,3.79,-1.23,-0.06,300283
40129911.0,,,4.85,2024-03-08,4.88,4.77,4.78,,,82758,2.29,2.69,0.83,0.04,300283
