amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
25415445.0,,,16.15,2025-12-15,16.48,16.15,16.43,,,15600,2.0,2.3,,-1.94,-0.32,,688530
19640317.0,,,15.83,2025-12-16,16.22,15.75,16.22,,,12338,2.91,1.82,,-1.98,-0.32,,688530
31867086.0,,,15.85,2025-12-17,15.96,15.42,15.72,,,20377,3.41,3.01,,0.13,0.02,,688530
26931295.0,,,15.99,2025-12-18,16.21,15.69,15.69,,,16761,3.28,2.47,,0.88,0.14,,688530
17622298.0,,,16.1,2025-12-19,16.19,16.0,16.15,,,10958,1.19,1.62,,0.69,0.11,,688530
15047169.0,,,16.26,2025-12-22,16.45,16.09,16.2,,,9225,2.24,1.36,,0.99,0.16,,688530
17663691.0,,,16.08,2025-12-23,16.3,15.96,16.21,,,10945,2.09,1.61,,-1.11,-0.18,,688530
21983775.0,,,16.43,2025-12-24,16.53,16.1,16.16,,,13422,2.67,1.98,,2.18,0.35,,688530
36465891.0,,,16.87,2025-12-25,17.05,16.3,16.55,,,21863,4.56,3.23,,2.68,0.44,,688530
26978072.0,,,16.61,2025-12-26,16.99,16.54,16.99,,,16126,2.67,2.38,,-1.54,-0.26,,688530
26353038.0,,,16.62,2025-12-29,16.79,16.51,16.56,,,15863,1.69,2.34,,0.06,0.01,,688530
16803198.0,,,16.49,2025-12-30,16.75,16.47,16.54,,,10140,1.68,1.5,,-0.78,-0.13,,688530
11550588.0,,,16.44,2025-12-31,16.65,16.31,16.63,,,7023,2.06,1.04,,-0.3,-0.05,,688530
27499447.0,,,16.86,2026-01-05,16.87,16.4,16.4,,,16422,2.86,2.42,,2.55,0.42,,688530
24505297.0,,,16.85,2026-01-06,17.08,16.74,16.86,,,14482,2.02,2.14,,-0.06,-0.01,,688530
34358291.0,,,17.13,2026-01-07,17.2,16.82,16.82,,,20157,2.26,2.97,,1.66,0.28,,688530
46941748.0,,,17.5,2026-01-08,17.75,17.09,17.13,,,26785,3.85,3.95,,2.16,0.37,,688530
31059273.0,,,17.54,2026-01-09,17.7,17.36,17.59,,,17709,1.94,2.61,,0.23,0.04,,688530
36022780.0,,,17.74,2026-01-12,17.84,17.43,17.62,,,20385,2.34,3.01,,1.14,0.2,,688530
42740584.0,,,17.61,2026-01-13,18.06,17.49,17.75,,,23962,3.21,3.54,,-0.73,-0.13,,688530
34284013.0,,,17.75,2026-01-14,18.03,17.41,17.55,,,19295,3.52,2.85,,0.8,0.14,,688530
554612588.0,39.68,16.27,25.77,,27.17,23.4,26.41,171.26,74.61,224471,,,2024-05-09,,,688530.0,688530
