amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
52441772.0,,,4.65,2025-12-15,4.79,4.59,4.67,,,111822,4.28,1.55,,-0.43,-0.02,,603669
36120564.0,,,4.54,2025-12-16,4.65,4.54,4.63,,,78834,2.37,1.09,,-2.37,-0.11,,603669
35844931.0,,,4.57,2025-12-17,4.58,4.47,4.54,,,79235,2.42,1.1,,0.66,0.03,,603669
39270893.0,,,4.62,2025-12-18,4.67,4.52,4.56,,,84791,3.28,1.18,,1.09,0.05,,603669
41324281.0,,,4.72,2025-12-19,4.74,4.59,4.66,,,88097,3.25,1.22,,2.16,0.1,,603669
52461291.0,,,4.77,2025-12-22,4.85,4.69,4.71,,,110341,3.39,1.53,,1.06,0.05,,603669
48338613.0,,,4.67,2025-12-23,4.87,4.66,4.74,,,102395,4.4,1.42,,-2.1,-0.1,,603669
32476375.0,,,4.66,2025-12-24,4.7,4.63,4.68,,,69704,1.5,0.97,,-0.21,-0.01,,603669
22858269.0,,,4.68,2025-12-25,4.69,4.6,4.66,,,49206,1.93,0.68,,0.43,0.02,,603669
24628664.0,,,4.66,2025-12-26,4.7,4.62,4.68,,,52898,1.71,0.73,,-0.43,-0.02,,603669
23549398.0,,,4.63,2025-12-29,4.66,4.6,4.64,,,50888,1.29,0.71,,-0.64,-0.03,,603669
21095523.0,,,4.6,2025-12-30,4.63,4.54,4.61,,,45928,1.94,0.64,,-0.65,-0.03,,603669
32073516.0,,,4.56,2025-12-31,4.62,4.53,4.58,,,70238,1.96,0.97,,-0.87,-0.04,,603669
41386126.0,,,4.7,2026-01-05,4.72,4.57,4.6,,,88538,3.29,1.23,,3.07,0.14,,603669
37466571.0,,,4.73,2026-01-06,4.73,4.63,4.72,,,79587,2.13,1.1,,0.64,0.03,,603669
30458096.0,,,4.64,2026-01-07,4.73,4.62,4.71,,,65217,2.33,0.9,,-1.9,-0.09,,603669
36834291.0,,,4.74,2026-01-08,4.75,4.63,4.65,,,78292,2.59,1.09,,2.16,0.1,,603669
48616217.0,,,4.81,2026-01-09,4.82,4.7,4.73,,,102135,2.53,1.42,,1.48,0.07,,603669
48029783.0,,,4.85,2026-01-12,4.86,4.79,4.83,,,99674,1.46,1.38,,0.83,0.04,,603669
116097670.0,,,4.98,2026-01-13,5.23,4.86,4.88,,,232557,7.63,3.22,,2.68,0.13,,603669
88024061.0,,,4.87,2026-01-14,4.97,4.82,4.97,,,179176,3.01,2.48,,-2.21,-0.11,,603669
41924705.0,,,4.77,2026-01-15,4.87,4.76,4.85,,,87333,2.26,1.21,,-2.05,-0.1,,603669
36527625.0,,,4.72,2026-01-16,4.8,4.68,4.77,,,77407,2.52,1.07,,-1.05,-0.05,,603669
251065.0,0.0,1.88,4.99,,4.99,4.99,4.99,60.45,0.02,149,,,2015-05-28,,,603669.0,603669
