amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
29453091.0,,,17.77,2025-12-15,18.18,17.7,18.02,,,16461,2.66,0.91,,-1.39,-0.25,,688030
25789210.0,,,17.55,2025-12-16,17.85,17.4,17.85,,,14653,2.53,0.81,,-1.24,-0.22,,688030
25341473.0,,,17.68,2025-12-17,17.71,17.08,17.44,,,14593,3.59,0.81,,0.74,0.13,,688030
22549687.0,,,17.65,2025-12-18,17.96,17.35,17.7,,,12695,3.45,0.7,,-0.17,-0.03,,688030
28883359.0,,,17.71,2025-12-19,18.05,17.69,17.85,,,16198,2.04,0.9,,0.34,0.06,,688030
27715639.0,,,17.68,2025-12-22,18.07,17.66,18.0,,,15518,2.32,0.86,,-0.17,-0.03,,688030
37423618.0,,,17.44,2025-12-23,18.08,17.43,17.9,,,21236,3.68,1.18,,-1.36,-0.24,,688030
25489288.0,,,17.77,2025-12-24,17.83,17.43,17.44,,,14439,2.29,0.8,,1.89,0.33,,688030
22618623.0,,,17.83,2025-12-25,17.93,17.65,17.71,,,12728,1.58,0.71,,0.34,0.06,,688030
50026862.0,,,18.11,2025-12-26,18.69,17.76,17.86,,,27401,5.22,1.52,,1.57,0.28,,688030
30962730.0,,,18.16,2025-12-29,18.28,17.93,18.12,,,17089,1.93,0.95,,0.28,0.05,,688030
26195642.0,,,17.85,2025-12-30,18.35,17.8,18.13,,,14514,3.03,0.81,,-1.71,-0.31,,688030
29791639.0,,,18.17,2025-12-31,18.33,17.8,17.99,,,16477,2.97,0.91,,1.79,0.32,,688030
37932702.0,,,18.49,2026-01-05,18.56,18.14,18.23,,,20594,2.31,1.14,,1.76,0.32,,688030
41979000.0,,,18.35,2026-01-06,18.6,18.27,18.6,,,22797,1.78,1.26,,-0.76,-0.14,,688030
48841193.0,,,18.16,2026-01-07,18.54,18.06,18.45,,,26794,2.62,1.49,,-1.04,-0.19,,688030
52431621.0,,,18.42,2026-01-08,18.49,18.15,18.16,,,28537,1.87,1.58,,1.43,0.26,,688030
61614272.0,,,18.83,2026-01-09,18.93,18.34,18.49,,,33143,3.2,1.84,,2.23,0.41,,688030
98159276.0,,,19.71,2026-01-12,19.73,19.0,19.03,,,50628,3.88,2.81,,4.67,0.88,,688030
98970286.0,,,19.56,2026-01-13,20.17,19.4,19.8,,,49909,3.91,2.77,,-0.76,-0.15,,688030
107118268.0,,,19.9,2026-01-14,20.5,19.56,19.56,,,53403,4.81,2.96,,1.74,0.34,,688030
170097099.0,,,20.44,2026-01-15,21.66,19.91,21.2,,,82686,8.79,4.59,,2.71,0.54,,688030
114650885.0,,,19.89,2026-01-16,20.55,19.5,20.31,,,57366,5.14,3.18,,-2.69,-0.55,,688030
1135128572.0,54.38,23.74,44.52,,54.72,43.42,51.74,114.24,64.44,236192,,,2019-09-30,,,688030.0,688030
