amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
100903465.0,,,51.15,2025-12-15,52.33,50.6,51.1,,,19591,3.35,1.92,,-1.06,-0.55,,688023
82092244.0,,,50.27,2025-12-16,51.62,50.01,51.19,,,16141,3.15,1.58,,-1.72,-0.88,,688023
138496976.0,,,50.74,2025-12-17,51.85,49.36,50.2,,,27530,4.95,2.7,,0.93,0.47,,688023
107736421.0,,,51.35,2025-12-18,51.88,50.0,50.38,,,20987,3.71,2.06,,1.2,0.61,,688023
72564183.0,,,51.23,2025-12-19,51.9,51.13,51.36,,,14101,1.5,1.38,,-0.23,-0.12,,688023
89957872.0,,,51.1,2025-12-22,52.13,50.67,51.23,,,17448,2.85,1.71,,-0.25,-0.13,,688023
161310056.0,,,50.46,2025-12-23,53.5,50.31,53.2,,,31340,6.24,3.07,,-1.25,-0.64,,688023
95109868.0,,,50.52,2025-12-24,50.77,50.1,50.3,,,18853,1.33,1.85,,0.12,0.06,,688023
81451493.0,,,50.59,2025-12-25,50.8,50.2,50.2,,,16105,1.19,1.58,,0.14,0.07,,688023
159056461.0,,,51.3,2025-12-26,52.5,50.27,50.27,,,30759,4.41,3.01,,1.4,0.71,,688023
91706637.0,,,51.55,2025-12-29,51.94,50.9,51.3,,,17843,2.03,1.75,,0.49,0.25,,688023
108899356.0,,,51.09,2025-12-30,52.35,50.89,51.21,,,21150,2.83,2.07,,-0.89,-0.46,,688023
105820997.0,,,51.41,2025-12-31,52.2,50.8,51.08,,,20538,2.74,2.01,,0.63,0.32,,688023
173570227.0,,,52.88,2026-01-05,53.06,51.58,51.66,,,32969,2.88,3.23,,2.86,1.47,,688023
157000130.0,,,53.36,2026-01-06,53.39,52.43,52.8,,,29616,1.82,2.9,,0.91,0.48,,688023
136998206.0,,,53.15,2026-01-07,53.5,52.5,53.36,,,25850,1.87,2.53,,-0.39,-0.21,,688023
170443077.0,,,53.6,2026-01-08,53.93,52.79,52.86,,,31962,2.14,3.13,,0.85,0.45,,688023
254656212.0,,,55.5,2026-01-09,55.5,53.26,53.42,,,46518,4.18,4.56,,3.54,1.9,,688023
654426917.0,,,63.3,2026-01-12,64.38,56.69,57.27,,,109307,13.86,10.71,,14.05,7.8,,688023
510314535.0,,,59.6,2026-01-13,64.0,59.5,63.8,,,83611,7.11,8.19,,-5.85,-3.7,,688023
531774950.0,,,61.22,2026-01-14,62.99,60.01,60.33,,,86398,5.0,8.46,,2.72,1.62,,688023
593235670.0,,,60.71,2026-01-15,66.58,59.13,65.0,,,96288,12.17,9.43,,-0.83,-0.51,,688023
408684658.0,,,58.31,2026-01-16,60.5,57.38,59.28,,,69706,5.14,6.83,,-3.95,-2.4,,688023
938889400.0,46.7,17.38,60.46,,72.58,52.46,57.33,40.34,81.75,126584,,,2019-11-05,,,688023.0,688023
