amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
81313489.0,,,9.18,2025-12-15,9.26,9.12,9.18,,,88443,1.53,0.55,,0.11,0.01,,603707
78144963.0,,,9.09,2025-12-16,9.19,9.06,9.18,,,85862,1.42,0.53,,-0.98,-0.09,,603707
80535476.0,,,9.21,2025-12-17,9.22,9.05,9.05,,,88131,1.87,0.55,,1.32,0.12,,603707
73117837.0,,,9.26,2025-12-18,9.32,9.15,9.16,,,78840,1.85,0.49,,0.54,0.05,,603707
81945365.0,,,9.35,2025-12-19,9.42,9.26,9.27,,,87682,1.73,0.54,,0.97,0.09,,603707
56900203.0,,,9.32,2025-12-22,9.38,9.31,9.35,,,60906,0.75,0.38,,-0.32,-0.03,,603707
69716554.0,,,9.24,2025-12-23,9.41,9.21,9.34,,,75034,2.15,0.46,,-0.86,-0.08,,603707
48795378.0,,,9.29,2025-12-24,9.3,9.19,9.27,,,52668,1.19,0.33,,0.54,0.05,,603707
80232252.0,,,9.24,2025-12-25,9.32,9.24,9.31,,,86644,0.86,0.54,,-0.54,-0.05,,603707
59952636.0,,,9.21,2025-12-26,9.25,9.16,9.23,,,65096,0.97,0.4,,-0.32,-0.03,,603707
93258731.0,,,9.08,2025-12-29,9.21,9.07,9.19,,,102305,1.52,0.63,,-1.41,-0.13,,603707
55564662.0,,,9.09,2025-12-30,9.11,9.03,9.07,,,61190,0.88,0.38,,0.11,0.01,,603707
80258265.0,,,9.03,2025-12-31,9.11,9.0,9.09,,,88797,1.21,0.55,,-0.66,-0.06,,603707
126806374.0,,,9.24,2026-01-05,9.25,9.01,9.02,,,138225,2.66,0.86,,2.33,0.21,,603707
95339036.0,,,9.33,2026-01-06,9.33,9.23,9.25,,,102666,1.08,0.64,,0.97,0.09,,603707
109791718.0,,,9.37,2026-01-07,9.41,9.29,9.35,,,117427,1.29,0.73,,0.43,0.04,,603707
111561048.0,,,9.4,2026-01-08,9.5,9.36,9.45,,,118392,1.49,0.73,,0.32,0.03,,603707
129044972.0,,,9.57,2026-01-09,9.59,9.35,9.4,,,135884,2.55,0.84,,1.81,0.17,,603707
113454557.0,,,9.6,2026-01-12,9.62,9.53,9.59,,,118415,0.94,0.73,,0.31,0.03,,603707
153177456.0,,,9.59,2026-01-13,9.73,9.55,9.6,,,158838,1.88,0.98,,-0.1,-0.01,,603707
187539163.0,,,9.51,2026-01-14,9.69,9.4,9.56,,,195943,3.02,1.21,,-0.83,-0.08,,603707
331849.0,0.0,0.86,2.05,,2.05,2.05,2.05,72.27,0.05,320,,,2017-07-19,,,603707.0,603707
