amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
47831849.91,6.1,2024-01-08,6.26,6.07,6.22,75832,3.04,0.45,-2.24,-0.14,61
44163878.34,6.1,2024-01-09,6.15,5.97,6.09,70746,2.95,0.42,0.0,0.0,61
31623080.57,6.11,2024-01-10,6.16,6.02,6.08,50314,2.3,0.3,0.16,0.01,61
30799382.45,6.13,2024-01-11,6.2,6.09,6.11,48644,1.8,0.29,0.33,0.02,61
24473280.05,6.14,2024-01-12,6.21,6.1,6.11,38555,1.79,0.23,0.16,0.01,61
25863871.4,6.16,2024-01-15,6.22,6.13,6.14,40676,1.47,0.24,0.33,0.02,61
30640066.0,6.12,2024-01-16,6.23,6.05,6.17,48395,2.92,0.29,-0.65,-0.04,61
33513251.36,5.95,2024-01-17,6.14,5.95,6.14,53710,3.1,0.32,-2.78,-0.17,61
62480571.54,5.82,2024-01-18,5.97,5.62,5.95,105331,5.88,0.62,-2.18,-0.13,61
43606471.68,5.85,2024-01-19,5.94,5.78,5.81,72160,2.75,0.43,0.52,0.03,61
81003472.89,5.46,2024-01-22,5.88,5.44,5.83,140588,7.52,0.83,-6.67,-0.39,61
77302392.06,5.45,2024-01-23,5.56,5.36,5.46,136896,3.66,0.81,-0.18,-0.01,61
56245448.32,5.72,2024-01-24,5.72,5.47,5.5,97382,4.59,0.57,4.95,0.27,61
55813143.0,5.95,2024-01-25,5.97,5.68,5.68,92204,5.07,0.54,4.02,0.23,61
52835428.74,6.03,2024-01-26,6.11,5.91,5.93,85086,3.36,0.5,1.34,0.08,61
38240455.59,5.92,2024-01-29,6.12,5.92,6.01,61732,3.32,0.36,-1.82,-0.11,61
40893671.4,5.79,2024-01-30,6.03,5.78,5.94,67019,4.22,0.39,-2.2,-0.13,61
51386241.24,5.66,2024-01-31,5.84,5.62,5.81,87147,3.8,0.51,-2.25,-0.13,61
82952672.72,5.55,2024-02-01,5.69,5.39,5.59,145026,5.3,0.85,-1.94,-0.11,61
61070241.61,5.33,2024-02-02,5.69,5.22,5.53,108405,8.47,0.64,-3.96,-0.22,61
76693015.24,4.99,2024-02-05,5.31,4.84,5.27,146338,8.82,0.86,-6.38,-0.34,61
79384072.28,5.4,2024-02-06,5.44,4.82,4.95,149284,12.42,0.88,8.22,0.41,61
108136837.74,5.7,2024-02-07,5.77,5.34,5.35,185446,7.96,1.09,5.56,0.3,61
105723195.66,6.01,2024-02-08,6.11,5.77,5.9,171297,5.96,1.01,5.44,0.31,61
101018644.64,6.02,2024-02-19,6.36,5.95,5.96,160773,6.82,0.95,0.17,0.01,61
52508532.4,5.96,2024-02-20,6.04,5.89,5.98,85668,2.49,0.5,-1.0,-0.06,61
56147550.59,6.03,2024-02-21,6.23,5.87,5.96,89655,6.04,0.53,1.17,0.07,61
50373639.11,6.02,2024-02-22,6.08,5.96,6.07,81381,1.99,0.48,-0.17,-0.01,61
47299588.2,5.98,2024-02-23,6.02,5.88,6.02,77252,2.33,0.46,-0.66,-0.04,61
40396144.11,5.94,2024-02-26,6.02,5.88,5.98,65851,2.34,0.39,-0.67,-0.04,61
46639896.87,6.02,2024-02-27,6.02,5.92,5.97,75846,1.68,0.45,1.35,0.08,61
72300453.94,5.88,2024-02-28,6.1,5.88,6.02,117288,3.65,0.69,-2.33,-0.14,61
