amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
41356742.0,,,17.85,2025-12-15,18.26,17.78,18.15,,,22963,2.65,0.82,,-1.6,-0.29,,603776
60765303.0,,,18.02,2025-12-16,18.62,17.99,18.02,,,33248,3.53,1.18,,0.95,0.17,,603776
54927283.0,,,17.98,2025-12-17,18.18,17.56,17.81,,,30843,3.44,1.1,,-0.22,-0.04,,603776
36564502.0,,,18.0,2025-12-18,18.23,17.83,17.93,,,20254,2.22,0.72,,0.11,0.02,,603776
42181449.0,,,18.28,2025-12-19,18.33,17.92,18.0,,,23138,2.28,0.82,,1.56,0.28,,603776
47656605.0,,,18.36,2025-12-22,18.69,18.26,18.26,,,25744,2.35,0.92,,0.44,0.08,,603776
49773075.0,,,17.81,2025-12-23,18.3,17.79,18.3,,,27735,2.78,0.99,,-3.0,-0.55,,603776
34858477.0,,,17.88,2025-12-24,17.93,17.77,17.87,,,19532,0.9,0.7,,0.39,0.07,,603776
36983078.0,,,18.11,2025-12-25,18.13,17.81,17.83,,,20556,1.79,0.73,,1.29,0.23,,603776
74390265.0,,,18.03,2025-12-26,18.69,18.03,18.28,,,40566,3.64,1.44,,-0.44,-0.08,,603776
84179156.0,,,17.77,2025-12-29,18.12,17.71,18.03,,,47167,2.27,1.68,,-1.44,-0.26,,603776
66135343.0,,,17.6,2025-12-30,17.77,17.48,17.73,,,37583,1.63,1.34,,-0.96,-0.17,,603776
77916247.0,,,17.88,2025-12-31,17.95,17.49,17.6,,,44040,2.61,1.57,,1.59,0.28,,603776
45785871.0,,,17.95,2026-01-05,18.05,17.7,17.9,,,25574,1.96,0.91,,0.39,0.07,,603776
76819496.0,,,18.27,2026-01-06,18.39,17.89,17.89,,,42078,2.79,1.5,,1.78,0.32,,603776
101277356.0,,,18.42,2026-01-07,18.81,18.32,18.35,,,54525,2.68,1.94,,0.82,0.15,,603776
274919652.0,,,19.39,2026-01-08,20.26,18.19,18.58,,,141374,11.24,5.04,,5.27,0.97,,603776
148355199.0,,,19.17,2026-01-09,19.57,19.1,19.28,,,76871,2.42,2.74,,-1.13,-0.22,,603776
114950481.0,,,19.25,2026-01-12,19.39,19.0,19.15,,,59813,2.03,2.13,,0.42,0.08,,603776
108234828.0,,,18.88,2026-01-13,19.39,18.85,19.39,,,56801,2.81,2.02,,-1.92,-0.37,,603776
114690637.0,,,18.77,2026-01-14,19.3,18.53,18.85,,,60626,4.08,2.16,,-0.58,-0.11,,603776
71553623.0,,,18.6,2026-01-15,18.96,18.42,18.7,,,38348,2.88,1.37,,-0.91,-0.17,,603776
85945166.0,,,18.73,2026-01-16,18.85,18.35,18.61,,,46297,2.69,1.65,,0.7,0.13,,603776
727456.0,28.84,5.02,14.52,,14.52,11.78,11.78,52.84,0.08,190,,,2017-08-17,,,603776.0,603776
