amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
168538952.0,,,19.47,2024-01-08,20.02,19.34,19.6,,,60771,3.48,2.33,-0.46,-0.09,300827
271641023.0,,,19.96,2024-01-09,20.37,19.15,19.46,,,97012,6.27,3.72,2.52,0.49,300827
364992192.0,,,20.45,2024-01-10,20.84,19.64,19.76,,,127042,6.01,4.87,2.45,0.49,300827
344778841.0,,,20.75,2024-01-11,20.96,20.11,20.32,,,118806,4.16,4.56,1.47,0.3,300827
370749292.0,,,20.66,2024-01-12,21.37,20.6,20.64,,,125847,3.71,4.83,-0.43,-0.09,300827
217343965.0,,,20.48,2024-01-15,20.87,20.19,20.46,,,75333,3.29,2.89,-0.87,-0.18,300827
279289579.0,,,20.75,2024-01-16,21.08,20.25,20.47,,,95943,4.05,3.68,1.32,0.27,300827
240584690.0,,,19.74,2024-01-17,20.65,19.74,20.65,,,85092,4.39,3.27,-4.87,-1.01,300827
262106014.0,,,20.3,2024-01-18,20.3,19.5,19.5,,,93163,4.05,3.57,2.84,0.56,300827
242453953.0,,,19.6,2024-01-19,20.87,19.6,20.17,,,85572,6.26,3.28,-3.45,-0.7,300827
223609236.0,,,18.63,2024-01-22,19.59,18.53,19.53,,,83455,5.41,3.2,-4.95,-0.97,300827
181694718.0,,,19.04,2024-01-23,19.4,18.4,18.63,,,67885,5.37,2.6,2.2,0.41,300827
176269029.0,,,18.77,2024-01-24,19.24,18.1,19.23,,,67079,5.99,2.57,-1.42,-0.27,300827
159525020.0,,,19.09,2024-01-25,19.12,18.41,18.81,,,60144,3.78,2.31,1.7,0.32,300827
129537013.0,,,18.83,2024-01-26,19.34,18.76,19.06,,,48226,3.04,1.85,-1.36,-0.26,300827
208531571.0,,,17.27,2024-01-29,18.97,17.27,18.83,,,82711,9.03,3.17,-8.28,-1.56,300827
121593787.0,,,16.77,2024-01-30,17.6,16.72,17.02,,,50220,5.1,1.93,-2.9,-0.5,300827
151906473.0,,,16.56,2024-01-31,17.34,16.52,16.79,,,63742,4.89,2.45,-1.25,-0.21,300827
135932212.0,,,16.71,2024-02-01,17.05,16.17,16.31,,,57358,5.31,2.2,0.91,0.15,300827
206484578.0,,,15.38,2024-02-02,16.81,15.02,16.72,,,92372,10.71,3.54,-7.96,-1.33,300827
203931364.0,,,13.65,2024-02-05,15.23,13.16,15.23,,,102886,13.46,3.95,-11.25,-1.73,300827
185805818.0,,,15.04,2024-02-06,15.2,13.3,13.46,,,91348,13.92,3.51,10.18,1.39,300827
211225191.0,,,15.66,2024-02-07,15.99,14.95,15.05,,,95568,6.91,3.67,4.12,0.62,300827
234895863.0,,,16.41,2024-02-08,17.09,15.84,15.95,,,100371,7.98,3.85,4.79,0.75,300827
195593881.0,,,16.48,2024-02-19,16.8,16.06,16.43,,,84455,4.51,3.24,0.43,0.07,300827
131641788.0,,,16.24,2024-02-20,16.44,15.91,16.43,,,57878,3.22,2.22,-1.46,-0.24,300827
227558379.0,,,16.59,2024-02-21,17.2,15.96,16.01,,,96770,7.64,3.71,2.16,0.35,300827
171742468.0,,,16.77,2024-02-22,17.04,16.33,16.47,,,73150,4.28,2.81,1.08,0.18,300827
206652860.0,,,17.06,2024-02-23,17.3,16.72,16.88,,,86210,3.46,3.31,1.73,0.29,300827
200924479.0,,,17.03,2024-02-26,17.3,16.74,16.96,,,83821,3.28,3.22,-0.18,-0.03,300827
207812200.0,,,17.58,2024-02-27,17.58,16.83,17.03,,,85415,4.4,3.28,3.23,0.55,300827
570370994.0,,,17.72,2024-02-28,19.35,17.65,18.1,,,219387,9.67,8.42,0.8,0.14,300827
369360346.0,,,18.43,2024-02-29,18.43,17.3,17.34,,,145490,6.38,5.58,4.01,0.71,300827
317984555.0,,,18.33,2024-03-01,18.73,17.91,18.34,,,123590,4.45,4.74,-0.54,-0.1,300827
237469769.0,,,18.24,2024-03-04,18.64,18.1,18.19,,,92040,2.95,3.53,-0.49,-0.09,300827
207646276.0,,,17.9,2024-03-05,18.53,17.75,18.45,,,81839,4.28,3.14,-1.86,-0.34,300827
402002499.0,,,18.65,2024-03-06,19.14,17.61,17.61,,,154552,8.55,5.93,4.19,0.75,300827
244352241.0,,,17.95,2024-03-07,18.76,17.95,18.66,,,94813,4.34,3.64,-3.75,-0.7,300827
569838907.0,,,19.33,2024-03-08,19.78,18.2,18.2,,,210256,8.8,8.07,7.69,1.38,300827
740172416.0,,,20.85,2024-03-11,21.24,19.89,20.11,,,256322,6.98,9.84,7.86,1.52,300827
493460541.0,,,20.17,2024-03-12,20.67,20.15,20.47,,,172539,2.49,6.62,-3.26,-0.68,300827
325330073.0,,,20.34,2024-03-13,20.39,19.89,19.94,,,114395,2.48,4.39,0.84,0.17,300827
254049598.0,,,20.21,2024-03-14,20.5,19.96,20.16,,,89276,2.65,3.43,-0.64,-0.13,300827
248500408.0,,,19.96,2024-03-15,20.28,19.71,20.17,,,88597,2.82,3.4,-1.24,-0.25,300827
274136466.0,,,20.1,2024-03-18,20.22,19.74,19.97,,,97566,2.4,3.74,0.7,0.14,300827
231523952.0,,,19.79,2024-03-19,20.5,19.79,20.1,,,81926,3.53,3.14,-1.54,-0.31,300827
163228920.0,,,19.79,2024-03-20,20.08,19.6,19.76,,,58524,2.43,2.25,0.0,0.0,300827
229579331.0,,,19.41,2024-03-21,19.95,19.32,19.79,,,83525,3.18,3.21,-1.92,-0.38,300827
232894767.0,,,18.72,2024-03-22,19.49,18.71,19.31,,,87052,4.02,3.34,-3.55,-0.69,300827
161606509.0,,,18.3,2024-03-25,19.0,18.25,18.67,,,61538,4.01,2.36,-2.24,-0.42,300827
219146813.0,,,18.94,2024-03-26,18.99,18.15,18.21,,,83862,4.59,3.22,3.5,0.64,300827
163452545.0,,,17.9,2024-03-27,18.92,17.9,18.75,,,62863,5.39,2.41,-5.49,-1.04,300827
179021139.0,,,17.99,2024-03-28,18.53,17.88,18.05,,,69789,3.63,2.68,0.5,0.09,300827
131401227.0,,,18.03,2024-03-29,18.36,17.7,17.99,,,51797,3.67,1.99,0.22,0.04,300827
240383967.0,,,19.03,2024-04-01,19.04,17.97,18.01,,,91146,5.93,3.5,5.55,1.0,300827
185546545.0,,,18.87,2024-04-02,19.08,18.67,18.96,,,69897,2.15,2.68,-0.84,-0.16,300827
141871938.0,,,18.28,2024-04-03,18.83,18.21,18.76,,,54718,3.29,2.1,-3.13,-0.59,300827
134796610.0,,,17.53,2024-04-08,18.26,17.5,18.26,,,53662,4.16,2.06,-4.1,-0.75,300827
165899632.0,,,18.34,2024-04-09,18.37,17.67,17.72,,,64695,3.99,2.48,4.62,0.81,300827
288510167.0,,,18.04,2024-04-10,19.24,17.99,18.45,,,110112,6.82,4.23,-1.64,-0.3,300827
168368165.0,,,18.19,2024-04-11,18.57,17.67,17.96,,,65964,4.99,2.53,0.83,0.15,300827
114243874.0,,,17.75,2024-04-12,18.24,17.75,18.04,,,45246,2.69,1.74,-2.42,-0.44,300827
683361533.0,,,19.85,2024-04-15,20.55,17.8,17.88,,,249095,15.49,9.56,11.83,2.1,300827
422386427.0,,,19.26,2024-04-16,20.16,19.22,19.74,,,152542,4.74,5.85,-2.97,-0.59,300827
349286746.0,,,19.84,2024-04-17,19.92,19.24,19.24,,,126036,3.53,4.84,3.01,0.58,300827
288681980.0,,,19.14,2024-04-18,19.86,19.03,19.29,,,105951,4.18,4.07,-3.53,-0.7,300827
256933856.0,,,18.5,2024-04-19,19.24,18.23,19.01,,,98107,5.28,3.76,-3.34,-0.64,300827
315027524.0,,,19.53,2024-04-22,19.53,18.32,18.32,,,117218,6.54,4.5,5.57,1.03,300827
305045498.0,,,19.26,2024-04-23,19.87,19.11,19.17,,,111220,3.89,4.27,-1.38,-0.27,300827
294872900.0,,,19.69,2024-04-24,19.91,18.82,19.17,,,106934,5.66,4.1,2.23,0.43,300827
214940402.0,,,19.46,2024-04-25,19.86,19.15,19.64,,,78234,3.61,3.0,-1.17,-0.23,300827
229788663.0,,,19.79,2024-04-26,19.82,19.25,19.56,,,83222,2.93,3.19,1.7,0.33,300827
351964592.0,,,20.46,2024-04-29,20.6,19.61,19.77,,,123494,5.0,4.74,3.39,0.67,300827
228834171.0,,,19.97,2024-04-30,20.39,19.74,20.28,,,81341,3.18,3.12,-2.39,-0.49,300827
218193488.0,,,20.09,2024-05-06,20.87,19.97,20.27,,,76371,4.51,2.93,0.6,0.12,300827
151437459.0,,,19.95,2024-05-07,20.17,19.8,20.08,,,53899,1.84,2.07,-0.7,-0.14,300827
181712277.0,,,19.92,2024-05-08,20.37,19.71,19.97,,,64236,3.31,2.46,-0.15,-0.03,300827
250347768.0,,,20.14,2024-05-09,20.57,19.87,19.93,,,87455,3.51,3.36,1.1,0.22,300827
194404538.0,,,19.52,2024-05-10,20.04,19.51,20.04,,,70352,2.63,2.7,-3.08,-0.62,300827
216020723.0,,,19.92,2024-05-13,20.24,18.93,19.24,,,77482,6.71,2.97,2.05,0.4,300827
125449687.0,,,19.69,2024-05-14,20.05,19.66,19.92,,,44999,1.96,1.73,-1.15,-0.23,300827
213361938.0,,,19.7,2024-05-15,20.82,19.69,20.45,,,74996,5.74,2.88,0.05,0.01,300827
181706609.0,,,19.34,2024-05-16,19.82,19.28,19.53,,,66302,2.74,2.54,-1.83,-0.36,300827
165284712.0,,,19.16,2024-05-17,19.21,18.71,19.06,,,61962,2.59,2.38,-0.93,-0.18,300827
147211087.0,,,18.95,2024-05-20,19.38,18.93,19.08,,,54741,2.35,2.1,-1.1,-0.21,300827
91626109.0,,,19.01,2024-05-21,19.11,18.82,18.95,,,34265,1.53,1.31,0.32,0.06,300827
564584400.0,,,20.53,2024-05-22,20.85,19.1,19.1,,,199096,9.21,7.64,8.0,1.52,300827
312958881.0,,,19.85,2024-05-23,20.46,19.73,20.2,,,110990,3.56,4.26,-3.31,-0.68,300827
271953317.0,,,19.77,2024-05-24,20.34,19.74,19.78,,,96233,3.02,3.69,-0.4,-0.08,300827
210872523.0,,,19.85,2024-05-27,20.17,19.33,19.67,,,76259,4.25,2.93,0.4,0.08,300827
333343197.0,,,20.37,2024-05-28,20.46,19.58,19.71,,,117682,4.43,4.52,2.62,0.52,300827
460861677.0,,,20.59,2024-05-29,21.2,20.1,20.1,,,157423,5.4,6.04,1.08,0.22,300827
296478389.0,,,20.32,2024-05-30,20.96,20.17,20.92,,,103064,3.84,3.95,-1.31,-0.27,300827
