amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
35728382.0,,,26.9,2025-12-15,27.35,26.71,27.14,,,13214,2.36,1.2,,-0.88,-0.24,,688618
38763160.0,,,26.3,2025-12-16,26.96,26.27,26.9,,,14575,2.57,1.32,,-2.23,-0.6,,688618
37982456.0,,,26.28,2025-12-17,26.82,25.56,26.35,,,14605,4.79,1.33,,-0.08,-0.02,,688618
31253732.0,,,26.61,2025-12-18,26.94,26.0,26.2,,,11745,3.58,1.07,,1.26,0.33,,688618
27121470.0,,,26.63,2025-12-19,27.08,26.61,26.61,,,10112,1.77,0.92,,0.08,0.02,,688618
41218178.0,,,27.29,2025-12-22,27.49,26.71,26.76,,,15133,2.93,1.38,,2.48,0.66,,688618
34954072.0,,,27.23,2025-12-23,27.5,26.94,27.06,,,12833,2.05,1.17,,-0.22,-0.06,,688618
34445788.0,,,27.53,2025-12-24,27.69,27.0,27.1,,,12544,2.53,1.14,,1.1,0.3,,688618
37081719.0,,,27.75,2025-12-25,27.95,27.3,27.31,,,13378,2.36,1.22,,0.8,0.22,,688618
33877794.0,,,27.59,2025-12-26,28.03,27.4,28.03,,,12252,2.27,1.11,,-0.58,-0.16,,688618
42074571.0,,,27.14,2025-12-29,27.85,26.99,27.85,,,15447,3.12,1.4,,-1.63,-0.45,,688618
26067815.0,,,26.82,2025-12-30,27.38,26.82,27.27,,,9631,2.06,0.88,,-1.18,-0.32,,688618
28045239.0,,,26.66,2025-12-31,27.17,26.48,26.83,,,10510,2.57,0.96,,-0.6,-0.16,,688618
49812469.0,,,27.66,2026-01-05,27.94,26.73,26.95,,,18075,4.54,1.64,,3.75,1.0,,688618
81864606.0,,,28.3,2026-01-06,29.32,27.67,28.0,,,28894,5.97,2.63,,2.31,0.64,,688618
124596727.0,,,30.2,2026-01-07,30.68,27.89,28.38,,,42579,9.86,3.87,,6.71,1.9,,688618
243063079.0,,,32.58,2026-01-08,33.8,31.35,31.81,,,74973,8.11,6.81,,7.88,2.38,,688618
194989882.0,,,31.97,2026-01-09,32.82,31.0,32.4,,,61244,5.59,5.57,,-1.87,-0.61,,688618
185415821.0,,,32.96,2026-01-12,33.33,31.42,31.99,,,57506,5.97,5.23,,3.1,0.99,,688618
179332924.0,,,33.79,2026-01-13,34.68,32.06,33.8,,,53807,7.95,4.89,,2.52,0.83,,688618
277529428.0,,,36.64,2026-01-14,37.77,34.65,35.09,,,76711,9.23,6.97,,8.43,2.85,,688618
162394049.0,,,34.29,2026-01-15,35.7,33.85,35.0,,,46908,5.05,4.26,,-6.41,-2.35,,688618
104138860.0,,,33.96,2026-01-16,34.93,32.75,34.07,,,30913,6.36,2.81,,-0.96,-0.33,,688618
459894320.0,114.29,12.41,26.97,,38.52,21.88,23.69,85.23,76.63,82411,,,2020-12-30,,,688618.0,688618
