amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
47838078.61,9.51,2024-01-08,9.9,9.49,9.9,44830,4.14,0.43,-3.94,-0.39,62
44423876.88,9.53,2024-01-09,9.63,9.44,9.61,42048,2.0,0.4,0.21,0.02,62
37133415.0,9.44,2024-01-10,9.62,9.34,9.54,35343,2.94,0.34,-0.94,-0.09,62
48097115.4,9.7,2024-01-11,9.73,9.42,9.44,45277,3.28,0.43,2.75,0.26,62
27508067.0,9.54,2024-01-12,9.71,9.52,9.69,25888,1.96,0.25,-1.65,-0.16,62
38365280.34,9.57,2024-01-15,9.65,9.33,9.52,36424,3.35,0.35,0.31,0.03,62
31431988.4,9.51,2024-01-16,9.61,9.37,9.57,29926,2.51,0.29,-0.63,-0.06,62
33017519.27,9.26,2024-01-17,9.55,9.26,9.52,31647,3.05,0.3,-2.63,-0.25,62
66769072.42,9.1,2024-01-18,9.32,8.75,9.19,66730,6.16,0.64,-1.73,-0.16,62
39269326.26,9.11,2024-01-19,9.24,9.05,9.1,38567,2.09,0.37,0.11,0.01,62
63549727.3,8.44,2024-01-22,9.11,8.37,9.03,64895,8.12,0.62,-7.35,-0.67,62
48103960.12,8.61,2024-01-23,8.65,8.28,8.39,50561,4.38,0.48,2.01,0.17,62
42191731.34,8.76,2024-01-24,8.8,8.38,8.67,43746,4.88,0.42,1.74,0.15,62
47702156.74,9.21,2024-01-25,9.23,8.69,8.73,47517,6.16,0.45,5.14,0.45,62
45230807.1,9.25,2024-01-26,9.36,9.11,9.21,43970,2.71,0.42,0.43,0.04,62
38401279.91,8.99,2024-01-29,9.4,8.96,9.4,37866,4.76,0.36,-2.81,-0.26,62
41684589.93,8.67,2024-01-30,9.02,8.62,8.92,42161,4.45,0.4,-3.56,-0.32,62
58408223.77,8.29,2024-01-31,8.67,8.17,8.5,61774,5.77,0.59,-4.38,-0.38,62
53946977.97,8.06,2024-02-01,8.37,7.91,8.13,59140,5.55,0.57,-2.77,-0.23,62
67888455.55,7.59,2024-02-02,8.22,7.28,8.07,77844,11.66,0.75,-5.83,-0.47,62
84080155.17,6.93,2024-02-05,7.67,6.77,7.6,103444,11.86,0.99,-8.7,-0.66,62
76322283.54,7.62,2024-02-06,7.73,6.75,6.99,92055,14.14,0.88,9.96,0.69,62
