amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
197541981.0,,,58.54,2025-12-15,61.62,58.54,61.52,,,33123,4.96,0.73,,-5.73,-3.56,,688192
112866007.0,,,57.01,2025-12-16,58.69,56.8,58.5,,,19664,3.23,0.43,,-2.61,-1.53,,688192
91853389.0,,,57.5,2025-12-17,57.87,56.43,57.0,,,16024,2.53,0.35,,0.86,0.49,,688192
52109613.0,,,57.47,2025-12-18,57.98,57.2,57.67,,,9050,1.36,0.2,,-0.05,-0.03,,688192
85562657.0,,,58.5,2025-12-19,59.59,57.3,57.5,,,14560,3.98,0.32,,1.79,1.03,,688192
55547692.0,,,58.35,2025-12-22,58.81,57.98,58.81,,,9502,1.42,0.21,,-0.26,-0.15,,688192
129267341.0,,,59.94,2025-12-23,60.58,58.16,58.62,,,21622,4.15,0.47,,2.72,1.59,,688192
64129615.0,,,60.0,2025-12-24,60.38,59.28,59.52,,,10728,1.84,0.24,,0.1,0.06,,688192
116801427.0,,,58.36,2025-12-25,60.87,58.18,60.01,,,19881,4.48,0.44,,-2.73,-1.64,,688192
92255130.0,,,58.14,2025-12-26,58.65,57.66,58.08,,,15864,1.7,0.35,,-0.38,-0.22,,688192
60664509.0,,,58.05,2025-12-29,58.68,57.75,58.68,,,10440,1.6,0.23,,-0.15,-0.09,,688192
179359872.0,,,56.15,2025-12-30,58.24,55.9,57.58,,,31748,4.03,0.7,,-3.27,-1.9,,688192
121133762.0,,,57.6,2025-12-31,57.62,55.78,56.14,,,21277,3.28,0.47,,2.58,1.45,,688192
343736386.0,,,61.99,2026-01-05,63.32,56.52,57.6,,,56181,11.81,1.23,,7.62,4.39,,688192
167891863.0,,,62.08,2026-01-06,62.96,61.28,62.36,,,27073,2.71,0.59,,0.15,0.09,,688192
212768157.0,,,63.47,2026-01-07,64.68,61.56,61.56,,,33536,5.03,0.74,,2.24,1.39,,688192
255559942.0,,,63.45,2026-01-08,64.18,62.51,63.02,,,40415,2.63,0.89,,-0.03,-0.02,,688192
286959423.0,,,66.79,2026-01-09,67.08,63.53,63.53,,,43838,5.59,0.96,,5.26,3.34,,688192
231236859.0,,,66.94,2026-01-12,68.25,66.04,67.5,,,34462,3.31,0.76,,0.22,0.15,,688192
413418363.0,,,67.97,2026-01-13,71.26,67.0,67.3,,,60072,6.36,1.32,,1.54,1.03,,688192
315700986.0,,,65.58,2026-01-14,68.49,64.3,68.01,,,47531,6.16,1.04,,-3.52,-2.39,,688192
184536465.0,,,65.0,2026-01-15,66.1,64.6,65.15,,,28275,2.29,0.62,,-0.88,-0.58,,688192
343029674.0,,,67.89,2026-01-16,69.69,65.0,65.0,,,50448,7.22,1.1,,4.45,2.89,,688192
836867408.0,8.2,-11.48,41.1,,45.0,40.69,45.0,-21.83,53.6,198041,,,2021-12-10,,,688192.0,688192
