amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
95233900.0,,,49.52,2025-12-15,49.98,48.7,49.98,,,19246,2.62,2.15,,1.31,0.64,,688237
73822251.0,,,48.61,2025-12-16,49.95,47.65,49.71,,,15306,4.64,1.71,,-1.84,-0.91,,688237
67876245.0,,,48.62,2025-12-17,48.72,47.47,48.61,,,14129,2.57,1.58,,0.02,0.01,,688237
53173887.0,,,48.66,2025-12-18,49.97,48.05,48.57,,,10811,3.95,1.21,,0.08,0.04,,688237
31465758.0,,,48.74,2025-12-19,49.58,48.35,48.35,,,6454,2.53,0.72,,0.16,0.08,,688237
33612619.0,,,48.72,2025-12-22,49.12,48.22,48.64,,,6931,1.85,0.77,,-0.04,-0.02,,688237
57705287.0,,,47.74,2025-12-23,48.96,47.63,48.5,,,11974,2.73,1.34,,-2.01,-0.98,,688237
32576449.0,,,47.89,2025-12-24,48.45,47.27,47.74,,,6782,2.47,0.76,,0.31,0.15,,688237
47987022.0,,,48.05,2025-12-25,48.45,47.72,47.89,,,10001,1.52,1.12,,0.33,0.16,,688237
39024450.0,,,47.63,2025-12-26,48.53,47.31,48.2,,,8170,2.54,0.91,,-0.87,-0.42,,688237
39889126.0,,,47.3,2025-12-29,47.87,47.01,47.85,,,8426,1.81,0.94,,-0.69,-0.33,,688237
54073499.0,,,47.32,2025-12-30,48.5,46.78,47.03,,,11334,3.64,1.26,,0.04,0.02,,688237
79616238.0,,,48.75,2025-12-31,48.77,47.03,47.4,,,16558,3.68,1.85,,3.02,1.43,,688237
80299424.0,,,48.93,2026-01-05,49.7,48.43,48.98,,,16344,2.61,1.82,,0.37,0.18,,688237
52762370.0,,,49.66,2026-01-06,49.9,48.84,48.93,,,10687,2.17,1.19,,1.49,0.73,,688237
79750910.0,,,50.06,2026-01-07,50.61,49.15,49.51,,,15921,2.94,1.78,,0.81,0.4,,688237
295300961.0,,,55.65,2026-01-08,56.58,49.6,50.06,,,54494,13.94,6.08,,11.17,5.59,,688237
211070369.0,,,54.43,2026-01-09,56.61,53.07,56.61,,,38937,6.36,4.34,,-2.19,-1.22,,688237
192716331.0,,,53.95,2026-01-12,54.79,53.33,54.16,,,35756,2.68,3.99,,-0.88,-0.48,,688237
189223118.0,,,53.97,2026-01-13,55.25,52.2,54.01,,,35234,5.65,3.93,,0.04,0.02,,688237
147236196.0,,,53.74,2026-01-14,55.15,52.8,53.44,,,27263,4.35,3.04,,-0.43,-0.23,,688237
87874237.0,,,53.94,2026-01-15,54.19,52.95,53.21,,,16400,2.31,1.83,,0.37,0.2,,688237
100747051.0,,,52.92,2026-01-16,54.35,52.05,54.0,,,19025,4.26,2.12,,-1.89,-1.02,,688237
933132576.0,45.79,28.23,68.83,,74.73,56.14,58.29,69.53,79.52,143001,,,2022-07-01,,,688237.0,688237
