amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
16421149.0,,,21.08,2024-01-08,21.46,20.98,21.0,,,7445,2.27,0.5,-0.24,-0.05,603016
16289480.0,,,21.16,2024-01-09,21.56,20.97,21.08,,,7380,2.8,0.5,0.38,0.08,603016
17631754.0,,,21.12,2024-01-10,21.41,20.8,21.34,,,8034,2.88,0.54,-0.19,-0.04,603016
19514827.0,,,21.56,2024-01-11,21.56,21.07,21.17,,,8779,2.32,0.59,2.08,0.44,603016
22808091.0,,,21.62,2024-01-12,22.05,21.54,21.56,,,10069,2.37,0.68,0.28,0.06,603016
14426584.0,,,21.58,2024-01-15,21.85,21.51,21.73,,,6402,1.57,0.43,-0.19,-0.04,603016
17019189.0,,,21.5,2024-01-16,21.68,21.11,21.5,,,7673,2.64,0.52,-0.37,-0.08,603016
25526817.0,,,20.87,2024-01-17,21.94,20.87,21.4,,,11436,4.98,0.77,-2.93,-0.63,603016
32663075.0,,,20.46,2024-01-18,20.84,19.88,20.84,,,15452,4.6,1.04,-1.96,-0.41,603016
14530333.0,,,20.08,2024-01-19,20.61,20.04,20.46,,,6883,2.79,0.46,-1.86,-0.38,603016
31200108.0,,,18.87,2024-01-22,20.21,18.25,20.08,,,15531,9.76,1.05,-6.03,-1.21,603016
21280813.0,,,18.44,2024-01-23,18.82,18.0,18.59,,,11102,4.35,0.75,-2.28,-0.43,603016
24333726.0,,,18.45,2024-01-24,18.77,17.66,18.5,,,12755,6.02,0.86,0.05,0.01,603016
24491828.0,,,19.31,2024-01-25,19.36,18.13,18.45,,,12426,6.67,0.84,4.66,0.86,603016
17381188.0,,,19.16,2024-01-26,19.55,19.02,19.26,,,8651,2.74,0.58,-0.78,-0.15,603016
13785730.0,,,18.66,2024-01-29,19.26,18.56,19.26,,,7017,3.65,0.47,-2.61,-0.5,603016
12284199.0,,,18.03,2024-01-30,18.69,17.76,18.37,,,6441,4.98,0.43,-3.38,-0.63,603016
24235312.0,,,16.57,2024-01-31,18.28,16.35,18.28,,,13550,10.7,0.91,-8.1,-1.46,603016
19857601.0,,,16.08,2024-02-01,16.43,15.45,16.39,,,11827,5.91,0.8,-2.96,-0.49,603016
17436549.0,,,15.66,2024-02-02,16.42,14.59,16.08,,,10681,11.38,0.72,-2.61,-0.42,603016
24735166.0,,,14.36,2024-02-05,15.14,14.01,15.11,,,16275,7.22,1.1,-8.3,-1.3,603016
17160148.0,,,14.91,2024-02-06,15.42,13.36,13.85,,,11294,14.35,0.76,3.83,0.55,603016
19328852.0,,,14.66,2024-02-07,15.7,13.96,15.7,,,12570,11.67,0.85,-1.68,-0.25,603016
15403279.0,,,15.66,2024-02-08,15.66,14.16,14.66,,,9656,10.23,0.65,6.82,1.0,603016
18682501.0,,,16.59,2024-02-19,16.8,15.56,15.66,,,10818,7.92,0.73,5.94,0.93,603016
8244856.0,,,16.37,2024-02-20,16.67,16.16,16.67,,,4796,3.07,0.32,-1.33,-0.22,603016
12000506.0,,,16.34,2024-02-21,16.74,15.96,16.29,,,6912,4.76,0.47,-0.18,-0.03,603016
11051280.0,,,16.45,2024-02-22,16.55,16.19,16.43,,,6439,2.2,0.43,0.67,0.11,603016
13652364.0,,,16.58,2024-02-23,16.7,16.24,16.5,,,7879,2.8,0.53,0.79,0.13,603016
17023146.0,,,16.79,2024-02-26,17.08,16.51,16.56,,,9645,3.44,0.65,1.27,0.21,603016
15573512.0,,,17.16,2024-02-27,17.16,16.47,16.83,,,8720,4.11,0.59,2.2,0.37,603016
26523026.0,,,15.94,2024-02-28,17.78,15.86,17.23,,,14941,11.19,1.01,-7.11,-1.22,603016
14910244.0,,,16.43,2024-02-29,16.44,15.7,15.75,,,8760,4.64,0.59,3.07,0.49,603016
14988880.0,,,16.72,2024-03-01,16.92,16.27,16.43,,,8594,3.96,0.58,1.77,0.29,603016
12148063.0,,,16.78,2024-03-04,17.01,16.37,16.59,,,6958,3.83,0.47,0.36,0.06,603016
18164031.0,,,16.07,2024-03-05,16.78,16.04,16.78,,,10604,4.41,0.72,-4.23,-0.71,603016
13901492.0,,,16.48,2024-03-06,16.74,15.96,15.96,,,8063,4.85,0.54,2.55,0.41,603016
33495540.0,,,16.85,2024-03-07,17.39,16.35,16.51,,,18945,6.31,1.28,2.25,0.37,603016
18176141.0,,,16.62,2024-03-08,16.85,16.21,16.7,,,10467,3.8,0.71,-1.36,-0.23,603016
33377807.0,,,17.26,2024-03-11,18.12,16.51,16.62,,,18503,9.69,1.25,3.85,0.64,603016
29972306.0,,,17.45,2024-03-12,17.71,16.96,17.12,,,16455,4.35,1.11,1.1,0.19,603016
20419351.0,,,17.45,2024-03-13,17.76,17.36,17.43,,,11127,2.29,0.75,0.0,0.0,603016
21551067.0,,,17.29,2024-03-14,17.61,17.08,17.38,,,11882,3.04,0.8,-0.92,-0.16,603016
14358863.0,,,17.32,2024-03-15,17.42,17.08,17.28,,,7956,1.97,0.54,0.17,0.03,603016
19404208.0,,,17.54,2024-03-18,17.54,17.31,17.34,,,10624,1.33,0.72,1.27,0.22,603016
21897188.0,,,17.51,2024-03-19,17.83,17.44,17.48,,,11870,2.22,0.8,-0.17,-0.03,603016
16150641.0,,,17.67,2024-03-20,17.67,17.28,17.51,,,8804,2.23,0.59,0.91,0.16,603016
15010432.0,,,17.64,2024-03-21,17.76,17.5,17.69,,,8122,1.47,0.55,-0.17,-0.03,603016
22906424.0,,,17.12,2024-03-22,17.7,17.01,17.37,,,12708,3.91,0.86,-2.95,-0.52,603016
34741889.0,,,16.2,2024-03-25,17.06,16.1,17.04,,,19951,5.61,1.35,-5.37,-0.92,603016
25375031.0,,,15.87,2024-03-26,16.35,15.55,16.13,,,15122,4.94,1.02,-2.04,-0.33,603016
22821727.0,,,15.66,2024-03-27,16.11,15.52,15.85,,,13747,3.72,0.93,-1.32,-0.21,603016
16623949.0,,,15.76,2024-03-28,16.06,15.54,15.54,,,9971,3.32,0.67,0.64,0.1,603016
12688470.0,,,15.89,2024-03-29,15.93,15.7,15.81,,,7613,1.46,0.51,0.82,0.13,603016
23948058.0,,,16.46,2024-04-01,16.51,16.12,16.14,,,13935,2.45,0.94,3.59,0.57,603016
13864157.0,,,16.45,2024-04-02,16.7,16.27,16.41,,,8030,2.61,0.54,-0.06,-0.01,603016
11660732.0,,,16.36,2024-04-03,16.52,16.12,16.45,,,6814,2.43,0.46,-0.55,-0.09,603016
14628029.0,,,15.94,2024-04-08,16.46,15.94,16.37,,,8636,3.18,0.58,-2.57,-0.42,603016
15055833.0,,,16.3,2024-04-09,16.42,15.82,15.82,,,8820,3.76,0.6,2.26,0.36,603016
12237143.0,,,15.98,2024-04-10,16.31,15.86,16.3,,,7258,2.76,0.49,-1.96,-0.32,603016
34306189.0,,,17.66,2024-04-11,17.66,15.83,15.98,,,18859,11.45,1.27,10.51,1.68,603016
176931191.0,,,17.43,2024-04-12,19.51,17.3,18.72,,,90267,12.51,6.09,-1.3,-0.23,603016
100437956.0,,,16.74,2024-04-15,17.15,16.16,16.91,,,57379,5.68,3.87,-3.96,-0.69,603016
40598200.0,,,14.98,2024-04-16,16.3,14.98,16.18,,,25391,7.89,1.71,-10.51,-1.76,603016
65705557.0,,,15.57,2024-04-17,15.95,14.66,14.84,,,40342,8.61,2.72,3.94,0.59,603016
45135002.0,,,15.48,2024-04-18,15.76,15.16,15.52,,,27594,3.85,1.86,-0.58,-0.09,603016
25121532.0,,,15.06,2024-04-19,15.43,14.86,15.37,,,15791,3.68,1.07,-2.71,-0.42,603016
13959091.0,,,14.9,2024-04-22,15.09,14.46,14.96,,,8912,4.18,0.6,-1.06,-0.16,603016
18706008.0,,,15.15,2024-04-23,15.54,15.02,15.36,,,11645,3.49,0.79,1.68,0.25,603016
18753044.0,,,15.18,2024-04-24,15.33,14.96,15.3,,,11685,2.44,0.79,0.2,0.03,603016
39318278.0,,,15.86,2024-04-25,16.26,14.98,15.14,,,23863,8.43,1.61,4.48,0.68,603016
44073628.0,,,15.91,2024-04-26,16.26,15.43,15.66,,,26376,5.23,1.78,0.32,0.05,603016
43471062.0,,,16.32,2024-04-29,16.66,15.84,15.98,,,25454,5.15,1.72,2.58,0.41,603016
23808909.0,,,16.01,2024-04-30,16.36,15.86,16.32,,,14081,3.06,0.95,-1.9,-0.31,603016
27993342.0,,,16.39,2024-05-06,16.66,16.16,16.27,,,16256,3.12,1.1,2.37,0.38,603016
20631749.0,,,16.46,2024-05-07,16.58,16.26,16.54,,,11949,1.95,0.81,0.43,0.07,603016
25693622.0,,,16.47,2024-05-08,16.63,16.31,16.47,,,14850,1.94,1.0,0.06,0.01,603016
22265268.0,,,16.68,2024-05-09,16.72,16.45,16.47,,,12733,1.64,0.86,1.28,0.21,603016
45889060.0,,,17.2,2024-05-10,17.33,16.48,16.68,,,25711,5.1,1.74,3.12,0.52,603016
40351091.0,,,17.18,2024-05-13,17.66,16.71,17.25,,,22288,5.52,1.5,-0.12,-0.02,603016
26683183.0,,,17.16,2024-05-14,17.5,16.96,17.03,,,14739,3.14,0.99,-0.12,-0.02,603016
31408793.0,,,17.12,2024-05-15,17.66,17.04,17.18,,,17285,3.61,1.17,-0.23,-0.04,603016
29924619.0,,,16.63,2024-05-16,17.22,16.56,17.06,,,17036,3.86,1.15,-2.86,-0.49,603016
17451864.0,,,16.74,2024-05-17,16.78,16.36,16.71,,,9990,2.53,0.67,0.66,0.11,603016
