amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
388431856.0,,,87.35,2025-12-15,89.27,86.75,87.91,,,44314,2.86,0.96,,-0.7,-0.62,,688002
466484970.0,,,86.61,2025-12-16,87.44,85.01,87.13,,,54097,2.78,1.18,,-0.85,-0.74,,688002
535258685.0,,,86.62,2025-12-17,88.09,84.0,86.5,,,62434,4.72,1.36,,0.01,0.01,,688002
506976090.0,,,87.96,2025-12-18,89.28,86.62,86.99,,,57551,3.07,1.25,,1.55,1.34,,688002
479195837.0,,,89.09,2025-12-19,89.5,86.83,88.24,,,54198,3.04,1.18,,1.28,1.13,,688002
442108446.0,,,88.31,2025-12-22,89.9,87.44,89.9,,,49920,2.76,1.08,,-0.88,-0.78,,688002
536744465.0,,,89.01,2025-12-23,91.47,87.83,88.39,,,59990,4.12,1.3,,0.79,0.7,,688002
430838785.0,,,90.19,2025-12-24,90.79,87.66,88.23,,,48168,3.52,1.05,,1.33,1.18,,688002
814603870.0,,,95.3,2025-12-25,95.41,89.02,91.0,,,87615,7.09,1.9,,5.67,5.11,,688002
660942355.0,,,95.3,2025-12-26,95.97,93.43,95.2,,,69744,2.67,1.52,,0.0,0.0,,688002
562542376.0,,,93.8,2025-12-29,94.55,92.02,93.71,,,60128,2.65,1.31,,-1.57,-1.5,,688002
988383957.0,,,97.65,2025-12-30,99.19,95.0,95.0,,,101294,4.47,2.2,,4.1,3.85,,688002
800562179.0,,,100.8,2025-12-31,101.28,96.4,97.0,,,80359,5.0,1.75,,3.23,3.15,,688002
1005157713.0,,,98.88,2026-01-05,102.0,97.6,101.88,,,101561,4.37,2.21,,-1.9,-1.92,,688002
793255373.0,,,99.31,2026-01-06,100.98,97.11,97.36,,,80116,3.91,1.74,,0.43,0.43,,688002
733055348.0,,,100.15,2026-01-07,103.27,98.2,99.1,,,72822,5.11,1.58,,0.85,0.84,,688002
725846834.0,,,101.9,2026-01-08,102.92,98.9,98.9,,,71540,4.01,1.55,,1.75,1.75,,688002
1194976080.0,,,107.07,2026-01-09,107.75,102.02,102.02,,,113342,5.62,2.46,,5.07,5.17,,688002
1949212318.0,,,114.25,2026-01-12,118.88,105.71,109.18,,,174297,12.3,3.79,,6.71,7.18,,688002
1480453697.0,,,108.27,2026-01-13,113.76,107.21,112.29,,,135523,5.73,2.94,,-5.23,-5.98,,688002
1574184771.0,,,104.8,2026-01-14,109.8,102.9,108.94,,,148011,6.37,3.22,,-3.2,-3.47,,688002
970334728.0,,,104.49,2026-01-15,105.0,101.3,102.6,,,94009,3.53,2.04,,-0.3,-0.31,,688002
961869490.0,,,104.6,2026-01-16,105.8,101.96,105.21,,,92609,3.67,2.01,,0.11,0.11,,688002
1897359988.0,157.22,30.2,49.46,,59.54,29.26,58.36,156.8,80.56,415452,,,2019-07-22,,,688002.0,688002
