amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
243208730.0,,,32.0,2025-12-15,33.82,32.0,33.76,,,74553,5.32,1.68,,-6.43,-2.2,,688097
133458213.0,,,31.8,2025-12-16,32.39,31.66,32.35,,,41723,2.28,0.94,,-0.63,-0.2,,688097
113504355.0,,,33.05,2025-12-17,33.17,31.93,31.99,,,34723,3.9,0.78,,3.93,1.25,,688097
72984437.0,,,32.61,2025-12-18,33.3,32.52,32.98,,,22235,2.36,0.5,,-1.33,-0.44,,688097
75302748.0,,,32.74,2025-12-19,33.2,32.67,32.8,,,22890,1.63,0.51,,0.4,0.13,,688097
95239154.0,,,33.16,2025-12-22,33.46,32.68,32.68,,,28721,2.38,0.65,,1.28,0.42,,688097
96569999.0,,,33.52,2025-12-23,33.75,32.91,33.16,,,28859,2.53,0.65,,1.09,0.36,,688097
126122176.0,,,34.21,2025-12-24,34.5,33.3,33.52,,,36935,3.58,0.83,,2.06,0.69,,688097
133170937.0,,,34.94,2025-12-25,35.15,33.89,34.44,,,38336,3.68,0.86,,2.13,0.73,,688097
111956967.0,,,34.6,2025-12-26,35.16,34.4,35.05,,,32234,2.18,0.72,,-0.97,-0.34,,688097
445781621.0,,,37.41,2025-12-29,38.46,34.84,35.1,,,121133,10.46,2.72,,8.12,2.81,,688097
288692667.0,,,37.55,2025-12-30,37.99,36.71,36.95,,,76931,3.42,1.73,,0.37,0.14,,688097
171049030.0,,,37.75,2025-12-31,38.4,37.02,38.4,,,45517,3.68,1.02,,0.53,0.2,,688097
239417753.0,,,38.12,2026-01-05,38.5,36.64,37.66,,,63467,4.93,1.43,,0.98,0.37,,688097
200727192.0,,,37.8,2026-01-06,39.3,37.45,38.19,,,52849,4.85,1.19,,-0.84,-0.32,,688097
296456985.0,,,38.81,2026-01-07,39.2,37.5,37.78,,,76865,4.5,1.73,,2.67,1.01,,688097
222495902.0,,,38.01,2026-01-08,38.95,37.73,38.56,,,58417,3.14,1.31,,-2.06,-0.8,,688097
231486000.0,,,38.94,2026-01-09,39.35,37.8,38.19,,,59713,4.08,1.34,,2.45,0.93,,688097
286431663.0,,,39.49,2026-01-12,39.81,38.45,38.95,,,73195,3.49,1.64,,1.41,0.55,,688097
335380721.0,,,39.27,2026-01-13,40.72,39.0,39.6,,,84409,4.36,1.9,,-0.56,-0.22,,688097
285975283.0,,,38.69,2026-01-14,39.79,37.91,39.27,,,73561,4.79,1.65,,-1.48,-0.58,,688097
550428720.0,45.19,9.61,20.43,,23.45,18.56,20.55,88.82,73.45,271976,,,2021-05-12,,,688097.0,688097
