amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
263262114.35,4.11,2024-01-08,4.21,4.1,4.21,613649,2.61,0.27,-2.61,-0.11,166
187877082.86,4.09,2024-01-09,4.14,4.05,4.11,442294,2.19,0.2,-0.49,-0.02,166
151418868.58,4.08,2024-01-10,4.13,4.06,4.09,356756,1.71,0.16,-0.24,-0.01,166
199778544.19,4.09,2024-01-11,4.12,4.06,4.07,471308,1.47,0.21,0.25,0.01,166
189765341.57,4.09,2024-01-12,4.15,4.08,4.09,445787,1.71,0.2,0.0,0.0,166
193655940.1,4.05,2024-01-15,4.1,4.04,4.08,458942,1.47,0.2,-0.98,-0.04,166
219799365.94,4.09,2024-01-16,4.1,4.03,4.05,521596,1.73,0.23,0.99,0.04,166
168902430.3,4.04,2024-01-17,4.11,4.04,4.08,398969,1.71,0.18,-1.22,-0.05,166
319104127.62,4.05,2024-01-18,4.06,3.91,4.03,772494,3.71,0.34,0.25,0.01,166
199740032.95,4.02,2024-01-19,4.05,3.99,4.03,478671,1.48,0.21,-0.74,-0.03,166
400750124.79,3.98,2024-01-22,4.11,3.94,4.03,952738,4.23,0.42,-1.0,-0.04,166
262025549.2,4.03,2024-01-23,4.06,3.93,3.98,631153,3.27,0.28,1.26,0.05,166
420174327.73,4.17,2024-01-24,4.21,4.01,4.05,987354,4.96,0.44,3.47,0.14,166
509220631.49,4.28,2024-01-25,4.28,4.14,4.15,1164086,3.36,0.52,2.64,0.11,166
456506414.84,4.29,2024-01-26,4.32,4.22,4.26,1032424,2.34,0.46,0.23,0.01,166
427827638.76,4.32,2024-01-29,4.37,4.28,4.29,956365,2.1,0.42,0.7,0.03,166
287787288.77,4.26,2024-01-30,4.35,4.25,4.28,646341,2.31,0.29,-1.39,-0.06,166
318595725.62,4.22,2024-01-31,4.3,4.2,4.26,723679,2.35,0.32,-0.94,-0.04,166
327699817.74,4.2,2024-02-01,4.28,4.19,4.21,748209,2.13,0.33,-0.47,-0.02,166
414381505.56,4.18,2024-02-02,4.26,4.06,4.21,954338,4.76,0.42,-0.48,-0.02,166
493743856.07,4.14,2024-02-05,4.25,4.06,4.19,1146458,4.55,0.51,-0.96,-0.04,166
600847220.8,4.35,2024-02-06,4.39,4.08,4.11,1359357,7.49,0.6,5.07,0.21,166
681325480.45,4.38,2024-02-07,4.42,4.31,4.35,1509271,2.53,0.67,0.69,0.03,166
717662996.83,4.33,2024-02-08,4.43,4.28,4.39,1599314,3.42,0.71,-1.14,-0.05,166
533460271.85,4.25,2024-02-19,4.3,4.21,4.3,1215090,2.08,0.54,-1.85,-0.08,166
395128850.06,4.31,2024-02-20,4.32,4.22,4.24,892709,2.35,0.4,1.41,0.06,166
459458522.91,4.35,2024-02-21,4.41,4.26,4.31,1020409,3.48,0.45,0.93,0.04,166
339016175.28,4.4,2024-02-22,4.4,4.33,4.34,750402,1.61,0.33,1.15,0.05,166
319225133.28,4.39,2024-02-23,4.41,4.35,4.39,704438,1.36,0.31,-0.23,-0.01,166
354454973.64,4.36,2024-02-26,4.43,4.36,4.38,781328,1.59,0.35,-0.68,-0.03,166
370843910.38,4.42,2024-02-27,4.42,4.34,4.34,817936,1.83,0.36,1.38,0.06,166
580364167.23,4.37,2024-02-28,4.52,4.36,4.43,1261874,3.62,0.56,-1.13,-0.05,166
405278938.35,4.43,2024-02-29,4.43,4.34,4.34,893541,2.06,0.4,1.37,0.06,166
372034239.34,4.41,2024-03-01,4.44,4.37,4.42,818005,1.58,0.36,-0.45,-0.02,166
341765930.03,4.37,2024-03-04,4.44,4.35,4.43,754274,2.04,0.33,-0.91,-0.04,166
292066610.89,4.36,2024-03-05,4.38,4.34,4.36,648012,0.92,0.29,-0.23,-0.01,166
282355334.12,4.37,2024-03-06,4.42,4.34,4.36,624251,1.83,0.28,0.23,0.01,166
294704565.3,4.33,2024-03-07,4.4,4.33,4.37,653077,1.6,0.29,-0.92,-0.04,166
189120107.34,4.33,2024-03-08,4.35,4.3,4.33,422488,1.15,0.19,0.0,0.0,166
407703324.4,4.42,2024-03-11,4.42,4.35,4.35,896395,1.62,0.4,2.08,0.09,166
309445442.08,4.43,2024-03-12,4.47,4.4,4.43,675871,1.58,0.3,0.23,0.01,166
217885629.17,4.37,2024-03-13,4.44,4.36,4.43,480466,1.81,0.21,-1.35,-0.06,166
248094584.84,4.34,2024-03-14,4.4,4.32,4.37,550463,1.83,0.24,-0.69,-0.03,166
289858598.65,4.36,2024-03-15,4.39,4.29,4.34,646533,2.3,0.29,0.46,0.02,166
458988083.71,4.45,2024-03-18,4.47,4.38,4.39,1002416,2.06,0.44,2.06,0.09,166
284083573.09,4.42,2024-03-19,4.46,4.41,4.46,619958,1.12,0.28,-0.67,-0.03,166
222898937.0,4.41,2024-03-20,4.44,4.38,4.44,488906,1.36,0.22,-0.23,-0.01,166
280524463.82,4.42,2024-03-21,4.46,4.4,4.44,612466,1.36,0.27,0.23,0.01,166
270979177.65,4.35,2024-03-22,4.42,4.32,4.41,600060,2.26,0.27,-1.58,-0.07,166
297890838.35,4.3,2024-03-25,4.36,4.29,4.33,666084,1.61,0.3,-1.15,-0.05,166
218999423.18,4.32,2024-03-26,4.34,4.27,4.3,492171,1.63,0.22,0.47,0.02,166
224950065.16,4.3,2024-03-27,4.35,4.28,4.31,503933,1.62,0.22,-0.46,-0.02,166
316175569.81,4.27,2024-03-28,4.32,4.23,4.28,715913,2.09,0.32,-0.7,-0.03,166
265717412.88,4.31,2024-03-29,4.31,4.25,4.25,600258,1.41,0.27,0.94,0.04,166
318775706.9,4.38,2024-04-01,4.39,4.33,4.34,705024,1.39,0.31,1.62,0.07,166
332236523.59,4.36,2024-04-02,4.43,4.35,4.38,732877,1.83,0.33,-0.46,-0.02,166
205053279.81,4.38,2024-04-03,4.39,4.35,4.35,453144,0.92,0.2,0.46,0.02,166
299775565.96,4.34,2024-04-08,4.39,4.3,4.36,666202,2.05,0.3,-0.91,-0.04,166
237361551.94,4.31,2024-04-09,4.36,4.3,4.34,529866,1.38,0.24,-0.69,-0.03,166
250270773.86,4.29,2024-04-10,4.33,4.25,4.31,563216,1.86,0.25,-0.46,-0.02,166
238312857.51,4.28,2024-04-11,4.33,4.26,4.27,536023,1.63,0.24,-0.23,-0.01,166
232184693.42,4.2,2024-04-12,4.29,4.19,4.28,529524,2.34,0.23,-1.87,-0.08,166
361876586.67,4.32,2024-04-15,4.33,4.18,4.18,816589,3.57,0.36,2.86,0.12,166
353695891.0,4.29,2024-04-16,4.35,4.27,4.31,793229,1.85,0.35,-0.69,-0.03,166
376764537.56,4.31,2024-04-17,4.32,4.23,4.29,851769,2.1,0.38,0.47,0.02,166
460527745.29,4.39,2024-04-18,4.43,4.29,4.3,1018573,3.25,0.45,1.86,0.08,166
403457931.22,4.41,2024-04-19,4.47,4.36,4.37,882896,2.51,0.39,0.46,0.02,166
287695192.4,4.42,2024-04-22,4.48,4.4,4.4,626559,1.81,0.28,0.23,0.01,166
216737228.02,4.41,2024-04-23,4.44,4.4,4.43,474592,0.9,0.21,-0.23,-0.01,166
217549930.72,4.4,2024-04-24,4.43,4.37,4.41,478637,1.36,0.21,-0.23,-0.01,166
230993752.93,4.43,2024-04-25,4.45,4.36,4.38,506068,2.05,0.22,0.68,0.03,166
978579570.49,4.65,2024-04-26,4.67,4.46,4.56,2077832,4.74,0.92,4.97,0.22,166
844366275.09,4.63,2024-04-29,4.71,4.6,4.66,1758615,2.37,0.78,-0.43,-0.02,166
455619159.97,4.55,2024-04-30,4.62,4.52,4.6,967071,2.16,0.43,-1.73,-0.08,166
496527205.58,4.53,2024-05-06,4.63,4.52,4.6,1052862,2.42,0.47,-0.44,-0.02,166
