amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
32889656.83,5.52,2024-01-08,5.64,5.51,5.58,56230,2.33,1.03,-1.08,-0.06,419
61870454.0,5.71,2024-01-09,5.72,5.53,5.54,104252,3.44,1.92,3.44,0.19,419
62247545.93,5.68,2024-01-10,5.74,5.58,5.66,105121,2.8,1.93,-0.53,-0.03,419
64068067.0,5.68,2024-01-11,5.73,5.63,5.71,107590,1.76,1.98,0.0,0.0,419
58811242.0,5.61,2024-01-12,5.73,5.59,5.68,99275,2.46,1.83,-1.23,-0.07,419
60264642.8,5.68,2024-01-15,5.73,5.55,5.55,101242,3.21,1.86,1.25,0.07,419
61638698.0,5.62,2024-01-16,5.7,5.55,5.68,104867,2.64,1.93,-1.06,-0.06,419
47605433.0,5.46,2024-01-17,5.68,5.44,5.6,81580,4.27,1.5,-2.85,-0.16,419
65056032.0,5.3,2024-01-18,5.46,5.11,5.44,117850,6.41,2.17,-2.93,-0.16,419
34778791.0,5.24,2024-01-19,5.35,5.2,5.28,62736,2.83,1.15,-1.13,-0.06,419
48207620.0,4.79,2024-01-22,5.26,4.76,5.24,91619,9.54,1.69,-8.59,-0.45,419
57841984.03,4.7,2024-01-23,4.89,4.53,4.81,117576,7.52,2.16,-1.88,-0.09,419
57799305.17,4.92,2024-01-24,4.92,4.65,4.72,113878,5.74,2.09,4.68,0.22,419
51104890.0,5.16,2024-01-25,5.16,4.9,4.96,96310,5.28,1.77,4.88,0.24,419
44656596.8,5.26,2024-01-26,5.34,5.12,5.15,80805,4.26,1.49,1.94,0.1,419
48332482.47,5.13,2024-01-29,5.27,5.1,5.26,88757,3.23,1.63,-2.47,-0.13,419
40362680.0,4.88,2024-01-30,5.11,4.86,5.09,76890,4.87,1.41,-4.87,-0.25,419
54807020.0,4.56,2024-01-31,4.9,4.53,4.84,110285,7.58,2.03,-6.56,-0.32,419
56237895.0,4.4,2024-02-01,4.55,4.29,4.53,120392,5.7,2.21,-3.51,-0.16,419
