amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
82826023.12,8.02,2024-01-08,8.19,8.01,8.14,98979,2.21,1.39,-1.47,-0.12,99
110458822.05,8.18,2024-01-09,8.24,8.05,8.05,131238,2.37,1.85,2.0,0.16,99
175563507.84,8.23,2024-01-10,8.38,7.96,8.18,207229,5.13,2.92,0.61,0.05,99
478931696.06,8.74,2024-01-11,8.93,8.21,8.27,539561,8.75,7.6,6.2,0.51,99
535083931.75,8.72,2024-01-12,9.17,8.63,8.66,584219,6.18,8.23,-0.23,-0.02,99
307478981.35,8.71,2024-01-15,8.93,8.52,8.64,341695,4.7,4.81,-0.11,-0.01,99
437698556.79,9.04,2024-01-16,9.12,8.64,8.68,474766,5.51,6.68,3.79,0.33,99
327129010.23,8.51,2024-01-17,8.95,8.5,8.93,364253,4.98,5.13,-5.86,-0.53,99
291491826.74,8.67,2024-01-18,8.68,8.34,8.37,330084,4.0,4.65,1.88,0.16,99
178556368.63,8.36,2024-01-19,8.62,8.36,8.61,205115,3.0,2.89,-3.58,-0.31,99
236200318.68,7.84,2024-01-22,8.41,7.77,8.28,282998,7.66,3.98,-6.22,-0.52,99
174964809.37,7.85,2024-01-23,7.97,7.53,7.79,217626,5.61,3.06,0.13,0.01,99
314619765.9,8.66,2024-01-24,8.66,7.83,7.85,369778,10.57,5.21,10.32,0.81,99
760758993.73,9.18,2024-01-25,9.4,8.75,8.83,809639,7.51,11.4,6.0,0.52,99
592288859.22,9.13,2024-01-26,9.52,9.04,9.33,624750,5.23,8.8,-0.54,-0.05,99
547841081.42,9.04,2024-01-29,9.41,9.04,9.09,577017,4.05,8.12,-0.99,-0.09,99
336107075.65,8.9,2024-01-30,9.24,8.8,8.81,362568,4.87,5.11,-1.55,-0.14,99
522795760.58,8.92,2024-01-31,9.33,8.76,8.84,560350,6.4,7.89,0.22,0.02,99
475386929.69,8.49,2024-02-01,8.73,8.3,8.66,542813,4.82,7.64,-4.82,-0.43,99
451549574.87,8.59,2024-02-02,8.96,8.35,8.52,502471,7.18,7.07,1.18,0.1,99
478465775.67,7.79,2024-02-05,9.0,7.7,8.36,561987,15.13,7.91,-9.31,-0.8,99
521758186.73,7.91,2024-02-06,8.04,6.98,7.45,689668,13.61,9.71,1.54,0.12,99
472579143.5,8.18,2024-02-07,8.6,7.59,7.66,568126,12.77,8.0,3.41,0.27,99
457648772.13,8.52,2024-02-08,8.61,7.9,8.18,535181,8.68,7.54,4.16,0.34,99
496566449.81,8.87,2024-02-19,9.0,8.33,8.44,551360,7.86,7.76,4.11,0.35,99
321257792.69,8.79,2024-02-20,8.93,8.64,8.81,355401,3.27,5.0,-0.9,-0.08,99
917007506.97,9.41,2024-02-21,9.7,8.68,8.72,949529,11.6,13.37,7.05,0.62,99
654985938.15,9.45,2024-02-22,9.56,9.22,9.22,677818,3.61,9.54,0.43,0.04,99
445494228.44,9.45,2024-02-23,9.48,9.24,9.41,461450,2.54,6.5,0.0,0.0,99
583255169.47,9.57,2024-02-26,9.8,9.35,9.69,593803,4.76,8.36,1.27,0.12,99
489872353.0,9.54,2024-02-27,9.56,9.29,9.45,505418,2.82,7.12,-0.31,-0.03,99
717358210.94,9.24,2024-02-28,10.11,9.23,9.61,720935,9.22,10.15,-3.14,-0.3,99
774715807.18,9.77,2024-02-29,10.09,9.25,9.27,774529,9.09,10.91,5.74,0.53,99
467857200.91,9.61,2024-03-01,9.81,9.45,9.65,474608,3.68,6.68,-1.64,-0.16,99
620069493.27,9.86,2024-03-04,10.08,9.51,9.61,613547,5.93,8.64,2.6,0.25,99
917126887.95,10.24,2024-03-05,10.67,9.58,9.75,884837,11.05,12.46,3.85,0.38,99
967999220.04,10.34,2024-03-06,10.99,10.04,10.09,901295,9.28,12.69,0.98,0.1,99
732696308.67,9.88,2024-03-07,10.49,9.83,10.33,705620,6.38,9.94,-4.45,-0.46,99
577053820.11,10.23,2024-03-08,10.34,9.8,9.87,557719,5.47,7.85,3.54,0.35,99
725950295.8,10.44,2024-03-11,10.84,10.23,10.32,673123,5.96,9.48,2.05,0.21,99
1152095586.79,11.51,2024-03-12,11.51,10.33,10.37,1011054,11.3,14.24,10.25,1.07,99
2148194815.19,12.69,2024-03-13,12.69,11.72,11.85,1698538,8.43,23.92,10.25,1.18,99
1613558637.92,11.66,2024-03-14,12.41,11.51,12.41,1328155,7.09,18.7,-8.12,-1.03,99
1323178295.07,12.04,2024-03-15,12.21,11.75,11.8,1081396,3.95,15.23,3.26,0.38,99
1957260634.13,13.13,2024-03-18,13.27,12.23,12.23,1469840,8.64,20.7,9.05,1.09,99
1919756658.97,12.84,2024-03-19,13.93,12.73,12.85,1431916,9.14,20.16,-2.21,-0.29,99
1609941024.08,13.11,2024-03-20,13.38,12.56,12.73,1216137,6.39,17.12,2.1,0.27,99
1539673803.28,13.08,2024-03-21,13.57,12.48,12.87,1156168,8.31,16.28,-0.23,-0.03,99
1222158775.93,12.26,2024-03-22,12.71,12.03,12.69,965978,5.2,13.6,-6.27,-0.82,99
931155464.39,11.68,2024-03-25,12.52,11.63,12.05,756164,7.26,10.65,-4.73,-0.58,99
707127984.09,11.54,2024-03-26,11.89,11.5,11.63,592240,3.34,8.34,-1.2,-0.14,99
1235494952.29,12.72,2024-03-27,12.72,10.98,11.45,1013047,15.08,14.26,10.23,1.18,99
225341968.03,14.02,2024-03-28,14.02,14.02,14.02,157692,0.0,2.22,10.22,1.3,99
125107116.96,15.45,2024-03-29,15.45,15.45,15.45,79585,0.0,1.12,10.2,1.43,99
4176815741.23,17.02,2024-04-01,17.02,16.35,16.73,2439432,4.34,34.35,10.16,1.57,99
