amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
86683774.0,,,4.77,2025-12-15,4.89,4.62,4.69,,,181411,5.74,4.71,,1.49,0.07,,688509
79756638.0,,,4.76,2025-12-16,4.83,4.63,4.75,,,168663,4.19,4.38,,-0.21,-0.01,,688509
95235550.0,,,4.64,2025-12-17,4.78,4.54,4.75,,,205848,5.04,5.35,,-2.52,-0.12,,688509
71120081.0,,,4.71,2025-12-18,4.77,4.59,4.61,,,150848,3.88,3.92,,1.51,0.07,,688509
80772896.0,,,4.91,2025-12-19,4.94,4.7,4.71,,,166518,5.1,4.33,,4.25,0.2,,688509
73913350.0,,,4.92,2025-12-22,4.98,4.88,4.9,,,150162,2.04,3.9,,0.2,0.01,,688509
59409108.0,,,4.88,2025-12-23,4.95,4.86,4.93,,,121490,1.83,3.16,,-0.81,-0.04,,688509
118937079.0,,,5.05,2025-12-24,5.21,4.87,4.9,,,234816,6.97,6.1,,3.48,0.17,,688509
87221070.0,,,5.1,2025-12-25,5.15,5.01,5.04,,,170992,2.77,4.44,,0.99,0.05,,688509
116622800.0,,,5.16,2025-12-26,5.29,5.06,5.11,,,225612,4.51,5.86,,1.18,0.06,,688509
86735605.0,,,5.1,2025-12-29,5.28,5.08,5.16,,,168666,3.88,4.38,,-1.16,-0.06,,688509
63400614.0,,,5.04,2025-12-30,5.14,5.02,5.09,,,124968,2.35,3.25,,-1.18,-0.06,,688509
245387440.0,,,5.49,2025-12-31,5.68,5.01,5.06,,,454476,13.29,11.81,,8.93,0.45,,688509
199360087.0,,,5.54,2026-01-05,5.68,5.43,5.6,,,360559,4.55,9.37,,0.91,0.05,,688509
164532279.0,,,5.48,2026-01-06,5.55,5.37,5.55,,,303189,3.25,7.88,,-1.08,-0.06,,688509
107242799.0,,,5.37,2026-01-07,5.48,5.33,5.43,,,199106,2.74,5.17,,-2.01,-0.11,,688509
112798200.0,,,5.46,2026-01-08,5.48,5.28,5.35,,,208327,3.72,5.41,,1.68,0.09,,688509
246299815.0,,,5.85,2026-01-09,6.14,5.48,5.5,,,422576,12.09,10.98,,7.14,0.39,,688509
301741315.0,,,6.32,2026-01-12,6.4,5.94,5.95,,,487120,7.86,12.66,,8.03,0.47,,688509
245745692.0,,,5.9,2026-01-13,6.36,5.89,6.32,,,408007,7.44,10.6,,-6.65,-0.42,,688509
204321365.0,,,5.87,2026-01-14,6.02,5.73,5.9,,,346960,4.92,9.02,,-0.51,-0.03,,688509
1034762960.0,254.4,6.34,8.27,,12.76,7.85,12.57,328.5,70.0,1074691,,,2021-07-30,,,688509.0,688509
