amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
18031407.0,,,25.3,2025-12-15,25.6,24.8,25.23,,,7168,3.18,1.28,,0.56,0.14,,688217
14132724.0,,,24.85,2025-12-16,25.42,24.67,25.3,,,5661,2.96,1.01,,-1.78,-0.45,,688217
14645030.0,,,25.1,2025-12-17,25.15,24.41,25.04,,,5913,2.98,1.06,,1.01,0.25,,688217
29530784.0,,,26.19,2025-12-18,26.48,24.94,25.1,,,11360,6.14,2.03,,4.34,1.09,,688217
17244308.0,,,26.65,2025-12-19,26.68,25.95,26.53,,,6531,2.79,1.17,,1.76,0.46,,688217
14899272.0,,,26.3,2025-12-22,26.88,26.26,26.76,,,5620,2.33,1.01,,-1.31,-0.35,,688217
13510624.0,,,26.09,2025-12-23,26.48,25.87,26.22,,,5169,2.32,0.93,,-0.8,-0.21,,688217
8146958.0,,,26.2,2025-12-24,26.45,25.93,26.37,,,3106,1.99,0.56,,0.42,0.11,,688217
15932841.0,,,26.48,2025-12-25,26.57,26.18,26.33,,,6036,1.49,1.08,,1.07,0.28,,688217
16779026.0,,,26.12,2025-12-26,26.76,26.03,26.76,,,6354,2.76,1.14,,-1.36,-0.36,,688217
31624211.0,,,26.77,2025-12-29,26.88,25.75,26.25,,,11990,4.33,2.15,,2.49,0.65,,688217
23913989.0,,,26.2,2025-12-30,26.91,26.08,26.75,,,9057,3.1,1.62,,-2.13,-0.57,,688217
13546706.0,,,26.35,2025-12-31,26.5,26.01,26.5,,,5155,1.87,0.92,,0.57,0.15,,688217
65507144.0,,,28.48,2026-01-05,28.48,26.07,26.55,,,23715,9.15,4.25,,8.08,2.13,,688217
51802694.0,,,29.04,2026-01-06,29.67,28.48,28.48,,,17758,4.18,3.18,,1.97,0.56,,688217
39848243.0,,,29.15,2026-01-07,29.8,28.71,29.18,,,13619,3.75,2.44,,0.38,0.11,,688217
42271265.0,,,29.88,2026-01-08,30.09,28.85,29.22,,,14260,4.25,2.55,,2.5,0.73,,688217
40369277.0,,,30.25,2026-01-09,30.29,29.48,30.0,,,13482,2.71,2.41,,1.24,0.37,,688217
38261472.0,,,30.47,2026-01-12,30.77,29.9,30.24,,,12604,2.88,2.26,,0.73,0.22,,688217
64966811.0,,,31.43,2026-01-13,32.44,29.81,30.37,,,20703,8.63,3.71,,3.15,0.96,,688217
62409691.0,,,31.93,2026-01-14,32.35,30.79,31.33,,,19767,4.96,3.54,,1.59,0.5,,688217
987958352.0,110.68,88.0,106.07,,114.65,94.65,94.65,487.0,83.4,94277,,,2021-05-17,,,688217.0,688217
