amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
68833571.0,,,57.59,2025-12-15,58.8,56.83,57.27,,,11872,3.44,4.77,,0.58,0.33,,603257
64957599.0,,,56.7,2025-12-16,58.63,56.5,57.32,,,11332,3.7,4.55,,-1.55,-0.89,,603257
68405134.0,,,56.5,2025-12-17,56.93,55.27,56.7,,,12230,2.93,4.91,,-0.35,-0.2,,603257
43056716.0,,,55.85,2025-12-18,57.19,55.71,56.48,,,7634,2.62,3.07,,-1.15,-0.65,,603257
39418756.0,,,55.95,2025-12-19,56.32,55.67,55.8,,,7031,1.16,2.82,,0.18,0.1,,603257
52519545.0,,,56.39,2025-12-22,56.9,55.96,56.02,,,9291,1.68,3.73,,0.79,0.44,,603257
54609297.0,,,56.49,2025-12-23,57.68,56.32,56.86,,,9597,2.41,3.85,,0.18,0.1,,603257
99869815.0,,,57.38,2025-12-24,58.5,56.24,56.9,,,17371,4.0,6.98,,1.58,0.89,,603257
53875649.0,,,57.26,2025-12-25,57.6,56.9,57.02,,,9435,1.22,3.79,,-0.21,-0.12,,603257
62292359.0,,,57.01,2025-12-26,57.95,56.95,57.59,,,10860,1.75,4.36,,-0.44,-0.25,,603257
143345642.0,,,58.2,2025-12-29,59.13,57.0,57.0,,,24521,3.74,9.85,,2.09,1.19,,603257
102987121.0,,,58.03,2025-12-30,59.27,57.5,57.7,,,17648,3.04,7.09,,-0.29,-0.17,,603257
168610810.0,,,59.3,2025-12-31,61.0,58.03,58.22,,,28157,5.12,11.31,,2.19,1.27,,603257
106507004.0,,,59.74,2026-01-05,59.74,58.99,59.2,,,17943,1.26,7.21,,0.74,0.44,,603257
198453773.0,,,62.14,2026-01-06,62.37,59.93,59.93,,,32316,4.08,12.98,,4.02,2.4,,603257
152841507.0,,,61.26,2026-01-07,62.56,60.78,62.56,,,24868,2.86,9.99,,-1.42,-0.88,,603257
93568292.0,,,60.66,2026-01-08,61.17,60.3,60.69,,,15406,1.42,6.19,,-0.98,-0.6,,603257
98761025.0,,,60.6,2026-01-09,60.9,60.17,60.66,,,16317,1.2,6.55,,-0.1,-0.06,,603257
108157297.0,,,60.75,2026-01-12,60.8,59.94,60.6,,,17924,1.42,7.2,,0.25,0.15,,603257
120965702.0,,,59.62,2026-01-13,61.37,59.5,60.76,,,20010,3.08,8.04,,-1.86,-1.13,,603257
137878461.0,,,58.82,2026-01-14,60.11,58.21,59.34,,,23247,3.19,9.34,,-1.34,-0.8,,603257
82232369.0,,,59.28,2026-01-15,59.94,58.6,58.82,,,13848,2.28,5.56,,0.78,0.46,,603257
97257163.0,,,59.99,2026-01-16,60.68,59.13,59.28,,,16258,2.61,6.53,,1.2,0.71,,603257
1458622965.0,531.97,79.38,99.4,,164.5,58.0,60.55,396.5,86.43,210883,,,2025-04-08,,,603257.0,603257
