amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
138018917.0,,,24.1,2025-12-15,24.6,23.3,23.3,,,57237,5.54,4.11,,2.68,0.63,,603192
111482061.0,,,23.18,2025-12-16,24.5,23.15,24.18,,,47280,5.6,3.39,,-3.82,-0.92,,603192
76864149.0,,,23.31,2025-12-17,23.45,22.71,23.0,,,33368,3.19,2.39,,0.56,0.13,,603192
47333527.0,,,23.23,2025-12-18,23.5,23.11,23.15,,,20313,1.67,1.46,,-0.34,-0.08,,603192
62775458.0,,,23.76,2025-12-19,23.78,23.07,23.3,,,26641,3.06,1.91,,2.28,0.53,,603192
55816520.0,,,23.99,2025-12-22,24.15,23.66,23.83,,,23260,2.06,1.67,,0.97,0.23,,603192
55631513.0,,,24.05,2025-12-23,24.16,23.74,24.05,,,23236,1.75,1.67,,0.25,0.06,,603192
49071886.0,,,24.11,2025-12-24,24.16,23.83,24.16,,,20434,1.37,1.47,,0.25,0.06,,603192
50259911.0,,,24.16,2025-12-25,24.16,23.85,23.95,,,20915,1.29,1.5,,0.21,0.05,,603192
64796058.0,,,23.74,2025-12-26,24.28,23.67,24.28,,,27165,2.52,1.95,,-1.74,-0.42,,603192
267792645.0,,,26.11,2025-12-29,26.11,23.73,23.76,,,105004,10.03,7.53,,9.98,2.37,,603192
412753698.0,,,28.72,2025-12-30,28.72,26.19,26.24,,,150708,9.69,10.81,,10.0,2.61,,603192
434246259.0,,,26.24,2025-12-31,29.38,25.85,28.72,,,162183,12.29,11.63,,-8.64,-2.48,,603192
208634410.0,,,25.79,2026-01-05,25.9,25.11,25.8,,,81621,3.01,5.85,,-1.71,-0.45,,603192
300256025.0,,,26.89,2026-01-06,27.06,25.33,25.54,,,113795,6.71,8.16,,4.27,1.1,,603192
210037474.0,,,26.64,2026-01-07,26.94,25.92,26.48,,,79758,3.79,5.72,,-0.93,-0.25,,603192
141709254.0,,,26.42,2026-01-08,26.59,26.06,26.42,,,53814,1.99,3.86,,-0.83,-0.22,,603192
240020566.0,,,27.4,2026-01-09,27.59,26.13,26.6,,,88716,5.53,6.36,,3.71,0.98,,603192
186402534.0,,,27.17,2026-01-12,27.28,26.7,27.28,,,69142,2.12,4.96,,-0.84,-0.23,,603192
161073455.0,,,25.85,2026-01-13,27.17,25.81,27.17,,,61409,5.01,4.41,,-4.86,-1.32,,603192
119715664.0,,,25.78,2026-01-14,26.14,25.45,25.63,,,46264,2.67,3.32,,-0.27,-0.07,,603192
802194.0,27.18,6.63,19.91,,19.91,16.3,16.3,49.92,0.11,286,,,2018-08-28,,,603192.0,603192
