amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
79622483.0,,,15.93,2025-12-15,17.36,15.89,17.1,,,48594,8.35,3.95,,-9.54,-1.68,,688466
61491457.0,,,16.0,2025-12-16,16.38,15.81,15.91,,,38009,3.58,3.09,,0.44,0.07,,688466
43511407.0,,,16.4,2025-12-17,16.68,16.0,16.09,,,26738,4.25,2.17,,2.5,0.4,,688466
26497147.0,,,16.45,2025-12-18,16.63,16.14,16.4,,,16175,2.99,1.31,,0.3,0.05,,688466
20546124.0,,,16.75,2025-12-19,16.77,16.35,16.35,,,12396,2.55,1.01,,1.82,0.3,,688466
22884293.0,,,16.57,2025-12-22,16.99,16.51,16.95,,,13679,2.87,1.11,,-1.07,-0.18,,688466
19229819.0,,,16.47,2025-12-23,16.65,16.27,16.57,,,11689,2.29,0.95,,-0.6,-0.1,,688466
16000674.0,,,16.39,2025-12-24,16.59,16.34,16.55,,,9727,1.52,0.79,,-0.49,-0.08,,688466
26837021.0,,,16.68,2025-12-25,16.69,16.35,16.69,,,16248,2.07,1.32,,1.77,0.29,,688466
22947367.0,,,16.18,2025-12-26,16.74,16.18,16.68,,,13945,3.36,1.13,,-3.0,-0.5,,688466
21546950.0,,,16.33,2025-12-29,16.47,16.19,16.31,,,13205,1.73,1.07,,0.93,0.15,,688466
18141483.0,,,16.28,2025-12-30,16.44,16.06,16.15,,,11141,2.33,0.9,,-0.31,-0.05,,688466
19418610.0,,,16.27,2025-12-31,16.35,16.0,16.23,,,12007,2.15,0.98,,-0.06,-0.01,,688466
29142181.0,,,16.6,2026-01-05,16.79,16.29,16.31,,,17532,3.07,1.42,,2.03,0.33,,688466
22616924.0,,,16.53,2026-01-06,16.83,16.52,16.6,,,13599,1.87,1.1,,-0.42,-0.07,,688466
29272435.0,,,16.78,2026-01-07,16.94,16.43,16.59,,,17522,3.09,1.42,,1.51,0.25,,688466
22696629.0,,,16.97,2026-01-08,17.05,16.7,16.74,,,13445,2.09,1.09,,1.13,0.19,,688466
18660734.0,,,17.13,2026-01-09,17.15,16.71,16.92,,,10997,2.59,0.89,,0.94,0.16,,688466
43897325.0,,,17.79,2026-01-12,17.86,17.12,17.26,,,24961,4.32,2.03,,3.85,0.66,,688466
54902049.0,,,17.33,2026-01-13,17.86,17.12,17.86,,,31631,4.16,2.57,,-2.59,-0.46,,688466
33817937.0,,,17.36,2026-01-14,17.69,17.1,17.31,,,19414,3.4,1.58,,0.17,0.03,,688466
891217983.0,58.4,23.08,42.6,,48.08,36.68,37.35,118.24,72.68,170011,,,2020-05-08,,,688466.0,688466
