amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
37478696.0,,,22.41,2024-01-08,23.02,22.4,23.01,,,16429,2.72,2.0,-1.54,-0.35,300584
30718723.0,,,22.53,2024-01-09,22.77,22.36,22.37,,,13520,1.83,1.65,0.54,0.12,300584
29023301.0,,,22.15,2024-01-10,22.73,22.11,22.37,,,12917,2.75,1.57,-1.69,-0.38,300584
39800942.0,,,22.67,2024-01-11,22.71,22.22,22.35,,,17574,2.21,2.14,2.35,0.52,300584
27028526.0,,,22.25,2024-01-12,22.71,22.19,22.56,,,11959,2.29,1.46,-1.85,-0.42,300584
25665438.0,,,22.18,2024-01-15,22.5,21.95,22.25,,,11474,2.47,1.4,-0.31,-0.07,300584
33630797.0,,,22.07,2024-01-16,22.25,21.63,22.17,,,15271,2.8,1.86,-0.5,-0.11,300584
26620938.0,,,21.44,2024-01-17,22.23,21.43,22.23,,,12103,3.62,1.47,-2.85,-0.63,300584
34666226.0,,,21.22,2024-01-18,21.61,20.67,21.43,,,16371,4.38,1.99,-1.03,-0.22,300584
22633537.0,,,20.97,2024-01-19,21.44,20.92,21.28,,,10617,2.45,1.29,-1.18,-0.25,300584
32711726.0,,,19.56,2024-01-22,21.24,19.41,21.2,,,16077,8.73,1.96,-6.72,-1.41,300584
33210537.0,,,19.28,2024-01-23,19.69,19.07,19.66,,,17087,3.17,2.08,-1.43,-0.28,300584
37455014.0,,,19.61,2024-01-24,19.82,18.85,19.28,,,19153,5.03,2.33,1.71,0.33,300584
35536786.0,,,20.43,2024-01-25,20.49,19.46,19.81,,,17585,5.25,2.14,4.18,0.82,300584
43440687.0,,,20.53,2024-01-26,21.12,20.35,20.48,,,20722,3.77,2.52,0.49,0.1,300584
35842669.0,,,19.7,2024-01-29,21.03,19.67,20.55,,,17666,6.62,2.15,-4.04,-0.83,300584
27842766.0,,,18.9,2024-01-30,19.76,18.87,19.72,,,14342,4.52,1.75,-4.06,-0.8,300584
37175402.0,,,17.64,2024-01-31,18.97,17.52,18.93,,,20432,7.67,2.49,-6.67,-1.26,300584
32805504.0,,,17.25,2024-02-01,17.67,16.87,17.54,,,18849,4.54,2.3,-2.21,-0.39,300584
36909636.0,,,16.19,2024-02-02,17.8,15.63,17.41,,,21966,12.58,2.67,-6.14,-1.06,300584
52525455.0,,,14.04,2024-02-05,16.19,13.47,16.19,,,35913,16.8,4.37,-13.28,-2.15,300584
56364942.0,,,14.37,2024-02-06,15.16,12.71,13.42,,,40959,17.45,4.99,2.35,0.33,300584
66265691.0,,,13.02,2024-02-07,14.63,12.82,14.61,,,48546,12.6,5.91,-9.39,-1.35,300584
68743489.0,,,14.78,2024-02-08,15.03,12.53,13.04,,,49599,19.2,6.04,13.52,1.76,300584
55656834.0,,,15.45,2024-02-19,15.85,14.85,15.35,,,35695,6.77,4.35,4.53,0.67,300584
57580748.0,,,16.11,2024-02-20,16.45,15.05,15.4,,,35662,9.06,4.34,4.27,0.66,300584
51950702.0,,,16.08,2024-02-21,16.49,15.66,15.76,,,31830,5.15,3.88,-0.19,-0.03,300584
49661079.0,,,16.54,2024-02-22,16.8,16.05,16.13,,,30059,4.66,3.66,2.86,0.46,300584
