amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
242396671.0,,,36.58,2025-12-15,37.36,36.45,36.6,,,65931,2.49,0.86,,0.0,0.0,,688180
197016098.0,,,35.78,2025-12-16,36.59,35.65,36.46,,,54725,2.57,0.71,,-2.19,-0.8,,688180
173393671.0,,,36.04,2025-12-17,36.26,35.34,35.65,,,48453,2.57,0.63,,0.73,0.26,,688180
172647942.0,,,35.53,2025-12-18,36.32,35.53,35.89,,,48063,2.19,0.63,,-1.42,-0.51,,688180
286700386.0,,,35.41,2025-12-19,35.91,34.6,35.18,,,81250,3.69,1.06,,-0.34,-0.12,,688180
237289115.0,,,34.91,2025-12-22,35.41,34.83,35.32,,,67783,1.64,0.88,,-1.41,-0.5,,688180
193292995.0,,,34.9,2025-12-23,35.49,34.57,35.0,,,55239,2.64,0.72,,-0.03,-0.01,,688180
276791876.0,,,34.61,2025-12-24,35.15,34.35,34.9,,,79853,2.29,1.04,,-0.83,-0.29,,688180
232010661.0,,,35.0,2025-12-25,35.13,34.3,34.61,,,66845,2.4,0.87,,1.13,0.39,,688180
163321347.0,,,34.99,2025-12-26,35.15,34.82,34.88,,,46696,0.94,0.61,,-0.03,-0.01,,688180
209480924.0,,,34.33,2025-12-29,35.3,34.32,34.9,,,60403,2.8,0.79,,-1.89,-0.66,,688180
233584991.0,,,34.33,2025-12-30,34.58,33.99,34.24,,,68105,1.72,0.89,,0.0,0.0,,688180
183795071.0,,,34.16,2025-12-31,34.68,34.16,34.32,,,53438,1.51,0.7,,-0.5,-0.17,,688180
517792147.0,,,36.42,2026-01-05,36.49,34.12,34.3,,,145436,6.94,1.9,,6.62,2.26,,688180
325398448.0,,,36.7,2026-01-06,36.78,36.16,36.44,,,89079,1.7,1.16,,0.77,0.28,,688180
483871656.0,,,37.8,2026-01-07,38.27,36.67,36.67,,,128189,4.36,1.67,,3.0,1.1,,688180
350803705.0,,,37.66,2026-01-08,38.36,37.55,37.8,,,92547,2.14,1.21,,-0.37,-0.14,,688180
519836414.0,,,39.2,2026-01-09,39.2,37.6,37.65,,,135567,4.25,1.77,,4.09,1.54,,688180
508666495.0,,,38.69,2026-01-12,39.58,38.35,39.1,,,131511,3.14,1.72,,-1.3,-0.51,,688180
635348969.0,,,39.35,2026-01-13,39.97,38.8,38.8,,,161013,3.02,2.1,,1.71,0.66,,688180
677850201.0,,,38.42,2026-01-14,39.82,37.82,39.05,,,174043,5.08,2.27,,-2.36,-0.93,,688180
490029683.0,,,37.47,2026-01-15,38.7,37.2,38.0,,,129536,3.9,1.69,,-2.47,-0.95,,688180
526536891.0,,,36.85,2026-01-16,37.9,36.36,37.64,,,142781,4.11,1.86,,-1.65,-0.62,,688180
7566252726.0,141.48,95.5,151.0,,220.4,141.88,216.0,172.07,62.08,424292,,,2020-07-15,,,688180.0,688180
