amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
278131363.6,5.12,2024-01-08,5.19,5.06,5.15,508825,2.51,0.63,-0.97,-0.05,425
233100254.4,5.12,2024-01-09,5.15,5.05,5.11,427823,1.95,0.53,0.0,0.0,425
199541744.84,5.13,2024-01-10,5.2,5.08,5.12,363444,2.34,0.45,0.2,0.01,425
199528471.5,5.12,2024-01-11,5.14,5.02,5.12,366613,2.34,0.45,-0.19,-0.01,425
288297399.0,5.17,2024-01-12,5.31,5.1,5.15,518341,4.1,0.64,0.98,0.05,425
220090139.54,5.2,2024-01-15,5.23,5.1,5.14,397893,2.51,0.49,0.58,0.03,425
251892063.16,5.19,2024-01-16,5.28,5.11,5.18,454516,3.27,0.56,-0.19,-0.01,425
267009409.17,5.13,2024-01-17,5.26,5.13,5.18,480175,2.5,0.59,-1.16,-0.06,425
435801304.26,5.18,2024-01-18,5.19,5.02,5.11,799106,3.31,0.98,0.97,0.05,425
219642151.76,5.14,2024-01-19,5.22,5.11,5.16,399334,2.12,0.49,-0.77,-0.04,425
297905787.79,4.99,2024-01-22,5.18,4.93,5.14,548693,4.86,0.68,-2.92,-0.15,425
289055629.25,4.98,2024-01-23,5.06,4.89,4.96,543003,3.41,0.67,-0.2,-0.01,425
295890607.52,5.09,2024-01-24,5.1,4.88,4.99,551822,4.42,0.68,2.21,0.11,425
404931888.1,5.32,2024-01-25,5.34,5.05,5.07,723868,5.7,0.89,4.52,0.23,425
279324356.35,5.29,2024-01-26,5.36,5.25,5.31,494046,2.07,0.61,-0.56,-0.03,425
420323890.08,5.33,2024-01-29,5.44,5.27,5.32,738101,3.21,0.91,0.76,0.04,425
307783403.6,5.29,2024-01-30,5.39,5.27,5.31,541108,2.25,0.67,-0.75,-0.04,425
382199020.04,5.28,2024-01-31,5.38,5.22,5.25,675700,3.02,0.83,-0.19,-0.01,425
363979311.26,5.22,2024-02-01,5.32,5.17,5.26,650096,2.84,0.8,-1.14,-0.06,425
566127209.91,5.19,2024-02-02,5.39,4.97,5.22,1013260,8.05,1.25,-0.57,-0.03,425
721558711.75,5.34,2024-02-05,5.43,5.12,5.12,1277393,5.97,1.57,2.89,0.15,425
810550507.65,5.68,2024-02-06,5.71,5.28,5.29,1366262,8.05,1.68,6.37,0.34,425
677073043.13,5.7,2024-02-07,5.78,5.58,5.66,1122705,3.52,1.38,0.35,0.02,425
537834430.3,5.73,2024-02-08,5.75,5.59,5.73,889884,2.81,1.1,0.53,0.03,425
484385445.31,5.82,2024-02-19,5.83,5.68,5.79,790748,2.62,0.97,1.57,0.09,425
385704676.36,5.76,2024-02-20,5.83,5.67,5.8,631484,2.75,0.78,-1.03,-0.06,425
427061046.7,5.75,2024-02-21,5.85,5.68,5.74,698251,2.95,0.86,-0.17,-0.01,425
296500966.18,5.78,2024-02-22,5.79,5.7,5.74,485989,1.57,0.6,0.52,0.03,425
621138879.49,5.62,2024-02-23,5.81,5.55,5.78,1038726,4.5,1.28,-2.77,-0.16,425
412636728.46,5.66,2024-02-26,5.75,5.65,5.68,683156,1.78,0.84,0.71,0.04,425
374950933.77,5.66,2024-02-27,5.71,5.6,5.63,624658,1.94,0.77,0.0,0.0,425
563777010.02,5.55,2024-02-28,5.66,5.5,5.64,952568,2.83,1.17,-1.94,-0.11,425
430046508.9,5.58,2024-02-29,5.58,5.5,5.5,729761,1.44,0.9,0.54,0.03,425
755378958.04,5.78,2024-03-01,5.8,5.57,5.59,1243072,4.12,1.53,3.58,0.2,425
543209589.86,5.86,2024-03-04,5.94,5.76,5.77,876923,3.11,1.08,1.38,0.08,425
475168142.63,5.75,2024-03-05,5.89,5.72,5.83,773071,2.9,0.95,-1.88,-0.11,425
708828136.31,5.95,2024-03-06,5.98,5.73,5.75,1139088,4.35,1.4,3.48,0.2,425
721185788.72,5.93,2024-03-07,6.13,5.9,6.01,1131025,3.87,1.39,-0.34,-0.02,425
546318508.55,6.08,2024-03-08,6.09,5.9,5.95,857665,3.2,1.06,2.53,0.15,425
583355466.02,5.94,2024-03-11,6.14,5.88,6.1,924536,4.28,1.14,-2.3,-0.14,425
687746846.34,5.75,2024-03-12,5.94,5.68,5.92,1123666,4.38,1.38,-3.2,-0.19,425
419281682.65,5.67,2024-03-13,5.76,5.63,5.73,695823,2.26,0.86,-1.39,-0.08,425
493079990.25,5.79,2024-03-14,5.84,5.68,5.68,803204,2.82,0.99,2.12,0.12,425
228952097.4,5.76,2024-03-15,5.8,5.71,5.77,375000,1.55,0.46,-0.52,-0.03,425
371787360.0,5.77,2024-03-18,5.9,5.74,5.77,605694,2.78,0.75,0.17,0.01,425
364218892.47,5.75,2024-03-19,5.81,5.7,5.75,596567,1.91,0.73,-0.35,-0.02,425
577329556.27,5.62,2024-03-20,5.76,5.57,5.74,965541,3.3,1.19,-2.26,-0.13,425
329527289.94,5.59,2024-03-21,5.63,5.52,5.62,556651,1.96,0.69,-0.53,-0.03,425
288037629.1,5.51,2024-03-22,5.58,5.47,5.57,491432,1.97,0.61,-1.43,-0.08,425
1444096529.32,5.89,2024-03-25,6.02,5.7,5.75,2314078,5.81,2.85,6.9,0.38,425
742527236.96,5.96,2024-03-26,6.01,5.79,5.87,1185627,3.74,1.46,1.19,0.07,425
444907067.36,5.84,2024-03-27,5.98,5.82,5.92,712379,2.68,0.88,-2.01,-0.12,425
424975407.83,5.86,2024-03-28,5.95,5.77,5.83,683168,3.08,0.84,0.34,0.02,425
626845725.87,6.01,2024-03-29,6.03,5.83,5.86,990605,3.41,1.22,2.56,0.15,425
1025768254.14,6.23,2024-04-01,6.3,6.05,6.05,1561440,4.16,1.92,3.66,0.22,425
697502297.0,6.21,2024-04-02,6.3,6.12,6.2,1064673,2.89,1.31,-0.32,-0.02,425
385185319.87,6.14,2024-04-03,6.24,6.1,6.17,593175,2.25,0.73,-1.13,-0.07,425
1047953598.27,6.32,2024-04-08,6.37,6.06,6.09,1582325,5.05,1.95,2.93,0.18,425
720540964.31,6.24,2024-04-09,6.56,6.19,6.36,1076429,5.85,1.33,-1.27,-0.08,425
1084890736.72,6.5,2024-04-10,6.55,6.27,6.28,1586824,4.49,1.95,4.17,0.26,425
1926899078.1,6.77,2024-04-11,6.92,6.41,6.43,2715815,7.85,3.34,4.15,0.27,425
847782016.81,6.64,2024-04-12,6.84,6.6,6.79,1206664,3.55,1.49,-1.92,-0.13,425
1626823860.01,6.97,2024-04-15,7.02,6.63,6.65,2247447,5.87,2.77,4.97,0.33,425
932673373.82,6.62,2024-04-16,6.92,6.6,6.92,1317172,4.59,1.62,-5.02,-0.35,425
1632754369.27,7.2,2024-04-17,7.31,6.54,6.62,2250408,11.63,2.77,8.76,0.58,425
1262530715.19,7.04,2024-04-18,7.26,6.94,7.08,1698610,4.44,2.09,-2.22,-0.16,425
701984400.41,7.0,2024-04-19,7.17,6.96,7.0,949185,2.98,1.17,-0.57,-0.04,425
1070753454.24,6.71,2024-04-22,7.02,6.66,7.0,1502646,5.14,1.85,-4.14,-0.29,425
757419264.15,6.51,2024-04-23,6.67,6.43,6.65,1100160,3.58,1.35,-2.98,-0.2,425
644753631.22,6.64,2024-04-24,6.65,6.51,6.52,928917,2.15,1.14,2.0,0.13,425
486305894.58,6.62,2024-04-25,6.71,6.55,6.59,698113,2.41,0.86,-0.3,-0.02,425
943640929.34,6.54,2024-04-26,6.65,6.36,6.59,1379163,4.38,1.7,-1.21,-0.08,425
622068401.21,6.56,2024-04-29,6.6,6.45,6.5,904656,2.29,1.11,0.31,0.02,425
922368362.77,6.68,2024-04-30,6.77,6.4,6.56,1322351,5.64,1.63,1.83,0.12,425
1588969928.35,7.13,2024-05-06,7.23,6.53,6.75,2178854,10.48,2.68,6.74,0.45,425
979521293.51,7.14,2024-05-07,7.38,7.07,7.19,1297684,4.35,1.6,0.14,0.01,425
518959568.43,7.03,2024-05-08,7.1,6.93,7.09,705263,2.38,0.87,-1.54,-0.11,425
1679458622.47,7.67,2024-05-09,7.7,7.01,7.01,2147860,9.82,2.65,9.1,0.64,425
956819838.06,7.67,2024-05-10,7.71,7.43,7.62,1208525,3.65,1.49,0.0,0.0,425
996469778.55,7.63,2024-05-13,7.79,7.44,7.51,1245407,4.56,1.53,-0.52,-0.04,425
551318792.83,7.53,2024-05-14,7.67,7.43,7.58,701068,3.15,0.86,-1.31,-0.1,425
498620333.59,7.43,2024-05-15,7.53,7.4,7.43,638449,1.73,0.79,-1.33,-0.1,425
699878887.3,7.55,2024-05-16,7.61,7.36,7.49,892915,3.36,1.1,1.62,0.12,425
762044957.31,7.47,2024-05-17,7.54,7.26,7.46,981617,3.71,1.21,-1.06,-0.08,425
779169985.1,7.31,2024-05-20,7.46,7.2,7.45,1018187,3.48,1.25,-2.14,-0.16,425
331630673.33,7.32,2024-05-21,7.38,7.27,7.3,432205,1.5,0.53,0.14,0.01,425
538150301.49,7.31,2024-05-22,7.45,7.28,7.33,698736,2.32,0.86,-0.14,-0.01,425
614566817.68,7.29,2024-05-23,7.46,7.23,7.28,798948,3.15,0.98,-0.27,-0.02,425
1046919549.74,7.5,2024-05-24,7.64,7.27,7.29,1330200,5.08,1.64,2.88,0.21,425
671767104.26,7.63,2024-05-27,7.64,7.45,7.51,847221,2.53,1.04,1.73,0.13,425
792517182.52,7.3,2024-05-28,7.62,7.29,7.62,1025767,4.33,1.26,-4.33,-0.33,425
779587530.25,7.08,2024-05-29,7.32,7.02,7.32,1045391,4.11,1.29,-3.01,-0.22,425
442350621.4,7.0,2024-05-30,7.12,6.97,7.03,598661,2.12,0.74,-1.13,-0.08,425
541588632.8,6.9,2024-05-31,7.1,6.86,7.01,742179,3.43,0.91,-1.43,-0.1,425
562375286.46,6.85,2024-06-03,6.92,6.75,6.82,783241,2.46,0.96,-0.72,-0.05,425
605757267.12,7.03,2024-06-04,7.06,6.79,6.82,826863,3.94,1.02,2.63,0.18,425
456414623.88,6.87,2024-06-05,7.08,6.81,7.01,627073,3.84,0.77,-2.28,-0.16,425
826974493.94,7.03,2024-06-06,7.12,6.87,6.95,1122757,3.64,1.38,2.33,0.16,425
1017931199.7,7.11,2024-06-07,7.27,6.98,7.02,1361094,4.13,1.68,1.14,0.08,425
696396337.83,7.02,2024-06-11,7.13,6.81,7.11,955102,4.5,1.18,-1.27,-0.09,425
748578687.64,7.22,2024-06-12,7.28,6.92,6.94,996449,5.13,1.23,2.85,0.2,425
563274873.59,6.99,2024-06-13,7.21,6.94,7.2,763345,3.74,0.94,-3.19,-0.23,425
517116045.71,6.86,2024-06-14,7.05,6.81,6.98,712150,3.43,0.88,-1.86,-0.13,425
422419910.22,6.88,2024-06-17,6.98,6.8,6.88,582857,2.62,0.72,0.29,0.02,425
703361533.79,7.02,2024-06-18,7.1,6.63,6.88,972273,6.83,1.2,2.03,0.14,425
282799232.58,6.97,2024-06-19,7.04,6.91,7.0,385634,1.85,0.47,-0.71,-0.05,425
296015054.67,6.89,2024-06-20,7.1,6.84,6.95,406593,3.73,0.5,-1.15,-0.08,425
611011599.35,7.02,2024-06-21,7.12,6.85,6.85,826769,3.92,1.02,1.89,0.13,425
421753203.0,6.97,2024-06-24,7.1,6.94,7.02,573397,2.28,0.71,-0.71,-0.05,425
910208805.39,7.1,2024-06-25,7.28,6.94,6.94,1211760,4.88,1.49,1.87,0.13,425
501489498.18,7.11,2024-06-26,7.14,6.92,7.1,677663,3.1,0.83,0.14,0.01,425
970709201.46,6.69,2024-06-27,7.1,6.65,7.1,1358073,6.33,1.67,-5.91,-0.42,425
592485229.31,6.8,2024-06-28,6.85,6.62,6.65,831052,3.44,1.02,1.64,0.11,425
423572754.02,6.82,2024-07-01,6.85,6.7,6.72,593491,2.21,0.73,0.29,0.02,425
1417188047.94,6.45,2024-07-02,6.81,6.15,6.81,2097414,9.68,2.58,-5.43,-0.37,425
597645840.43,6.35,2024-07-03,6.51,6.32,6.45,913069,2.95,1.12,-1.55,-0.1,425
565455661.73,6.45,2024-07-04,6.55,6.33,6.36,850375,3.46,1.05,1.57,0.1,425
408502302.0,6.46,2024-07-05,6.48,6.32,6.45,621660,2.48,0.77,0.16,0.01,425
417701648.79,6.4,2024-07-08,6.58,6.38,6.48,629555,3.1,0.78,-0.93,-0.06,425
522916405.83,6.39,2024-07-09,6.44,6.28,6.4,801274,2.5,0.99,-0.16,-0.01,425
561141288.82,6.5,2024-07-10,6.59,6.31,6.39,845438,4.38,1.04,1.72,0.11,425
643171451.92,6.68,2024-07-11,6.76,6.45,6.54,946141,4.77,1.17,2.77,0.18,425
456457740.22,6.55,2024-07-12,6.71,6.5,6.64,676173,3.14,0.83,-1.95,-0.13,425
410799362.01,6.48,2024-07-15,6.62,6.36,6.52,617201,3.97,0.76,-1.07,-0.07,425
704002208.04,6.23,2024-07-16,6.49,6.17,6.43,1099275,4.94,1.35,-3.86,-0.25,425
449364874.19,6.15,2024-07-17,6.23,6.09,6.22,710622,2.25,0.88,-1.28,-0.08,425
401102208.45,6.25,2024-07-18,6.32,6.08,6.1,628569,3.9,0.77,1.63,0.1,425
511686683.91,6.38,2024-07-19,6.44,6.21,6.23,782175,3.68,0.96,2.08,0.13,425
369189009.16,6.43,2024-07-22,6.47,6.31,6.33,561136,2.51,0.69,0.78,0.05,425
340626006.35,6.33,2024-07-23,6.52,6.32,6.43,515911,3.11,0.64,-1.56,-0.1,425
428996758.99,6.35,2024-07-24,6.48,6.28,6.34,654701,3.16,0.81,0.32,0.02,425
367394656.29,6.38,2024-07-25,6.43,6.26,6.35,563233,2.68,0.69,0.47,0.03,425
508177583.57,6.36,2024-07-26,6.5,6.22,6.39,778499,4.39,0.96,-0.31,-0.02,425
736236014.06,6.06,2024-07-29,6.36,6.01,6.35,1171263,5.5,1.44,-4.72,-0.3,425
458019270.04,6.16,2024-07-30,6.18,5.98,6.06,728501,3.3,0.9,1.65,0.1,425
602960784.62,6.38,2024-07-31,6.4,6.06,6.12,934091,5.52,1.15,3.57,0.22,425
450041148.3,6.24,2024-08-01,6.49,6.21,6.48,693555,4.39,0.85,-2.19,-0.14,425
370399139.66,6.2,2024-08-02,6.24,6.13,6.15,582771,1.76,0.72,-0.64,-0.04,425
391709775.97,6.18,2024-08-05,6.3,6.04,6.15,614754,4.19,0.76,-0.32,-0.02,425
