amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
485708114.0,,,10.23,2024-01-08,10.58,9.97,10.24,,,468609,5.89,4.97,-1.25,-0.13,300738
499555198.0,,,10.01,2024-01-09,10.44,9.83,10.23,,,493214,5.96,5.23,-2.15,-0.22,300738
362406105.0,,,9.57,2024-01-10,9.93,9.53,9.9,,,372622,4.0,3.95,-4.4,-0.44,300738
604635671.0,,,10.35,2024-01-11,10.57,9.51,9.57,,,595381,11.08,6.31,8.15,0.78,300738
385818595.0,,,10.02,2024-01-12,10.43,9.99,10.25,,,377609,4.25,4.0,-3.19,-0.33,300738
264570687.0,,,9.74,2024-01-15,10.05,9.72,9.97,,,268221,3.29,2.84,-2.79,-0.28,300738
402587526.0,,,10.05,2024-01-16,10.12,9.62,9.75,,,404925,5.13,4.29,3.18,0.31,300738
291929969.0,,,9.67,2024-01-17,10.02,9.66,9.95,,,297070,3.58,3.15,-3.78,-0.38,300738
468606717.0,,,10.1,2024-01-18,10.1,9.27,9.62,,,477961,8.58,5.07,4.45,0.43,300738
305854683.0,,,9.78,2024-01-19,10.06,9.77,10.0,,,307032,2.87,3.26,-3.17,-0.32,300738
396800199.0,,,9.57,2024-01-22,10.05,9.43,9.77,,,403772,6.34,4.28,-2.15,-0.21,300738
349262667.0,,,9.31,2024-01-23,9.52,8.74,9.43,,,376248,8.15,3.99,-2.72,-0.26,300738
324544857.0,,,9.28,2024-01-24,9.4,8.84,9.34,,,355394,6.02,3.77,-0.32,-0.03,300738
297246325.0,,,9.5,2024-01-25,9.57,9.11,9.23,,,315362,4.96,3.34,2.37,0.22,300738
283794356.0,,,9.16,2024-01-26,9.76,9.12,9.47,,,299254,6.74,3.17,-3.58,-0.34,300738
310605992.0,,,8.52,2024-01-29,9.21,8.51,9.13,,,352282,7.64,3.74,-6.99,-0.64,300738
206816293.0,,,8.6,2024-01-30,8.92,8.27,8.42,,,240491,7.63,2.55,0.94,0.08,300738
198158910.0,,,8.23,2024-01-31,8.69,8.22,8.6,,,233137,5.47,2.47,-4.3,-0.37,300738
237536553.0,,,8.01,2024-02-01,8.42,7.82,8.11,,,292313,7.29,3.1,-2.67,-0.22,300738
260783981.0,,,7.55,2024-02-02,8.21,7.26,8.06,,,336482,11.86,3.57,-5.74,-0.46,300738
259431002.0,,,6.87,2024-02-05,7.5,6.63,7.4,,,368268,11.52,3.9,-9.01,-0.68,300738
