amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
37681792.0,,,16.66,2025-12-15,16.94,16.24,16.49,,,22673,4.23,3.0,,0.79,0.13,,603276
19937916.0,,,16.35,2025-12-16,16.74,16.3,16.65,,,12137,2.64,1.6,,-1.86,-0.31,,603276
19337548.0,,,16.34,2025-12-17,16.42,16.06,16.24,,,11936,2.2,1.58,,-0.06,-0.01,,603276
26831082.0,,,16.48,2025-12-18,16.75,16.2,16.33,,,16171,3.37,2.14,,0.86,0.14,,603276
19781594.0,,,16.58,2025-12-19,16.7,16.5,16.6,,,11906,1.21,1.57,,0.61,0.1,,603276
23211026.0,,,16.46,2025-12-22,16.9,16.4,16.68,,,13968,3.02,1.85,,-0.72,-0.12,,603276
16484217.0,,,16.41,2025-12-23,16.65,16.3,16.53,,,10054,2.13,1.33,,-0.3,-0.05,,603276
15937215.0,,,16.45,2025-12-24,16.54,16.27,16.33,,,9679,1.65,1.28,,0.24,0.04,,603276
17355291.0,,,16.63,2025-12-25,16.67,16.41,16.53,,,10477,1.58,1.39,,1.09,0.18,,603276
20064222.0,,,16.64,2025-12-26,16.76,16.48,16.7,,,12081,1.68,1.6,,0.06,0.01,,603276
68735009.0,,,16.93,2025-12-29,17.39,16.65,16.7,,,40434,4.45,5.35,,1.74,0.29,,603276
53257820.0,,,16.45,2025-12-30,17.0,16.27,17.0,,,32325,4.31,4.27,,-2.84,-0.48,,603276
31160665.0,,,16.6,2025-12-31,16.63,16.2,16.56,,,18920,2.61,2.5,,0.91,0.15,,603276
55385040.0,,,16.96,2026-01-05,17.15,16.6,16.6,,,32756,3.31,4.33,,2.17,0.36,,603276
33457242.0,,,16.99,2026-01-06,17.09,16.78,17.0,,,19784,1.83,2.62,,0.18,0.03,,603276
43610205.0,,,17.08,2026-01-07,17.18,16.77,16.99,,,25709,2.41,3.4,,0.53,0.09,,603276
25572310.0,,,17.08,2026-01-08,17.15,16.88,16.99,,,14984,1.58,1.98,,0.0,0.0,,603276
41156993.0,,,17.19,2026-01-09,17.3,16.91,17.2,,,24051,2.28,3.18,,0.64,0.11,,603276
32582656.0,,,17.14,2026-01-12,17.23,17.02,17.17,,,19028,1.22,2.52,,-0.29,-0.05,,603276
46503395.0,,,17.29,2026-01-13,17.61,17.04,17.2,,,26830,3.33,3.55,,0.88,0.15,,603276
42268988.0,,,17.34,2026-01-14,17.57,17.05,17.33,,,24367,3.01,3.22,,0.29,0.05,,603276
58998809.0,,,17.84,2026-01-15,17.9,17.27,17.28,,,33494,3.63,4.43,,2.88,0.5,,603276
41734202.0,,,17.74,2026-01-16,17.98,17.56,17.92,,,23564,2.35,3.12,,-0.56,-0.1,,603276
808555085.0,27.83,3.71,23.26,,28.68,23.24,25.92,18.98,63.49,241333,,,2023-09-25,,,603276.0,603276
