amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
27410424.0,3.89,2024-01-08,4.02,3.89,3.99,69379,3.26,0.65,-2.51,-0.1,509
25893278.0,3.89,2024-01-09,3.94,3.85,3.91,66563,2.31,0.62,0.0,0.0,509
34794609.0,3.92,2024-01-10,3.93,3.8,3.87,89915,3.34,0.84,0.77,0.03,509
41377785.72,3.9,2024-01-11,3.99,3.85,3.89,105829,3.57,0.99,-0.51,-0.02,509
26778464.0,3.9,2024-01-12,3.93,3.87,3.9,68719,1.54,0.64,0.0,0.0,509
25046919.0,3.83,2024-01-15,3.89,3.82,3.89,65095,1.79,0.61,-1.79,-0.07,509
26199789.0,3.82,2024-01-16,3.86,3.74,3.85,68935,3.13,0.64,-0.26,-0.01,509
21565234.96,3.71,2024-01-17,3.82,3.7,3.81,57320,3.14,0.53,-2.88,-0.11,509
41973221.6,3.66,2024-01-18,3.7,3.53,3.68,116648,4.58,1.09,-1.35,-0.05,509
65140321.58,3.73,2024-01-19,3.85,3.6,3.66,176146,6.83,1.64,1.91,0.07,509
78417297.0,3.54,2024-01-22,3.79,3.51,3.68,213514,7.51,1.99,-5.09,-0.19,509
49603389.0,3.51,2024-01-23,3.59,3.42,3.59,142005,4.8,1.32,-0.85,-0.03,509
46206673.92,3.6,2024-01-24,3.62,3.41,3.54,130713,5.98,1.22,2.56,0.09,509
47087559.0,3.74,2024-01-25,3.76,3.5,3.56,128770,7.22,1.2,3.89,0.14,509
35863022.0,3.7,2024-01-26,3.77,3.69,3.7,96393,2.14,0.9,-1.07,-0.04,509
38045804.0,3.56,2024-01-29,3.75,3.54,3.7,105442,5.68,0.98,-3.78,-0.14,509
32778288.63,3.37,2024-01-30,3.54,3.34,3.49,95608,5.62,0.89,-5.34,-0.19,509
33240354.0,3.22,2024-01-31,3.4,3.19,3.37,101156,6.23,0.94,-4.45,-0.15,509
30379459.0,3.26,2024-02-01,3.28,3.09,3.25,95102,5.9,0.89,1.24,0.04,509
35953850.0,3.06,2024-02-02,3.32,2.95,3.24,115419,11.35,1.08,-6.13,-0.2,509
35654463.0,2.75,2024-02-05,3.08,2.75,3.06,127009,10.78,1.18,-10.13,-0.31,509
64935679.0,2.54,2024-02-06,2.71,2.48,2.5,257192,8.36,2.4,-7.64,-0.21,509
65538846.63,2.34,2024-02-07,2.68,2.29,2.68,277106,15.35,2.58,-7.87,-0.2,509
65932111.45,2.54,2024-02-08,2.57,2.13,2.34,278368,18.8,2.59,8.55,0.2,509
62873280.9,2.73,2024-02-19,2.79,2.54,2.55,231250,9.84,2.15,7.48,0.19,509
41881849.81,2.76,2024-02-20,2.8,2.64,2.74,153424,5.86,1.43,1.1,0.03,509
41885041.61,2.85,2024-02-21,2.95,2.69,2.72,146374,9.42,1.36,3.26,0.09,509
61132469.79,3.14,2024-02-22,3.14,2.82,2.82,201398,11.23,1.88,10.18,0.29,509
98949325.2,3.24,2024-02-23,3.32,3.15,3.18,307807,5.41,2.87,3.18,0.1,509
80890624.62,3.12,2024-02-26,3.23,3.1,3.21,257433,4.01,2.4,-3.7,-0.12,509
50256727.64,3.17,2024-02-27,3.17,3.03,3.08,160220,4.49,1.49,1.6,0.05,509
69648290.23,2.93,2024-02-28,3.23,2.92,3.17,225636,9.78,2.1,-7.57,-0.24,509
42591642.45,3.01,2024-02-29,3.02,2.84,2.87,143578,6.14,1.34,2.73,0.08,509
35514804.0,3.07,2024-03-01,3.08,2.98,3.0,116724,3.32,1.09,1.99,0.06,509
31585408.85,3.08,2024-03-04,3.11,3.0,3.07,103341,3.58,0.96,0.33,0.01,509
26080081.0,3.01,2024-03-05,3.08,3.0,3.04,85993,2.6,0.8,-2.27,-0.07,509
22779772.0,3.04,2024-03-06,3.07,2.99,3.01,74902,2.66,0.7,1.0,0.03,509
27110462.23,2.99,2024-03-07,3.06,2.99,3.05,89573,2.3,0.83,-1.64,-0.05,509
21892310.0,3.04,2024-03-08,3.06,2.95,2.97,72737,3.68,0.68,1.67,0.05,509
100088976.4,3.25,2024-03-11,3.34,3.01,3.04,310984,10.86,2.9,6.91,0.21,509
67039154.24,3.14,2024-03-12,3.26,3.1,3.25,212361,4.92,1.98,-3.38,-0.11,509
81653094.9,3.45,2024-03-13,3.45,3.11,3.12,237945,10.83,2.22,9.87,0.31,509
213858868.4,3.53,2024-03-14,3.73,3.35,3.45,603240,11.01,5.62,2.32,0.08,509
121905737.0,3.38,2024-03-15,3.47,3.33,3.45,361108,3.97,3.37,-4.25,-0.15,509
93427908.0,3.38,2024-03-18,3.4,3.33,3.35,278054,2.07,2.59,0.0,0.0,509
70979284.1,3.38,2024-03-19,3.43,3.35,3.38,209283,2.37,1.95,0.0,0.0,509
48282016.11,3.39,2024-03-20,3.41,3.35,3.37,142981,1.78,1.33,0.3,0.01,509
57198576.9,3.41,2024-03-21,3.42,3.34,3.39,168812,2.36,1.57,0.59,0.02,509
83462498.97,3.49,2024-03-22,3.52,3.39,3.39,240515,3.81,2.24,2.35,0.08,509
55336578.0,3.33,2024-03-25,3.49,3.32,3.48,162719,4.87,1.52,-4.58,-0.16,509
38045290.0,3.28,2024-03-26,3.38,3.23,3.34,116103,4.5,1.08,-1.5,-0.05,509
30581934.0,3.17,2024-03-27,3.34,3.16,3.28,93899,5.49,0.88,-3.35,-0.11,509
31704492.0,3.24,2024-03-28,3.27,3.16,3.16,98434,3.47,0.92,2.21,0.07,509
24905766.0,3.28,2024-03-29,3.31,3.21,3.31,76383,3.09,0.71,1.23,0.04,509
35825110.0,3.41,2024-04-01,3.41,3.29,3.29,106487,3.66,0.99,3.96,0.13,509
36351336.0,3.38,2024-04-02,3.46,3.36,3.4,106954,2.93,1.0,-0.88,-0.03,509
23620309.0,3.36,2024-04-03,3.39,3.31,3.38,70607,2.37,0.66,-0.59,-0.02,509
56784792.69,3.38,2024-04-08,3.6,3.34,3.35,165159,7.74,1.54,0.6,0.02,509
36502921.0,3.36,2024-04-09,3.37,3.26,3.33,109999,3.25,1.03,-0.59,-0.02,509
28400224.0,3.25,2024-04-10,3.36,3.22,3.35,86873,4.17,0.81,-3.27,-0.11,509
25586987.0,3.22,2024-04-11,3.28,3.2,3.22,79118,2.46,0.74,-0.92,-0.03,509
28833241.01,3.18,2024-04-12,3.35,3.17,3.23,88955,5.59,0.83,-1.24,-0.04,509
43947484.11,3.04,2024-04-15,3.19,2.92,3.17,144188,8.49,1.34,-4.4,-0.14,509
42017124.0,2.74,2024-04-16,3.04,2.74,2.99,149242,9.87,1.39,-9.87,-0.3,509
35634713.19,2.91,2024-04-17,2.94,2.78,2.8,123887,5.84,1.15,6.2,0.17,509
35536765.16,2.95,2024-04-18,3.07,2.88,2.96,119673,6.53,1.12,1.37,0.04,509
22835757.25,2.9,2024-04-19,3.0,2.88,2.94,77632,4.07,0.72,-1.69,-0.05,509
15709793.5,2.89,2024-04-22,2.92,2.81,2.88,54624,3.79,0.51,-0.34,-0.01,509
13711535.0,2.89,2024-04-23,2.94,2.87,2.88,47204,2.42,0.44,0.0,0.0,509
19244493.0,2.99,2024-04-24,2.99,2.88,2.88,64983,3.81,0.61,3.46,0.1,509
15371695.86,3.01,2024-04-25,3.04,2.96,2.99,51056,2.68,0.48,0.67,0.02,509
26423371.93,3.08,2024-04-26,3.1,2.96,3.01,86946,4.65,0.81,2.33,0.07,509
22056241.0,3.11,2024-04-29,3.14,3.03,3.08,71168,3.57,0.66,0.97,0.03,509
40121907.0,3.19,2024-04-30,3.25,3.14,3.14,125296,3.54,1.17,2.57,0.08,509
28893391.15,3.15,2024-05-06,3.26,3.14,3.23,90928,3.76,0.85,-1.25,-0.04,509
18184821.53,3.14,2024-05-07,3.18,3.12,3.15,57838,1.9,0.54,-0.32,-0.01,509
20976697.15,3.12,2024-05-08,3.18,3.11,3.15,66902,2.23,0.62,-0.64,-0.02,509
20848414.41,3.14,2024-05-09,3.22,3.1,3.12,65959,3.85,0.61,0.64,0.02,509
16870896.0,3.1,2024-05-10,3.16,3.09,3.14,54188,2.23,0.5,-1.27,-0.04,509
22385730.0,3.01,2024-05-13,3.12,3.0,3.1,73659,3.87,0.69,-2.9,-0.09,509
31296426.18,3.16,2024-05-14,3.16,3.01,3.02,101128,4.98,0.94,4.98,0.15,509
49245715.55,3.19,2024-05-15,3.29,3.08,3.14,154378,6.65,1.44,0.95,0.03,509
26540171.26,3.18,2024-05-16,3.22,3.14,3.17,83354,2.51,0.78,-0.31,-0.01,509
22054574.26,3.2,2024-05-17,3.21,3.15,3.18,69405,1.89,0.65,0.63,0.02,509
25497731.0,3.21,2024-05-20,3.22,3.17,3.2,79675,1.56,0.74,0.31,0.01,509
17286773.64,3.16,2024-05-21,3.21,3.14,3.2,54614,2.18,0.51,-1.56,-0.05,509
17203956.26,3.19,2024-05-22,3.21,3.14,3.16,54026,2.22,0.5,0.95,0.03,509
14896572.0,3.14,2024-05-23,3.2,3.1,3.18,47517,3.13,0.44,-1.57,-0.05,509
17382863.0,3.09,2024-05-24,3.2,3.08,3.12,55554,3.82,0.52,-1.59,-0.05,509
21118441.0,3.06,2024-05-27,3.1,2.97,3.09,69869,4.21,0.65,-0.97,-0.03,509
15760569.59,2.99,2024-05-28,3.06,2.98,3.05,52407,2.61,0.49,-2.29,-0.07,509
14748481.0,3.0,2024-05-29,3.03,2.96,2.99,49086,2.34,0.46,0.33,0.01,509
10774690.0,2.98,2024-05-30,3.01,2.96,3.01,36209,1.67,0.34,-0.67,-0.02,509
9882088.8,2.98,2024-05-31,3.03,2.96,2.96,33042,2.35,0.31,0.0,0.0,509
17308338.5,2.9,2024-06-03,3.0,2.88,2.97,59240,4.03,0.55,-2.68,-0.08,509
17571146.5,2.85,2024-06-04,2.92,2.82,2.9,61427,3.45,0.57,-1.72,-0.05,509
17727666.0,2.86,2024-06-05,2.92,2.83,2.86,61593,3.16,0.57,0.35,0.01,509
57686386.5,2.58,2024-06-06,2.89,2.58,2.87,215793,10.84,2.01,-9.79,-0.28,509
25909846.0,2.68,2024-06-07,2.73,2.6,2.6,97150,5.04,0.91,3.88,0.1,509
24436478.0,2.74,2024-06-11,2.76,2.63,2.67,90543,4.85,0.84,2.24,0.06,509
17247470.0,2.77,2024-06-12,2.8,2.72,2.75,62159,2.92,0.58,1.09,0.03,509
15413793.13,2.7,2024-06-13,2.79,2.68,2.78,56578,3.97,0.53,-2.53,-0.07,509
12165418.0,2.68,2024-06-14,2.73,2.67,2.71,45260,2.22,0.42,-0.74,-0.02,509
10025162.64,2.66,2024-06-17,2.7,2.63,2.68,37663,2.61,0.35,-0.75,-0.02,509
14716403.0,2.71,2024-06-18,2.72,2.64,2.66,54618,3.01,0.51,1.88,0.05,509
11783596.0,2.68,2024-06-19,2.75,2.67,2.71,43728,2.95,0.41,-1.11,-0.03,509
17922780.0,2.62,2024-06-20,2.72,2.61,2.69,67716,4.1,0.63,-2.24,-0.06,509
14009410.0,2.61,2024-06-21,2.63,2.54,2.6,54109,3.44,0.5,-0.38,-0.01,509
20806599.92,2.49,2024-06-24,2.59,2.45,2.58,82902,5.36,0.77,-4.6,-0.12,509
17818077.95,2.51,2024-06-25,2.58,2.47,2.51,70534,4.42,0.66,0.8,0.02,509
16379159.0,2.61,2024-06-26,2.62,2.47,2.51,64110,5.98,0.6,3.98,0.1,509
14270964.0,2.55,2024-06-27,2.63,2.55,2.61,55194,3.07,0.51,-2.3,-0.06,509
13243528.13,2.57,2024-06-28,2.61,2.55,2.55,51268,2.35,0.48,0.78,0.02,509
15176152.0,2.53,2024-07-01,2.58,2.48,2.57,60272,3.89,0.56,-1.56,-0.04,509
13257875.95,2.56,2024-07-02,2.6,2.52,2.54,51525,3.16,0.48,1.19,0.03,509
11910606.0,2.59,2024-07-03,2.62,2.55,2.58,45957,2.73,0.43,1.17,0.03,509
17813915.0,2.48,2024-07-04,2.62,2.48,2.62,70624,5.41,0.66,-4.25,-0.11,509
14700496.04,2.53,2024-07-05,2.55,2.45,2.48,58448,4.03,0.54,2.02,0.05,509
15174274.65,2.44,2024-07-08,2.55,2.43,2.52,61350,4.74,0.57,-3.56,-0.09,509
17688653.5,2.45,2024-07-09,2.48,2.39,2.46,72495,3.69,0.68,0.41,0.01,509
16803035.06,2.39,2024-07-10,2.44,2.37,2.44,69997,2.86,0.65,-2.45,-0.06,509
22151453.0,2.5,2024-07-11,2.52,2.42,2.45,89330,4.18,0.83,4.6,0.11,509
13156943.0,2.49,2024-07-12,2.55,2.47,2.51,52550,3.2,0.49,-0.4,-0.01,509
11883182.0,2.41,2024-07-15,2.49,2.4,2.46,48865,3.61,0.46,-3.21,-0.08,509
8026072.61,2.41,2024-07-16,2.44,2.38,2.44,33422,2.49,0.31,0.0,0.0,509
8631907.0,2.37,2024-07-17,2.42,2.36,2.41,36145,2.49,0.34,-1.66,-0.04,509
11143605.0,2.37,2024-07-18,2.39,2.3,2.36,47607,3.8,0.44,0.0,0.0,509
8229672.0,2.37,2024-07-19,2.39,2.33,2.35,34752,2.53,0.32,0.0,0.0,509
8100064.75,2.36,2024-07-22,2.4,2.34,2.38,34145,2.53,0.32,-0.42,-0.01,509
10021709.0,2.32,2024-07-23,2.41,2.32,2.36,42381,3.81,0.39,-1.69,-0.04,509
11732294.5,2.27,2024-07-24,2.36,2.26,2.36,51157,4.31,0.48,-2.16,-0.05,509
9925645.92,2.27,2024-07-25,2.31,2.22,2.28,43665,3.96,0.41,0.0,0.0,509
12150779.44,2.33,2024-07-26,2.36,2.26,2.26,52345,4.41,0.49,2.64,0.06,509
8222580.32,2.34,2024-07-29,2.39,2.29,2.34,35311,4.29,0.33,0.43,0.01,509
14049032.0,2.4,2024-07-30,2.41,2.33,2.35,59016,3.42,0.55,2.56,0.06,509
15027219.93,2.47,2024-07-31,2.49,2.38,2.41,61305,4.58,0.57,2.92,0.07,509
10978517.0,2.44,2024-08-01,2.5,2.42,2.47,44808,3.24,0.42,-1.21,-0.03,509
10981422.0,2.43,2024-08-02,2.48,2.42,2.46,44870,2.46,0.42,-0.41,-0.01,509
15595572.21,2.38,2024-08-05,2.49,2.38,2.43,63976,4.53,0.6,-2.06,-0.05,509
11947848.0,2.43,2024-08-06,2.44,2.38,2.4,49564,2.52,0.46,2.1,0.05,509
8056932.0,2.42,2024-08-07,2.45,2.41,2.42,33211,1.65,0.31,-0.41,-0.01,509
17598440.0,2.66,2024-08-08,2.66,2.38,2.41,69581,11.57,0.65,9.92,0.24,509
74192264.0,2.93,2024-08-09,2.93,2.76,2.93,254817,6.39,2.37,10.15,0.27,509
51177392.0,3.22,2024-08-12,3.22,3.22,3.22,158936,0.0,1.48,9.9,0.29,509
162340946.28,3.54,2024-08-13,3.54,3.38,3.49,464269,4.97,4.33,9.94,0.32,509
604218517.49,3.24,2024-08-14,3.89,3.19,3.89,1642456,19.77,15.31,-8.47,-0.3,509
395499134.8,2.92,2024-08-15,3.12,2.92,2.92,1338125,6.17,12.47,-9.88,-0.32,509
246924253.8,2.63,2024-08-16,2.83,2.63,2.8,909613,6.85,8.48,-9.93,-0.29,509
133505630.48,2.56,2024-08-19,2.64,2.53,2.56,520418,4.18,4.85,-2.66,-0.07,509
81822146.5,2.5,2024-08-20,2.55,2.48,2.54,327009,2.73,3.05,-2.34,-0.06,509
63117741.0,2.47,2024-08-21,2.5,2.43,2.46,256316,2.8,2.39,-1.2,-0.03,509
59208413.72,2.42,2024-08-22,2.49,2.41,2.44,241688,3.24,2.25,-2.02,-0.05,509
49900530.0,2.41,2024-08-23,2.43,2.36,2.41,207860,2.89,1.94,-0.41,-0.01,509
41463195.0,2.46,2024-08-26,2.46,2.41,2.42,169946,2.07,1.58,2.07,0.05,509
38205950.0,2.4,2024-08-27,2.47,2.39,2.45,157931,3.25,1.47,-2.44,-0.06,509
35673152.0,2.42,2024-08-28,2.44,2.38,2.38,147441,2.5,1.37,0.83,0.02,509
35378138.0,2.46,2024-08-29,2.46,2.4,2.4,144946,2.48,1.35,1.65,0.04,509
55466738.0,2.5,2024-08-30,2.54,2.44,2.45,221390,4.07,2.06,1.63,0.04,509
37481635.0,2.46,2024-09-02,2.53,2.45,2.5,150676,3.2,1.4,-1.6,-0.04,509
28500096.0,2.47,2024-09-03,2.49,2.45,2.45,115468,1.63,1.08,0.41,0.01,509
33225125.0,2.47,2024-09-04,2.48,2.43,2.48,135051,2.02,1.26,0.0,0.0,509
25690055.0,2.5,2024-09-05,2.5,2.44,2.45,103487,2.43,0.96,1.21,0.03,509
29128664.0,2.45,2024-09-06,2.5,2.44,2.5,118230,2.4,1.1,-2.0,-0.05,509
23757685.0,2.47,2024-09-09,2.5,2.41,2.44,96315,3.67,0.9,0.82,0.02,509
28930098.48,2.51,2024-09-10,2.52,2.45,2.47,116267,2.83,1.08,1.62,0.04,509
26441080.0,2.49,2024-09-11,2.52,2.47,2.5,106184,1.99,0.99,-0.8,-0.02,509
65124786.0,2.52,2024-09-12,2.58,2.48,2.5,257436,4.02,2.4,1.2,0.03,509
40935235.0,2.47,2024-09-13,2.54,2.46,2.5,164435,3.17,1.53,-1.98,-0.05,509
40269463.0,2.45,2024-09-18,2.49,2.4,2.47,165446,3.64,1.54,-0.81,-0.02,509
42291523.0,2.53,2024-09-19,2.53,2.46,2.46,168587,2.86,1.57,3.27,0.08,509
59696619.5,2.58,2024-09-20,2.59,2.5,2.53,233373,3.56,2.17,1.98,0.05,509
53925654.0,2.6,2024-09-23,2.64,2.55,2.58,207249,3.49,1.93,0.78,0.02,509
60045857.5,2.64,2024-09-24,2.67,2.59,2.6,228288,3.08,2.13,1.54,0.04,509
66362832.0,2.65,2024-09-25,2.72,2.63,2.64,248046,3.41,2.31,0.38,0.01,509
82616038.0,2.92,2024-09-26,2.92,2.65,2.66,292929,10.19,2.73,10.19,0.27,509
215807492.32,3.0,2024-09-27,3.09,2.85,3.03,727824,8.22,6.78,2.74,0.08,509
220848042.61,3.26,2024-09-30,3.29,3.0,3.02,704375,9.67,6.56,8.67,0.26,509
269965968.59,3.3,2024-10-08,3.59,3.1,3.58,813868,15.03,7.58,1.23,0.04,509
132218312.69,3.02,2024-10-09,3.21,3.01,3.17,426517,6.06,3.97,-8.48,-0.28,509
128922518.35,3.12,2024-10-10,3.3,3.01,3.06,408593,9.6,3.81,3.31,0.1,509
72389144.9,3.06,2024-10-11,3.2,3.02,3.1,233718,5.77,2.18,-1.92,-0.06,509
61806550.71,3.13,2024-10-14,3.15,3.04,3.12,199105,3.59,1.86,2.29,0.07,509
66982663.36,3.12,2024-10-15,3.22,3.05,3.06,212833,5.43,1.98,-0.32,-0.01,509
140349957.76,3.25,2024-10-16,3.32,3.07,3.1,436493,8.01,4.07,4.17,0.13,509
100785589.6,3.14,2024-10-17,3.31,3.13,3.3,316145,5.54,2.95,-3.38,-0.11,509
118884774.2,3.21,2024-10-18,3.32,3.09,3.11,368491,7.32,3.43,2.23,0.07,509
87967546.0,3.18,2024-10-21,3.24,3.17,3.21,275345,2.18,2.57,-0.93,-0.03,509
