amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
131064348.03,5.91,2024-01-08,6.05,5.91,6.02,209762,2.33,0.44,-1.83,-0.11,27
98234249.36,5.91,2024-01-09,5.95,5.89,5.91,158405,1.02,0.33,0.0,0.0,27
106495311.75,5.85,2024-01-10,5.91,5.85,5.9,172844,1.02,0.36,-1.02,-0.06,27
101934963.74,5.87,2024-01-11,5.9,5.83,5.84,165508,1.2,0.35,0.34,0.02,27
151268542.77,5.98,2024-01-12,6.0,5.86,5.86,242131,2.39,0.51,1.87,0.11,27
82781391.98,5.95,2024-01-15,6.02,5.94,5.97,132308,1.34,0.28,-0.5,-0.03,27
95885219.0,5.95,2024-01-16,5.96,5.87,5.94,154387,1.51,0.32,0.0,0.0,27
88031849.0,5.86,2024-01-17,5.97,5.85,5.94,141612,2.02,0.3,-1.51,-0.09,27
173685012.21,5.76,2024-01-18,5.85,5.59,5.83,289997,4.44,0.61,-1.71,-0.1,27
77768003.96,5.76,2024-01-19,5.79,5.7,5.74,128713,1.56,0.27,0.0,0.0,27
113443770.4,5.54,2024-01-22,5.76,5.49,5.74,191788,4.69,0.4,-3.82,-0.22,27
77215451.29,5.61,2024-01-23,5.63,5.46,5.58,132149,3.07,0.28,1.26,0.07,27
102181754.47,5.77,2024-01-24,5.78,5.58,5.6,171144,3.57,0.36,2.85,0.16,27
146113744.86,5.95,2024-01-25,5.95,5.77,5.79,237019,3.12,0.5,3.12,0.18,27
181893090.51,6.04,2024-01-26,6.07,5.92,5.95,287898,2.52,0.61,1.51,0.09,27
195201371.92,6.07,2024-01-29,6.15,6.04,6.06,305157,1.82,0.64,0.5,0.03,27
144449499.63,5.99,2024-01-30,6.11,5.99,6.04,227489,1.98,0.48,-1.32,-0.08,27
145217016.47,5.91,2024-01-31,6.03,5.86,5.96,232747,2.84,0.49,-1.34,-0.08,27
141227628.08,5.8,2024-02-01,5.92,5.73,5.89,230556,3.21,0.48,-1.86,-0.11,27
147936155.31,5.68,2024-02-02,5.89,5.57,5.82,245072,5.52,0.52,-2.07,-0.12,27
204322017.76,5.62,2024-02-05,5.81,5.46,5.68,345523,6.16,0.73,-1.06,-0.06,27
216317319.64,5.96,2024-02-06,6.01,5.58,5.59,353977,7.65,0.74,6.05,0.34,27
316224061.38,6.18,2024-02-07,6.19,5.94,5.94,493203,4.19,1.04,3.69,0.22,27
339790419.61,6.28,2024-02-08,6.44,6.14,6.18,512123,4.85,1.08,1.62,0.1,27
226108306.24,6.19,2024-02-19,6.3,6.14,6.29,348421,2.55,0.73,-1.43,-0.09,27
148267965.7,6.18,2024-02-20,6.23,6.12,6.19,229136,1.78,0.48,-0.16,-0.01,27
177505467.21,6.16,2024-02-21,6.28,6.13,6.16,273013,2.43,0.57,-0.32,-0.02,27
115098420.27,6.19,2024-02-22,6.21,6.13,6.15,178170,1.3,0.37,0.49,0.03,27
122895350.44,6.19,2024-02-23,6.21,6.13,6.19,190291,1.29,0.4,0.0,0.0,27
161185369.2,6.07,2024-02-26,6.18,6.06,6.15,252057,1.94,0.53,-1.94,-0.12,27
117140822.8,6.12,2024-02-27,6.12,6.02,6.04,183831,1.65,0.39,0.82,0.05,27
246438308.65,6.18,2024-02-28,6.3,6.1,6.12,379057,3.27,0.8,0.98,0.06,27
206973912.36,6.3,2024-02-29,6.3,6.12,6.15,317315,2.91,0.67,1.94,0.12,27
143233881.92,6.25,2024-03-01,6.36,6.22,6.31,218056,2.22,0.46,-0.79,-0.05,27
137718962.78,6.29,2024-03-04,6.3,6.21,6.25,210154,1.44,0.44,0.64,0.04,27
147685333.08,6.27,2024-03-05,6.33,6.22,6.29,224866,1.75,0.47,-0.32,-0.02,27
166303203.34,6.3,2024-03-06,6.34,6.23,6.28,252212,1.75,0.53,0.48,0.03,27
194242376.99,6.31,2024-03-07,6.39,6.27,6.31,293348,1.9,0.62,0.16,0.01,27
276220595.79,6.5,2024-03-08,6.5,6.29,6.29,412329,3.33,0.87,3.01,0.19,27
261604538.97,6.51,2024-03-11,6.62,6.43,6.57,383899,2.92,0.81,0.15,0.01,27
188362198.42,6.37,2024-03-12,6.51,6.34,6.5,281469,2.61,0.59,-2.15,-0.14,27
177698369.2,6.46,2024-03-13,6.51,6.34,6.37,264450,2.67,0.56,1.41,0.09,27
120987391.36,6.44,2024-03-14,6.5,6.4,6.42,179568,1.55,0.38,-0.31,-0.02,27
190216810.0,6.55,2024-03-15,6.59,6.42,6.45,278790,2.64,0.59,1.71,0.11,27
286637778.99,6.72,2024-03-18,6.73,6.55,6.58,411135,2.75,0.86,2.6,0.17,27
167901279.4,6.61,2024-03-19,6.77,6.61,6.7,241234,2.38,0.51,-1.64,-0.11,27
127170989.08,6.6,2024-03-20,6.67,6.56,6.61,184401,1.66,0.39,-0.15,-0.01,27
119051685.08,6.57,2024-03-21,6.64,6.53,6.61,173668,1.67,0.37,-0.45,-0.03,27
149568640.36,6.46,2024-03-22,6.57,6.44,6.54,220907,1.98,0.46,-1.67,-0.11,27
134584566.51,6.47,2024-03-25,6.56,6.42,6.45,198168,2.17,0.42,0.15,0.01,27
163883665.71,6.62,2024-03-26,6.64,6.46,6.47,239371,2.78,0.5,2.32,0.15,27
150730718.5,6.56,2024-03-27,6.67,6.55,6.61,218081,1.81,0.46,-0.91,-0.06,27
183865661.34,6.64,2024-03-28,6.71,6.48,6.55,265669,3.51,0.56,1.22,0.08,27
191823376.67,6.8,2024-03-29,6.81,6.64,6.64,272672,2.56,0.57,2.41,0.16,27
244981423.54,6.9,2024-04-01,6.99,6.81,6.82,340942,2.65,0.72,1.47,0.1,27
247281347.65,7.02,2024-04-02,7.02,6.87,6.9,340263,2.17,0.72,1.74,0.12,27
167826915.35,7.0,2024-04-03,7.03,6.89,7.0,231401,1.99,0.49,-0.28,-0.02,27
240851799.78,7.07,2024-04-08,7.15,6.96,6.96,327089,2.71,0.69,1.0,0.07,27
225467638.8,6.97,2024-04-09,7.11,6.95,7.04,308909,2.26,0.65,-1.41,-0.1,27
151887672.73,6.97,2024-04-10,7.06,6.92,6.97,208655,2.01,0.44,0.0,0.0,27
199102564.42,7.09,2024-04-11,7.15,6.9,6.94,270141,3.59,0.57,1.72,0.12,27
150677645.47,7.01,2024-04-12,7.11,6.97,7.05,205449,1.97,0.43,-1.13,-0.08,27
262092833.27,7.14,2024-04-15,7.17,6.89,7.0,355496,3.99,0.75,1.85,0.13,27
335421228.45,7.06,2024-04-16,7.28,7.05,7.12,450131,3.22,0.95,-1.12,-0.08,27
252303719.38,7.17,2024-04-17,7.17,7.02,7.05,341455,2.12,0.72,1.56,0.11,27
267919131.38,7.06,2024-04-18,7.26,6.99,7.17,362317,3.77,0.76,-1.53,-0.11,27
201552047.28,7.05,2024-04-19,7.13,7.02,7.06,273827,1.56,0.58,-0.14,-0.01,27
