amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
62570774.0,,,15.99,2025-12-15,16.26,15.87,15.96,,,39048,2.45,2.86,,0.63,0.1,,688517
45259729.0,,,15.71,2025-12-16,16.25,15.59,16.08,,,28596,4.13,2.09,,-1.75,-0.28,,688517
73144831.0,,,15.5,2025-12-17,15.73,15.11,15.66,,,47580,3.95,3.48,,-1.34,-0.21,,688517
39739901.0,,,15.5,2025-12-18,15.73,15.31,15.39,,,25545,2.71,1.87,,0.0,0.0,,688517
50011189.0,,,15.72,2025-12-19,15.78,15.56,15.59,,,31905,1.42,2.34,,1.42,0.22,,688517
45599643.0,,,15.79,2025-12-22,15.98,15.63,15.82,,,28784,2.23,2.11,,0.45,0.07,,688517
40446669.0,,,15.87,2025-12-23,15.95,15.51,15.93,,,25639,2.79,1.88,,0.51,0.08,,688517
40770788.0,,,15.82,2025-12-24,16.05,15.68,15.82,,,25668,2.33,1.88,,-0.32,-0.05,,688517
38826340.0,,,16.05,2025-12-25,16.1,15.8,15.89,,,24308,1.9,1.78,,1.45,0.23,,688517
47520181.0,,,15.99,2025-12-26,16.18,15.88,16.15,,,29607,1.87,2.17,,-0.37,-0.06,,688517
38277230.0,,,15.87,2025-12-29,16.0,15.75,15.94,,,24088,1.56,1.76,,-0.75,-0.12,,688517
35852360.0,,,15.67,2025-12-30,15.9,15.66,15.8,,,22747,1.51,1.67,,-1.26,-0.2,,688517
31632149.0,,,15.59,2025-12-31,15.78,15.48,15.72,,,20309,1.91,1.49,,-0.51,-0.08,,688517
49295906.0,,,15.88,2026-01-05,15.97,15.66,15.67,,,31092,1.99,2.28,,1.86,0.29,,688517
41195906.0,,,16.01,2026-01-06,16.07,15.8,15.88,,,25779,1.7,1.89,,0.82,0.13,,688517
63496087.0,,,16.24,2026-01-07,16.42,15.99,16.01,,,39118,2.69,2.86,,1.44,0.23,,688517
52888176.0,,,16.34,2026-01-08,16.51,16.18,16.24,,,32347,2.03,2.37,,0.62,0.1,,688517
64622794.0,,,16.42,2026-01-09,16.49,16.18,16.38,,,39573,1.9,2.9,,0.49,0.08,,688517
65808497.0,,,16.62,2026-01-12,16.73,16.39,16.56,,,39699,2.07,2.91,,1.22,0.2,,688517
187798348.0,,,17.45,2026-01-13,17.98,16.41,16.69,,,108801,9.45,7.96,,4.99,0.83,,688517
176123357.0,,,17.28,2026-01-14,17.61,16.83,17.16,,,102280,4.47,7.49,,-0.97,-0.17,,688517
329134592.0,71.07,7.84,13.89,,17.64,13.34,13.34,129.59,65.87,203971,,,2021-06-18,,,688517.0,688517
