amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
43578892.0,,,8.18,2025-12-15,8.25,8.06,8.15,,,53292,2.32,1.57,,-0.12,-0.01,,603982
70441103.0,,,8.18,2025-12-16,8.37,8.08,8.17,,,85859,3.55,2.53,,0.0,0.0,,603982
69151266.0,,,8.2,2025-12-17,8.35,8.05,8.24,,,84458,3.67,2.49,,0.24,0.02,,603982
59989462.0,,,8.27,2025-12-18,8.34,8.11,8.14,,,72487,2.8,2.13,,0.85,0.07,,603982
61134166.0,,,8.47,2025-12-19,8.5,8.26,8.32,,,72454,2.9,2.13,,2.42,0.2,,603982
52020643.0,,,8.45,2025-12-22,8.58,8.44,8.52,,,61127,1.65,1.8,,-0.24,-0.02,,603982
54153714.0,,,8.3,2025-12-23,8.5,8.28,8.44,,,64773,2.6,1.91,,-1.78,-0.15,,603982
39818055.0,,,8.39,2025-12-24,8.41,8.29,8.33,,,47565,1.45,1.4,,1.08,0.09,,603982
42398033.0,,,8.54,2025-12-25,8.56,8.34,8.37,,,49996,2.62,1.47,,1.79,0.15,,603982
45460122.0,,,8.47,2025-12-26,8.63,8.43,8.55,,,53322,2.34,1.57,,-0.82,-0.07,,603982
38931435.0,,,8.49,2025-12-29,8.57,8.43,8.44,,,45838,1.65,1.35,,0.24,0.02,,603982
38193872.0,,,8.44,2025-12-30,8.53,8.34,8.49,,,45181,2.24,1.33,,-0.59,-0.05,,603982
54309496.0,,,8.37,2025-12-31,8.55,8.25,8.51,,,64994,3.55,1.91,,-0.83,-0.07,,603982
54115280.0,,,8.4,2026-01-05,8.43,8.31,8.39,,,64546,1.43,1.9,,0.36,0.03,,603982
53528473.0,,,8.54,2026-01-06,8.58,8.4,8.43,,,62862,2.14,1.85,,1.67,0.14,,603982
54520560.0,,,8.38,2026-01-07,8.58,8.35,8.58,,,64809,2.69,1.91,,-1.87,-0.16,,603982
46963650.0,,,8.48,2026-01-08,8.51,8.33,8.33,,,55609,2.15,1.64,,1.19,0.1,,603982
48998153.0,,,8.48,2026-01-09,8.61,8.4,8.48,,,57643,2.48,1.7,,0.0,0.0,,603982
66435965.0,,,8.63,2026-01-12,8.66,8.46,8.59,,,77445,2.36,2.28,,1.77,0.15,,603982
86630935.0,,,8.64,2026-01-13,8.85,8.56,8.67,,,99641,3.36,2.93,,0.12,0.01,,603982
72795475.0,,,8.6,2026-01-14,8.77,8.5,8.65,,,84096,3.13,2.48,,-0.46,-0.04,,603982
1175705.0,24.76,4.31,13.8,,13.8,11.45,11.45,45.42,0.17,834,,,2019-05-22,,,603982.0,603982
