amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
20761768.0,,,7.69,2024-01-08,7.95,7.69,7.91,,,26038,3.3,0.77,-2.53,-0.2,300095
23285241.0,,,7.77,2024-01-09,7.93,7.72,7.72,,,29022,2.73,0.86,1.04,0.08,300095
18258122.0,,,7.71,2024-01-10,7.85,7.62,7.79,,,23040,2.96,0.68,-0.77,-0.06,300095
20957439.0,,,7.8,2024-01-11,7.85,7.67,7.71,,,26358,2.33,0.78,1.17,0.09,300095
22404146.0,,,7.8,2024-01-12,7.92,7.75,7.75,,,27902,2.18,0.83,0.0,0.0,300095
20032729.0,,,7.7,2024-01-15,7.82,7.64,7.82,,,25352,2.31,0.75,-1.28,-0.1,300095
26346254.0,,,7.67,2024-01-16,7.77,7.54,7.69,,,33689,2.99,1.0,-0.39,-0.03,300095
18501361.0,,,7.45,2024-01-17,7.67,7.45,7.67,,,23928,2.87,0.71,-2.87,-0.22,300095
26799158.0,,,7.35,2024-01-18,7.47,7.13,7.43,,,35851,4.56,1.07,-1.34,-0.1,300095
20154211.0,,,7.2,2024-01-19,7.38,7.19,7.35,,,27049,2.59,0.8,-2.04,-0.15,300095
37484184.0,,,6.67,2024-01-22,7.21,6.58,7.18,,,52714,8.75,1.57,-7.36,-0.53,300095
22713801.0,,,6.7,2024-01-23,6.74,6.49,6.66,,,33385,3.75,0.99,0.45,0.03,300095
24493936.0,,,6.77,2024-01-24,6.87,6.5,6.71,,,35521,5.52,1.06,1.04,0.07,300095
31176874.0,,,7.08,2024-01-25,7.08,6.78,6.8,,,43655,4.43,1.3,4.58,0.31,300095
18493418.0,,,7.05,2024-01-26,7.19,7.01,7.02,,,25415,2.54,0.76,-0.42,-0.03,300095
28138607.0,,,6.73,2024-01-29,7.13,6.68,7.11,,,40114,6.38,1.19,-4.54,-0.32,300095
20810187.0,,,6.48,2024-01-30,6.75,6.47,6.71,,,30674,4.16,0.91,-3.71,-0.25,300095
27158355.0,,,6.11,2024-01-31,6.52,6.09,6.47,,,42007,6.64,1.25,-5.71,-0.37,300095
25375717.0,,,5.94,2024-02-01,6.11,5.88,6.06,,,41021,3.76,1.22,-2.78,-0.17,300095
29471362.0,,,5.63,2024-02-02,6.13,5.38,5.95,,,49751,12.63,1.48,-5.22,-0.31,300095
41596521.0,,,4.98,2024-02-05,5.66,4.83,5.46,,,78558,14.74,2.33,-11.55,-0.65,300095
35997287.0,,,5.13,2024-02-06,5.36,4.66,4.83,,,69613,14.06,2.07,3.01,0.15,300095
40810493.0,,,5.06,2024-02-07,5.34,4.96,5.13,,,76571,7.41,2.28,-1.36,-0.07,300095
48928957.0,,,5.68,2024-02-08,5.72,5.06,5.06,,,87852,13.04,2.61,12.25,0.62,300095
