amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,日期,涨跌幅,涨跌额,股　　票　　代　　码　,股票代码
30547528.0,,,14.68,2025-12-15,14.82,14.5,14.5,,,20782,2.21,0.69,,1.24,0.18,,605077
28240545.0,,,14.54,2025-12-16,14.73,14.5,14.68,,,19371,1.57,0.65,,-0.95,-0.14,,605077
38019303.0,,,14.66,2025-12-17,14.68,14.39,14.5,,,26141,1.99,0.87,,0.83,0.12,,605077
45561795.0,,,14.76,2025-12-18,15.08,14.6,14.65,,,30750,3.27,1.03,,0.68,0.1,,605077
40844180.0,,,14.88,2025-12-19,15.03,14.66,14.79,,,27433,2.51,0.92,,0.81,0.12,,605077
28703982.0,,,14.87,2025-12-22,14.97,14.79,14.9,,,19273,1.21,0.64,,-0.07,-0.01,,605077
23151659.0,,,14.72,2025-12-23,14.97,14.7,14.88,,,15651,1.82,0.52,,-1.01,-0.15,,605077
30723863.0,,,14.96,2025-12-24,15.05,14.72,14.78,,,20580,2.24,0.69,,1.63,0.24,,605077
75881061.0,,,15.46,2025-12-25,15.58,14.94,15.03,,,49429,4.28,1.65,,3.34,0.5,,605077
45869917.0,,,15.27,2025-12-26,15.64,15.24,15.37,,,29800,2.59,1.0,,-1.23,-0.19,,605077
43225814.0,,,15.08,2025-12-29,15.35,14.93,15.26,,,28689,2.75,0.96,,-1.24,-0.19,,605077
37118185.0,,,14.82,2025-12-30,15.12,14.8,15.0,,,24916,2.12,0.83,,-1.72,-0.26,,605077
32529109.0,,,14.78,2025-12-31,14.9,14.66,14.81,,,22010,1.62,0.74,,-0.27,-0.04,,605077
52448296.0,,,14.86,2026-01-05,15.01,14.78,14.84,,,35218,1.56,1.18,,0.54,0.08,,605077
72035914.0,,,15.41,2026-01-06,15.49,14.66,14.86,,,47377,5.59,1.58,,3.7,0.55,,605077
121742495.0,,,15.51,2026-01-07,15.96,15.36,15.4,,,77704,3.89,2.6,,0.65,0.1,,605077
77383242.0,,,15.78,2026-01-08,16.1,15.49,15.51,,,48659,3.93,1.63,,1.74,0.27,,605077
60911792.0,,,15.71,2026-01-09,15.85,15.62,15.78,,,38776,1.46,1.29,,-0.44,-0.07,,605077
71295771.0,,,15.71,2026-01-12,15.81,15.45,15.7,,,45692,2.29,1.53,,0.0,0.0,,605077
51009583.0,,,15.43,2026-01-13,15.75,15.37,15.66,,,32789,2.42,1.1,,-1.78,-0.28,,605077
59381782.0,,,15.26,2026-01-14,15.53,15.14,15.45,,,38651,2.53,1.29,,-1.1,-0.17,,605077
46794058.0,27.23,8.91,26.76,,26.76,21.9,21.9,49.92,2.16,6295,,,2021-02-09,,,605077.0,605077
