amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
226701474.21,,,3.11,2024-01-08,3.25,3.05,3.07,,,711297,6.35,9.96,-1.27,-0.04,2495
154606780.23,,,3.18,2024-01-09,3.21,3.09,3.09,,,487155,3.86,6.82,2.25,0.07,2495
120131468.7,,,3.15,2024-01-10,3.2,3.09,3.18,,,380737,3.46,5.33,-0.94,-0.03,2495
120829001.6,,,3.18,2024-01-11,3.24,3.13,3.16,,,381054,3.49,5.34,0.95,0.03,2495
102252880.0,,,3.12,2024-01-12,3.19,3.12,3.17,,,323256,2.2,4.53,-1.89,-0.06,2495
97941488.96,,,3.16,2024-01-15,3.22,3.08,3.08,,,309261,4.49,4.33,1.28,0.04,2495
104211846.95,,,3.14,2024-01-16,3.18,3.09,3.14,,,331761,2.85,4.65,-0.63,-0.02,2495
121806908.0,,,2.99,2024-01-17,3.14,2.97,3.14,,,399958,5.41,5.6,-4.78,-0.15,2495
136644060.0,,,2.93,2024-01-18,3.02,2.8,2.98,,,473399,7.36,6.63,-2.01,-0.06,2495
75333900.0,,,2.88,2024-01-19,2.96,2.82,2.94,,,259416,4.78,3.63,-1.71,-0.05,2495
84787331.0,,,2.66,2024-01-22,2.87,2.59,2.86,,,308396,9.72,4.32,-7.64,-0.22,2495
64659976.0,,,2.67,2024-01-23,2.7,2.61,2.67,,,242322,3.38,3.39,0.38,0.01,2495
66524059.0,,,2.77,2024-01-24,2.77,2.63,2.69,,,244515,5.24,3.42,3.75,0.1,2495
51883585.0,,,2.8,2024-01-25,2.82,2.73,2.75,,,186157,3.25,2.61,1.08,0.03,2495
49658863.0,,,2.82,2024-01-26,2.87,2.79,2.79,,,174479,2.86,2.44,0.71,0.02,2495
39866685.0,,,2.71,2024-01-29,2.84,2.7,2.82,,,144291,4.96,2.02,-3.9,-0.11,2495
37123273.0,,,2.61,2024-01-30,2.71,2.61,2.68,,,139134,3.69,1.95,-3.69,-0.1,2495
