amount,amplitude,change,close,date,high,low,open,pct_change,turnover,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
858997864.62,,,166.18,2024-01-08,172.71,166.08,171.6,,,37631,3.85,0.71,-3.42,-5.89,2371
1031117166.47,,,167.59,2024-01-09,168.53,163.57,167.2,,,45534,2.98,0.86,0.85,1.41,2371
832571087.88,,,166.64,2024-01-10,170.44,164.1,166.79,,,36461,3.78,0.69,-0.57,-0.95,2371
1050580482.93,,,170.93,2024-01-11,172.63,166.09,166.63,,,45260,3.92,0.86,2.57,4.29,2371
621535806.2,,,170.49,2024-01-12,171.7,168.78,170.46,,,26775,1.71,0.51,-0.26,-0.44,2371
881692708.99,,,170.48,2024-01-15,174.64,167.97,170.12,,,37738,3.91,0.71,-0.01,-0.01,2371
2350083477.69,,,179.39,2024-01-16,180.12,174.93,176.41,,,97286,3.04,1.84,5.23,8.91,2371
1484563972.15,,,178.12,2024-01-17,180.64,176.93,179.2,,,60984,2.07,1.15,-0.71,-1.27,2371
3116486083.6,,,188.1,2024-01-18,188.84,176.43,177.07,,,125064,6.97,2.37,5.6,9.98,2371
1635933627.45,,,184.34,2024-01-19,188.75,183.36,186.86,,,64637,2.87,1.22,-2.0,-3.76,2371
2140852103.83,,,183.97,2024-01-22,188.39,182.19,184.34,,,84689,3.36,1.6,-0.2,-0.37,2371
1626894132.67,,,183.81,2024-01-23,187.1,180.55,182.2,,,65123,3.56,1.23,-0.09,-0.16,2371
1902076442.72,,,185.39,2024-01-24,186.16,177.33,183.82,,,77208,4.8,1.46,0.86,1.58,2371
1546163516.11,,,186.94,2024-01-25,188.27,182.68,183.82,,,61266,3.02,1.16,0.84,1.55,2371
1338173284.52,,,181.97,2024-01-26,187.14,181.6,185.24,,,53478,2.96,1.01,-2.66,-4.97,2371
1226684602.0,,,177.67,2024-01-29,184.3,176.49,181.9,,,50234,4.29,0.95,-2.36,-4.3,2371
1326821932.17,,,168.53,2024-01-30,177.05,167.96,177.05,,,56786,5.12,1.07,-5.14,-9.14,2371
1265026511.86,,,167.35,2024-01-31,170.34,164.63,166.8,,,55449,3.39,1.05,-0.7,-1.18,2371
1523177146.17,,,173.16,2024-02-01,176.52,167.01,167.18,,,64776,5.68,1.23,3.47,5.81,2371
